across_task_standard_error,baseline,bootstrap_samples,bootstrap_seed,decision,feature,max_t_critical_value,mean_difference,simultaneous_ci_95_lower,simultaneous_ci_95_upper,treatment
0.0030531075357723603,adamw,50000,20260905,inconclusive,margin_helpful_mass_share,2.525133728709856,-0.0018015950550507706,-0.00951109987100779,0.005907909760906249,muon
0.0022411670242042307,adamw,50000,20260905,inconclusive,margin_helpful_mass_share,2.525133728709856,0.0004371861267779157,-0.005222060317712485,0.006096432571268316,normuon
0.00355597508955468,muon,50000,20260905,inconclusive,margin_helpful_mass_share,2.525133728709856,0.0022387811818286862,-0.006740531455257886,0.011218093818915259,normuon
0.0013626867649965666,adamw,50000,20260905,positive,margin_helpful_attribution_participation_ratio,2.525133728709856,0.003584553375905079,0.00014358706394572776,0.00702551968786443,muon
0.0019988848720485274,adamw,50000,20260905,inconclusive,margin_helpful_attribution_participation_ratio,2.525133728709856,0.0023508455946449464,-0.0026966060155726745,0.007398297204862568,normuon
0.002159649254659778,muon,50000,20260905,inconclusive,margin_helpful_attribution_participation_ratio,2.525133728709856,-0.0012337077812601324,-0.0066871109563846395,0.004219695393864374,normuon
0.00105355168197967,adamw,50000,20260905,inconclusive,margin_degrading_attribution_mass,2.525133728709856,-0.0013057948227378432,-0.003966153709843707,0.001354564064368021,muon
0.0008585499310684355,adamw,50000,20260905,inconclusive,margin_degrading_attribution_mass,2.525133728709856,-0.0018359637691404012,-0.00400391715786283,0.00033198961958202694,normuon
0.0009260895681886915,muon,50000,20260905,inconclusive,margin_degrading_attribution_mass,2.525133728709856,-0.000530168946402558,-0.002868668950842169,0.0018083310580370529,normuon
