seed,model_family,optimizer,learning_rate,run_id,wall_time_hours,recorded_segment_wall_time_hours,prior_training_wall_time_hours,timing_adjustment_path,accepted_timing_path,samples_per_second,steps_per_second,trainer_reported_samples_per_second,trainer_reported_steps_per_second,peak_allocated_gib,peak_reserved_gib,checkpoint_gib,optimizer_state_gib,gpu_name,world_size
161803,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.35908691994690645,0.35908691994690645,0.0,,outputs/short-branch/seed161803/dense/adamw-scale-matched/accepted_timing.json,38.678348102856155,0.3024646821643351,38.596,0.302,5.199260711669922,5.703125,1.6689871586859226,1.110350082628429,NVIDIA L20Z,4
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.35560991040029977,0.35560991040029977,0.0,,outputs/short-branch/seed161803/dense/muon-scale-matched/accepted_timing.json,39.05652931116169,0.30542205921328436,38.989,0.305,4.76852560043335,5.087890625,1.2580533558502793,0.699416290037334,NVIDIA L20Z,4
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.3891553819824993,0.3891553819824993,0.0,,outputs/short-branch/seed161803/dense/normuon-scale-matched/accepted_timing.json,35.68982861841413,0.27909445979599856,35.634,0.279,4.769029140472412,5.087890625,1.2585804359987378,0.6999433739110827,NVIDIA L20Z,4
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.3608743936612478,0.3608743936612478,0.0,,outputs/short-branch/seed271828/dense/adamw-scale-matched/accepted_timing.json,38.48676750926908,0.3009665219224842,38.405,0.3,5.198822021484375,5.65625,1.6689845332875848,1.110350082628429,NVIDIA L20Z,4
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.3500808678553181,0.3500808678553181,0.0,,outputs/short-branch/seed271828/dense/muon-scale-matched/accepted_timing.json,39.67337310940656,0.31024577771555933,39.604,0.31,4.780624866485596,5.1171875,1.2580507332459092,0.699416290037334,NVIDIA L20Z,4
271828,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.36417556921886796,0.36417556921886796,0.0,,outputs/short-branch/seed271828/dense/normuon-scale-matched/accepted_timing.json,38.137892991228426,0.2982383231914063,38.073,0.298,4.783544063568115,5.09765625,1.2585778161883354,0.6999433739110827,NVIDIA L20Z,4
314159,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.35529773332333814,0.35529773332333814,0.0,,outputs/short-branch/seed314159/dense/adamw-scale-matched/accepted_timing.json,39.09084575062382,0.3056904137698783,39.007,0.305,5.284495830535889,5.62890625,1.6689747469499707,1.110350082628429,NVIDIA L20Z,4
314159,dense,muon,0.0018259740111827764,muon-scale-matched,0.3607870279685853,0.3607870279685853,0.0,,outputs/short-branch/seed314159/dense/muon-scale-matched/accepted_timing.json,38.49608719883973,0.30103940189492673,38.433,0.301,4.853410720825195,5.22265625,1.2580409357324243,0.699416290037334,NVIDIA L20Z,4
314159,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.3606599185253597,0.3606599185253597,0.0,,outputs/short-branch/seed314159/dense/normuon-scale-matched/accepted_timing.json,38.50965459560014,0.30114549893759307,38.444,0.301,4.851512908935547,5.181640625,1.2585680158808827,0.6999433739110827,NVIDIA L20Z,4
