seed,model_family,optimizer,learning_rate_config,run_id,epoch,grad_norm,learning_rate,loss,step
161803,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.9475032010243278,0.6481327414512634,9.65837535361266e-06,0.2836774826049805,370
161803,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.9731113956466069,0.9359988570213318,5.268204738334178e-06,0.28518311977386473,380
161803,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.998719590268886,0.6522315740585327,8.780341230556962e-07,0.2636863231658936,390
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.002560819462227913,0.6703826785087585,0.0,0.31433993577957153,1
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.02560819462227913,0.5971450209617615,0.00041084415251612473,0.28637345631917316,10
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.05121638924455826,0.6399940252304077,0.0008673376553118187,0.2730662107467651,20
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.07682458386683738,0.6233164072036743,0.001323831158107513,0.30061631202697753,30
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.10243277848911651,0.6602480411529541,0.001780324660903207,0.29891247749328614,40
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.12804097311139565,0.6900092959403992,0.0017791541647421923,0.3302050828933716,50
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.15364916773367476,0.9756816029548645,0.0017271321131415436,0.3346368074417114,60
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.1792573623559539,0.7039675712585449,0.0016751100615408946,0.36150398254394533,70
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.20486555697823303,0.9350915551185608,0.0016230880099402456,0.37395899295806884,80
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.23047375160051217,0.8738834261894226,0.0015710659583395969,0.38899257183074953,90
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.2560819462227913,0.7877902388572693,0.001519043906738948,0.3467411994934082,100
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.28169014084507044,0.7119155526161194,0.0014670218551382991,0.41631040573120115,110
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.3072983354673495,0.8333984613418579,0.00141499980353765,0.34341063499450686,120
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.33290653008962867,0.7590984106063843,0.0013629777519370012,0.31654109954833987,130
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.3585147247119078,0.7035433650016785,0.0013109557003363524,0.33809423446655273,140
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.38412291933418696,0.7260103225708008,0.0012589336487357035,0.33094611167907717,150
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.40973111395646605,0.7555335760116577,0.0012069115971350545,0.3871877431869507,160
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.4353393085787452,0.5926346778869629,0.0011548895455344055,0.3521338224411011,170
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.46094750320102434,0.8474265336990356,0.0011028674939337567,0.4047539234161377,180
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.48655569782330343,0.7606216073036194,0.0010508454423331078,0.34337763786315917,190
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.5121638924455826,0.8109086751937866,0.000998823390732459,0.35417559146881106,200
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.5377720870678617,0.7055844664573669,0.0009468013391318099,0.3518341302871704,210
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.5633802816901409,0.6557096242904663,0.0008947792875311612,0.372412109375,220
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.58898847631242,0.8227534890174866,0.0008427572359305123,0.3432887315750122,230
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.614596670934699,0.8039461970329285,0.0007907351843298633,0.37528271675109864,240
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.6402048655569782,0.6948138475418091,0.0007387131327292144,0.33715457916259767,250
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.6658130601792573,0.696561872959137,0.0006866910811285655,0.326088547706604,260
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.6914212548015365,0.7509437203407288,0.0006346690295279166,0.31990482807159426,270
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.7170294494238156,0.5990039110183716,0.0005826469779272677,0.3353843927383423,280
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.7426376440460948,0.5927151441574097,0.0005306249263266189,0.3272057771682739,290
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.7682458386683739,0.6264761090278625,0.0004786028747259699,0.3066307783126831,300
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.793854033290653,0.8244969248771667,0.00042658082312532097,0.35285422801971433,310
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.8194622279129321,0.7057294845581055,0.0003745587715246721,0.33738715648651124,320
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.8450704225352113,0.5238581895828247,0.0003225367199240232,0.3227677822113037,330
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.8706786171574904,0.6935244202613831,0.00027051466832337425,0.32017338275909424,340
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.8962868117797695,0.5463743209838867,0.0002184926167227254,0.29083373546600344,350
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.9218950064020487,0.5073881149291992,0.0001664705651220765,0.34451613426208494,360
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.9475032010243278,0.6107293367385864,0.0001144485135214276,0.3161565542221069,370
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.9731113956466069,0.9266802668571472,6.242646192077869e-05,0.3142471551895142,380
161803,dense,muon,0.0018259740111827764,muon-scale-matched,0.998719590268886,0.6713384389877319,1.040441032012978e-05,0.2953071594238281,390
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.002560819462227913,0.670386791229248,0.0,0.31433993577957153,1
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.02560819462227913,0.5995433926582336,0.00041085719060837304,0.2863911787668864,10
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.05121638924455826,0.6413710117340088,0.0008673651801732318,0.27330965995788575,20
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.07682458386683738,0.5662751197814941,0.0013238731697380907,0.2968998908996582,30
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.10243277848911651,0.6509527564048767,0.0017803811593029497,0.2939754009246826,40
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.12804097311139565,0.6880643367767334,0.0017792106259963733,0.3224391222000122,50
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.15364916773367476,0.8853919506072998,0.0017271869234818595,0.3264618873596191,60
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.1792573623559539,0.7269773483276367,0.0016751632209673457,0.350768518447876,70
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.20486555697823303,0.9443061351776123,0.0016231395184528317,0.36484274864196775,80
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.23047375160051217,0.871037483215332,0.0015711158159383179,0.37335987091064454,90
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.2560819462227913,0.8098323941230774,0.001519092113423804,0.339127254486084,100
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.28169014084507044,0.6777193546295166,0.0014670684109092903,0.399920392036438,110
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.3072983354673495,0.8268237709999084,0.0014150447083947763,0.33414573669433595,120
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.33290653008962867,0.7174338102340698,0.0013630210058802625,0.3037816047668457,130
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.3585147247119078,0.6441013216972351,0.0013109973033657487,0.31581315994262693,140
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.38412291933418696,0.6770949959754944,0.001258973600851235,0.32033371925354004,150
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.40973111395646605,0.753623902797699,0.001206949898336721,0.37362494468688967,160
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.4353393085787452,0.589667797088623,0.001154926195822207,0.33238372802734373,170
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.46094750320102434,0.8258521556854248,0.0011029024933076933,0.3922904014587402,180
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.48655569782330343,0.7663168907165527,0.0010508787907931795,0.3270865917205811,190
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.5121638924455826,0.7838782668113708,0.0009988550882786657,0.34487123489379884,200
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.5377720870678617,0.6863386631011963,0.0009468313857641517,0.33613364696502684,210
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.5633802816901409,0.6592516899108887,0.000894807683249638,0.35666742324829104,220
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.58898847631242,0.8059001564979553,0.0008427839807351242,0.3319143295288086,230
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.614596670934699,0.7735689282417297,0.0007907602782206103,0.360538911819458,240
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.6402048655569782,0.6602362990379333,0.0007387365757060965,0.3243399143218994,250
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.6658130601792573,0.6121390461921692,0.0006867128731915826,0.3042104721069336,260
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.6914212548015365,0.7853987216949463,0.0006346891706770689,0.31666481494903564,270
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.7170294494238156,0.5770457983016968,0.000582665468162555,0.32588145732879636,280
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.7426376440460948,0.5918969511985779,0.0005306417656480412,0.31987895965576174,290
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.7682458386683739,0.5648576021194458,0.00047861806313352726,0.2945300579071045,300
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.793854033290653,0.7682852745056152,0.00042659436061901347,0.33278450965881345,310
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.8194622279129321,0.7321166396141052,0.0003745706581044996,0.327014684677124,320
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.8450704225352113,0.5533193349838257,0.0003225469555899858,0.3149904489517212,330
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.8706786171574904,0.6897783279418945,0.0002705232530754719,0.3086225986480713,340
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.8962868117797695,0.579842209815979,0.00021849955056095813,0.28672022819519044,350
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.9218950064020487,0.5194454193115234,0.0001664758480464443,0.3415840148925781,360
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.9475032010243278,0.6502401232719421,0.00011445214553193044,0.30180580615997316,370
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.9731113956466069,0.9146844744682312,6.242844301741661e-05,0.3068157434463501,380
161803,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.998719590268886,0.6648589372634888,1.0404740502902768e-05,0.28770291805267334,390
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.002560819462227913,0.5538756847381592,0.0,0.21388140320777893,1
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.02560819462227913,0.5993616580963135,3.4671372434161806e-05,0.2828873528374566,10
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.05121638924455826,0.6042408347129822,7.319511958323048e-05,0.26690781116485596,20
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.07682458386683738,0.7269608378410339,0.00011171886673229915,0.2991448402404785,30
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.10243277848911651,0.6486518979072571,0.0001502426138813678,0.3172271490097046,40
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.12804097311139565,0.785708487033844,0.00015014383504252405,0.33321437835693357,50
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.15364916773367476,0.9228455424308777,0.00014575366442724558,0.33870668411254884,60
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.1792573623559539,0.818510115146637,0.0001413634938119671,0.37905471324920653,70
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.20486555697823303,0.8135921955108643,0.0001369733231966886,0.3671689748764038,80
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.23047375160051217,0.7418414354324341,0.00013258315258141013,0.3282937526702881,90
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.2560819462227913,0.7939426898956299,0.00012819298196613165,0.3505943536758423,100
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.28169014084507044,0.7689500451087952,0.00012380281135085318,0.3602468967437744,110
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.3072983354673495,0.7921046018600464,0.00011941264073557468,0.33828439712524416,120
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.33290653008962867,0.7630296349525452,0.0001150224701202962,0.3569039344787598,130
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.3585147247119078,0.6563912034034729,0.00011063229950501772,0.3384373426437378,140
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.38412291933418696,0.648094654083252,0.00010624212888973924,0.32839188575744627,150
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.40973111395646605,0.65858393907547,0.00010185195827446076,0.34908323287963866,160
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.4353393085787452,0.7291976809501648,9.746178765918227e-05,0.33469908237457274,170
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.46094750320102434,0.7258403897285461,9.30716170439038e-05,0.3408894300460815,180
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.48655569782330343,0.6934559941291809,8.868144642862532e-05,0.2950800895690918,190
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.5121638924455826,0.7885169982910156,8.429127581334685e-05,0.3168354034423828,200
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.5377720870678617,0.6038643717765808,7.990110519806835e-05,0.3347687959671021,210
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.5633802816901409,0.7704503536224365,7.551093458278987e-05,0.3242380142211914,220
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.58898847631242,0.6373513340950012,7.11207639675114e-05,0.3059380531311035,230
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.614596670934699,0.6294606328010559,6.673059335223291e-05,0.32030649185180665,240
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.6402048655569782,0.8232726454734802,6.234042273695444e-05,0.33176593780517577,250
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.6658130601792573,0.6453109383583069,5.795025212167595e-05,0.3323695659637451,260
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.6914212548015365,0.7521177530288696,5.356008150639747e-05,0.3206658124923706,270
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.7170294494238156,0.6940445303916931,4.9169910891118985e-05,0.29830002784729004,280
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.7426376440460948,0.6801682114601135,4.477974027584051e-05,0.3223008155822754,290
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.7682458386683739,0.7275043725967407,4.0389569660562024e-05,0.3049510955810547,300
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.793854033290653,0.6197816729545593,3.5999399045283544e-05,0.2954193830490112,310
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.8194622279129321,0.6176246404647827,3.160922843000506e-05,0.32459383010864257,320
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.8450704225352113,0.6569267511367798,2.7219057814726583e-05,0.2803369998931885,330
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.8706786171574904,0.6744418740272522,2.28288871994481e-05,0.28137047290802003,340
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.8962868117797695,0.6247311234474182,1.8438716584169622e-05,0.28089451789855957,350
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.9218950064020487,0.677768349647522,1.404854596889114e-05,0.30278763771057127,360
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.9475032010243278,0.6112721562385559,9.65837535361266e-06,0.26520984172821044,370
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.9731113956466069,0.6881921887397766,5.268204738334178e-06,0.2934144973754883,380
271828,dense,adamw,0.00015409498859627469,adamw-scale-matched,0.998719590268886,0.7441587448120117,8.780341230556962e-07,0.2877526760101318,390
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.002560819462227913,0.5538989305496216,0.0,0.21388140320777893,1
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.02560819462227913,0.5784761309623718,0.00041084415251612473,0.28255613644917804,10
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.05121638924455826,0.6295232176780701,0.0008673376553118187,0.26118180751800535,20
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.07682458386683738,0.7165509462356567,0.001323831158107513,0.29044761657714846,30
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.10243277848911651,0.667816698551178,0.001780324660903207,0.30777530670166015,40
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.12804097311139565,0.7736595869064331,0.0017791541647421923,0.31123857498168944,50
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.15364916773367476,0.878750205039978,0.0017271321131415436,0.32985701560974123,60
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.1792573623559539,0.8032110929489136,0.0016751100615408946,0.3717547655105591,70
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.20486555697823303,0.8007388114929199,0.0016230880099402456,0.35759069919586184,80
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.23047375160051217,0.7302967309951782,0.0015710659583395969,0.3400151491165161,90
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.2560819462227913,0.7130545377731323,0.001519043906738948,0.3608365535736084,100
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.28169014084507044,0.7305311560630798,0.0014670218551382991,0.36618566513061523,110
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.3072983354673495,0.7478740811347961,0.00141499980353765,0.3587724924087524,120
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.33290653008962867,0.8016685843467712,0.0013629777519370012,0.3850162267684937,130
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.3585147247119078,0.691007137298584,0.0013109557003363524,0.37068977355957033,140
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.38412291933418696,0.7083212733268738,0.0012589336487357035,0.36650428771972654,150
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.40973111395646605,0.7466638088226318,0.0012069115971350545,0.3752143383026123,160
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.4353393085787452,0.6725600361824036,0.0011548895455344055,0.3572507619857788,170
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.46094750320102434,0.8080483675003052,0.0011028674939337567,0.37239396572113037,180
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.48655569782330343,0.7108482718467712,0.0010508454423331078,0.3168277978897095,190
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.5121638924455826,0.8127210140228271,0.000998823390732459,0.34957408905029297,200
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.5377720870678617,0.5914802551269531,0.0009468013391318099,0.35984435081481936,210
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.5633802816901409,0.8368418216705322,0.0008947792875311612,0.3579423904418945,220
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.58898847631242,0.6940183639526367,0.0008427572359305123,0.3217784881591797,230
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.614596670934699,0.6448626518249512,0.0007907351843298633,0.3527402877807617,240
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.6402048655569782,0.7189604043960571,0.0007387131327292144,0.35855669975280763,250
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.6658130601792573,0.6863991618156433,0.0006866910811285655,0.3657945156097412,260
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.6914212548015365,0.7788868546485901,0.0006346690295279166,0.34439678192138673,270
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.7170294494238156,0.6689202785491943,0.0005826469779272677,0.32668042182922363,280
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.7426376440460948,0.7004315853118896,0.0005306249263266189,0.34420850276947024,290
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.7682458386683739,0.7960137724876404,0.0004786028747259699,0.3353751182556152,300
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.793854033290653,0.6481508612632751,0.00042658082312532097,0.32087063789367676,310
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.8194622279129321,0.6426910758018494,0.0003745587715246721,0.34939162731170653,320
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.8450704225352113,0.6740797162055969,0.0003225367199240232,0.3057565212249756,330
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.8706786171574904,0.6891236901283264,0.00027051466832337425,0.30558171272277834,340
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.8962868117797695,0.6294803619384766,0.0002184926167227254,0.30143961906433103,350
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.9218950064020487,0.6774072051048279,0.0001664705651220765,0.3314072608947754,360
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.9475032010243278,0.6080808639526367,0.0001144485135214276,0.2991430044174194,370
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.9731113956466069,0.7820971608161926,6.242646192077869e-05,0.3334804534912109,380
271828,dense,muon,0.0018259740111827764,muon-scale-matched,0.998719590268886,0.7423986792564392,1.040441032012978e-05,0.31613495349884035,390
271828,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.002560819462227913,0.5538883805274963,0.0,0.21388140320777893,1
271828,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.02560819462227913,0.5976182818412781,0.00041085719060837304,0.2827192147572835,10
271828,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.05121638924455826,0.6240441203117371,0.0008673651801732318,0.2611474275588989,20
271828,dense,normuon,0.0018260319582594357,normuon-scale-matched,0.07682458386683738,0.7341894507408142,0.0013238731697380907,0.28810887336730956,30
