baseline_margin,baseline_shortlist_ndcg,learning_rate,margin_absolute_attribution_participation_ratio,margin_degrading_attribution_mass,margin_degrading_coordinate_fraction,margin_helpful_attribution_mass,margin_helpful_attribution_participation_ratio,margin_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_degrading_attribution_mass,ndcg_degrading_coordinate_fraction,ndcg_helpful_attribution_mass,ndcg_helpful_attribution_participation_ratio,ndcg_helpful_mass_share,optimizer,rotation_seed,run_id,step,task
0.2564703859348946,1.0,0.0003,0.5886303287558368,0.09705115592696732,0.5013020833333334,0.09725242056849855,0.2982907855028803,0.5005179128587371,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,ArguAna
0.008012114482752901,0.7403962295351534,0.0003,0.5940411516239297,0.10434883857429919,0.5052083333333334,0.10478000355851151,0.30647165553789907,0.5010308596839514,0.1064338691259422,1.1801995076637009,0.2565104166666667,0.22054937358454235,0.036257240894298874,0.15745104389303893,muon,314159,verified-v3-muon-3e-4,3907,ClimateFEVER
0.30495181779570163,1.0,0.0003,0.593813727553332,0.10931489345882264,0.5169270833333334,0.11067533471609049,0.29172654434824813,0.5030920492890851,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,DBPedia
0.4427642701893829,1.0,0.0003,0.5626662123255053,0.10191310015010879,0.4557291666666667,0.12016925383784086,0.31166500837859584,0.5411022158219798,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,FEVER
0.23531020984666268,0.9538662191964322,0.0003,0.5879031223126072,0.10946541531779315,0.4713541666666667,0.12200999255921517,0.31369028357545675,0.5270969978117231,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,FiQA2018
0.30685411956640046,1.0,0.0003,0.5720179461221478,0.11243844147222576,0.4986979166666667,0.12625103021956013,0.2844903539748426,0.5289342228826295,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,HotpotQA
0.45658650743517554,1.0,0.0003,0.6171856088730138,0.08262432563021668,0.4440104166666667,0.13531983220280033,0.34096422056556747,0.6208922209627604,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,MSMARCO
-0.0011963713722510849,0.6959905784410585,0.0003,0.6210372979489378,0.10233663821488467,0.46875,0.11746558195585617,0.33366075316177546,0.5344149020178673,0.14748564749557466,2.570475841406041,0.15494791666666666,0.020698934316845125,0.0036534115757969167,0.007988243213378201,muon,314159,verified-v3-muon-3e-4,3907,NFCorpus
0.44756825766494,1.0,0.0003,0.5902450100499061,0.11675960857557015,0.50390625,0.11887714843429564,0.28294928615329146,0.504493229081906,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,NQ
0.5001440776447599,1.0,0.0003,0.6152638941793152,0.10337294942616385,0.5052083333333334,0.10392112229440306,0.3030756377155669,0.501322210673198,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,QuoraRetrieval
0.10478234916865636,0.86024524972907,0.0003,0.5731263381128435,0.10954817420832769,0.5,0.11757821614466504,0.2890331403972852,0.5176774744754612,0.0234375,0.03560679755656679,0.016927083333333332,0.013694922137141071,0.006510416666666667,0.2777777777777778,muon,314159,verified-v3-muon-3e-4,3907,SCIDOCS
0.26854278080954275,1.0,0.0003,0.5798242931639737,0.1044204879170248,0.4830729166666667,0.11867820359403294,0.2864395547318607,0.5319538307921933,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,SciFact
0.08410060894521451,0.9110827739955403,0.0003,0.6034934431556586,0.0911385495113903,0.4739583333333333,0.11540085179493573,0.3217777609831057,0.558735287625728,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,TRECCOVID
0.3221104983791515,1.0,0.0003,0.576802821126872,0.10079463270955161,0.4544270833333333,0.12253084994858443,0.3214817976618831,0.5486648836046766,0.0,0.0,0.0,0.0,0.0,0.0,muon,314159,verified-v3-muon-3e-4,3907,Touche2020
0.25647038593489474,1.0,0.0003,0.6051181424228022,0.09851132305786058,0.4973958333333333,0.09905935157375197,0.3030104182776485,0.5013869176610174,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,ArguAna
0.008012114482752944,0.7403962295351534,0.0003,0.6011817699127197,0.10583160242625164,0.49609375,0.10623613426517903,0.3190247447372255,0.5009537797810234,0.10004738523990929,1.0646635067145842,0.23046875,0.23977482450281065,0.03891861277294569,0.18381461105871955,muon,271828,verified-v3-muon-3e-4,3907,ClimateFEVER
0.3049518177957015,1.0,0.0003,0.59690264240543,0.10821354765785227,0.5221354166666666,0.10912370014366603,0.2886837553923684,0.5020938713796655,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,DBPedia
0.4427642701893829,1.0,0.0003,0.5687925389442782,0.10672765498630939,0.4739583333333333,0.12341535846027885,0.32329250534112797,0.5362550729306461,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,FEVER
0.2353102098466627,0.9538662191964322,0.0003,0.5803725672423564,0.10757113286573951,0.484375,0.11934404471517732,0.2970290053246876,0.5259412172754281,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,FiQA2018
0.30685411956640046,1.0,0.0003,0.6022435576244912,0.10670270852805502,0.4778645833333333,0.11743515406606239,0.3036123890714344,0.5239416165876497,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,HotpotQA
0.4565865074351756,1.0,0.0003,0.6152089481488154,0.09101290145474888,0.4401041666666667,0.14175399769628702,0.3382028685882596,0.6089955153129691,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,MSMARCO
-0.0011963713722510207,0.6959905784410585,0.0003,0.6101447166264633,0.11137329368152697,0.4713541666666667,0.1261825254737693,0.3154250464948967,0.5311700042644738,0.14490853365201323,2.512808615401581,0.15494791666666666,0.024549328794648287,0.00390625,0.009675153972974393,muon,271828,verified-v3-muon-3e-4,3907,NFCorpus
0.4475682576649399,1.0,0.0003,0.5589621720888682,0.11810087810088185,0.4908854166666667,0.11968005763506438,0.28953461182838536,0.5033206605258215,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,NQ
0.5001440776447598,1.0,0.0003,0.5970626422786421,0.10407843676075718,0.4908854166666667,0.10453516142255649,0.2961229860245438,0.5010946665648277,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,QuoraRetrieval
0.10478234916865643,0.86024524972907,0.0003,0.6097437071066996,0.11237406409430103,0.5065104166666666,0.11953926715742064,0.30195113727056777,0.5154480189311377,0.026041666666666668,0.03560679755656679,0.016927083333333332,0.0191728909919975,0.009114583333333334,0.35,muon,271828,verified-v3-muon-3e-4,3907,SCIDOCS
0.2685427808095427,1.0,0.0003,0.5847271969211042,0.10789551031145209,0.5091145833333334,0.1226799295156349,0.2850065118894381,0.5320598308633173,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,SciFact
0.08410060894521454,0.9110827739955403,0.0003,0.5743379236925515,0.09434188250094705,0.4713541666666667,0.11743860928366509,0.30328481401647966,0.554529873332734,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,TRECCOVID
0.3221104983791515,1.0,0.0003,0.5950694057879565,0.0909711956609172,0.46484375,0.11174105415476754,0.3495731911698639,0.5512299047362338,0.0,0.0,0.0,0.0,0.0,0.0,muon,271828,verified-v3-muon-3e-4,3907,Touche2020
0.25647038593489474,1.0,0.0003,0.5859697538827424,0.09710161648268772,0.4830729166666667,0.09826413411501303,0.3167860318505693,0.5029752339618606,0.0,0.0,0.0,0.0,0.0,0.0,muon,161803,verified-v3-muon-3e-4,3907,ArguAna
0.008012114482752944,0.7403962295351534,0.0003,0.5882906833022267,0.10667040469069647,0.4817708333333333,0.1068878077820253,0.314018943980934,0.5005090019456794,0.10105820791543871,0.9663701884906163,0.24609375,0.2686130008802131,0.04292983707501786,0.21750336619323526,muon,161803,verified-v3-muon-3e-4,3907,ClimateFEVER
0.30495181779570163,1.0,0.0003,0.5941581348124838,0.11259225681773677,0.5078125,0.11340440410486159,0.2796400259757642,0.5017968125807907,0.0,0.0,0.0,0.0,0.0,0.0,muon,161803,verified-v3-muon-3e-4,3907,DBPedia
