draw,learning_rate,margin,optimizer,relative_margin,relative_shortlist_ndcg,removed_fraction,run_id,shortlist_ndcg,step,task
0,0.0001,0.23554307116963058,normuon,0.9983028332869365,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,ArguAna
0,0.0001,0.013625175288315437,normuon,1.2581819076862364,1.0418282738825886,0.1,verified-v3-normuon-1e-4,0.7983762928663058,1563,ClimateFEVER
0,0.0001,0.2914944711332802,normuon,0.9969506734505023,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,DBPedia
0,0.0001,0.3933604724466261,normuon,0.9951956758903241,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,FEVER
0,0.0001,0.21763692024724357,normuon,1.0082303112127493,1.0236115350940154,0.1,verified-v3-normuon-1e-4,1.0,1563,FiQA2018
0,0.0001,0.2919890688890081,normuon,0.9806069617753518,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,HotpotQA
0,0.0001,0.414073843093814,normuon,0.996164563618031,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,MSMARCO
0,0.0001,0.007871491270723426,normuon,1.5741634330781473,1.0320793419181151,0.1,verified-v3-normuon-1e-4,0.7421243592446263,1563,NFCorpus
0,0.0001,0.40747339099428287,normuon,1.0006033556243594,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,NQ
0,0.0001,0.47659443497545106,normuon,0.9819253180075173,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,QuoraRetrieval
0,0.0001,0.09521436126639646,normuon,0.9982845100637046,1.0,0.1,verified-v3-normuon-1e-4,0.8583298984711626,1563,SCIDOCS
0,0.0001,0.26496071314586656,normuon,1.0018950534400972,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,SciFact
0,0.0001,0.0743669661213055,normuon,0.9897727213201839,1.0,0.1,verified-v3-normuon-1e-4,0.9110827739955403,1563,TRECCOVID
0,0.0001,0.2928973752909888,normuon,0.9964311828301476,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,Touche2020
1,0.0001,0.23580909453071097,normuon,0.9994303208150914,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,ArguAna
1,0.0001,0.014658344826497185,normuon,1.3535873019660143,0.9866512504873575,0.1,verified-v3-normuon-1e-4,0.7560929065405413,1563,ClimateFEVER
1,0.0001,0.2899004209130617,normuon,0.9914988052405074,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,DBPedia
1,0.0001,0.3940998152955917,normuon,0.9970662014205446,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,FEVER
1,0.0001,0.21821698760270727,normuon,1.0109175459413933,1.0236115350940154,0.1,verified-v3-normuon-1e-4,1.0,1563,FiQA2018
1,0.0001,0.29404486140779573,normuon,0.9875110711091677,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,HotpotQA
1,0.0001,0.4115194451514377,normuon,0.9900192811907186,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,MSMARCO
1,0.0001,0.007180989423541551,normuon,1.4360748903963583,1.0298629256203335,0.1,verified-v3-normuon-1e-4,0.7405306285516415,1563,NFCorpus
1,0.0001,0.40894060743122396,normuon,1.0042062944239902,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,NQ
1,0.0001,0.4832714611595541,normuon,0.9956819642837323,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,QuoraRetrieval
1,0.0001,0.09753166284232272,normuon,1.0225804906030376,1.0,0.1,verified-v3-normuon-1e-4,0.8583298984711626,1563,SCIDOCS
1,0.0001,0.2680105524694314,normuon,1.013427400616354,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,SciFact
1,0.0001,0.07124947300908901,normuon,0.9482810509951867,1.0,0.1,verified-v3-normuon-1e-4,0.9110827739955403,1563,TRECCOVID
1,0.0001,0.2952774736971791,normuon,1.0045282313877737,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,Touche2020
2,0.0001,0.23701935967487386,normuon,1.0045597908370565,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,ArguAna
2,0.0001,0.01266869648862623,normuon,1.1698583231899378,1.0060736003266262,0.1,verified-v3-normuon-1e-4,0.7709766873441091,1563,ClimateFEVER
2,0.0001,0.29169502998892904,normuon,0.9976366119708049,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,DBPedia
2,0.0001,0.39388803769637964,normuon,0.9965304074967796,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,FEVER
2,0.0001,0.21611626098320688,normuon,1.0011856665757708,1.0,0.1,verified-v3-normuon-1e-4,0.9769331095982161,1563,FiQA2018
2,0.0001,0.29802811536733953,normuon,1.0008883066957939,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,HotpotQA
2,0.0001,0.4175401700936442,normuon,1.0045037335045985,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,MSMARCO
2,0.0001,0.0007462715046127645,normuon,0.1492415189582823,0.958093444861553,0.1,verified-v3-normuon-1e-4,0.6889242473770677,1563,NFCorpus
2,0.0001,0.41078762577811134,normuon,1.0087418856960624,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,NQ
2,0.0001,0.47782279025290414,normuon,0.9844560927248122,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,QuoraRetrieval
2,0.0001,0.09832870088949933,normuon,1.0309371158625575,1.0,0.1,verified-v3-normuon-1e-4,0.8583298984711626,1563,SCIDOCS
2,0.0001,0.2634380460047554,normuon,0.9961373973008069,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,SciFact
2,0.0001,0.07525211570933925,normuon,1.0015534481968797,1.025318106170117,0.1,verified-v3-normuon-1e-4,0.9341496643973242,1563,TRECCOVID
2,0.0001,0.2933175322637276,normuon,0.9978605486921821,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,Touche2020
3,0.0001,0.233551806472949,normuon,0.9898632507568697,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,ArguAna
3,0.0001,0.005997676669208009,normuon,0.5538400874608009,0.9950444197045321,0.1,verified-v3-normuon-1e-4,0.7625247797129165,1563,ClimateFEVER
3,0.0001,0.2946716950371267,normuon,1.007817210638422,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,DBPedia
3,0.0001,0.3898080107231814,normuon,0.9862080048008814,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,FEVER
3,0.0001,0.2135933341063681,normuon,0.9894978916003095,1.0236115350940154,0.1,verified-v3-normuon-1e-4,1.0,1563,FiQA2018
3,0.0001,0.2975394107625401,normuon,0.9992470564272773,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,HotpotQA
3,0.0001,0.41547630260755053,normuon,0.9995385523226901,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,MSMARCO
3,0.0001,0.0062906266920756265,normuon,1.2580175940283695,1.0008775976393811,0.1,verified-v3-normuon-1e-4,0.7196885119800782,1563,NFCorpus
3,0.0001,0.40276142252369374,normuon,0.9890325105889007,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,NQ
3,0.0001,0.48130694206485397,normuon,0.9916344746463541,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,QuoraRetrieval
3,0.0001,0.09196126897862816,normuon,0.9641771380507715,1.0022314861235977,0.1,verified-v3-normuon-1e-4,0.86024524972907,1563,SCIDOCS
3,0.0001,0.26410831836713766,normuon,0.9986718959302648,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,SciFact
3,0.0001,0.07235012484881909,normuon,0.9629299633208382,1.0,0.1,verified-v3-normuon-1e-4,0.9110827739955403,1563,TRECCOVID
3,0.0001,0.29377000057572916,normuon,0.9993998371029198,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,Touche2020
4,0.0001,0.23552602616324397,normuon,0.9982305913904347,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,ArguAna
4,0.0001,0.007772829453682394,normuon,0.7177620238427771,1.0037883525819271,0.1,verified-v3-normuon-1e-4,0.7692254509182683,1563,ClimateFEVER
4,0.0001,0.2969068240440336,normuon,1.0154616553512885,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,DBPedia
4,0.0001,0.3896630343098163,normuon,0.9858412168041374,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,FEVER
4,0.0001,0.2170777200558889,normuon,1.0056397462372881,1.0,0.1,verified-v3-normuon-1e-4,0.9769331095982161,1563,FiQA2018
4,0.0001,0.2955963763187001,normuon,0.9927216302877013,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,HotpotQA
4,0.0001,0.41485297731706716,normuon,0.9980389778474055,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,MSMARCO
4,0.0001,0.005281806429432179,normuon,1.0562708203378413,0.9694737725165664,0.1,verified-v3-normuon-1e-4,0.6971073569752838,1563,NFCorpus
4,0.0001,0.4048174995548198,normuon,0.9940814723671088,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,NQ
4,0.0001,0.4872039105356754,normuon,1.0037839716107697,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,QuoraRetrieval
4,0.0001,0.09599246095152414,normuon,1.00644257416892,0.994577451288105,0.1,verified-v3-normuon-1e-4,0.8536755627858269,1563,SCIDOCS
4,0.0001,0.25973535482758725,normuon,0.9821364236063452,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,SciFact
4,0.0001,0.06981817888810093,normuon,0.9292315193142904,1.0,0.1,verified-v3-normuon-1e-4,0.9110827739955403,1563,TRECCOVID
4,0.0001,0.2950786066263762,normuon,1.003851689474794,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,Touche2020
5,0.0001,0.24295387656234108,normuon,1.029712069753727,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,ArguAna
5,0.0001,0.0051485890629913746,normuon,0.47543326761617594,0.9397984663977149,0.1,verified-v3-normuon-1e-4,0.7201885708552056,1563,ClimateFEVER
5,0.0001,0.29443172195592693,normuon,1.0069964701146585,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,DBPedia
5,0.0001,0.39266191978141096,normuon,0.9934283488696914,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,FEVER
5,0.0001,0.20914673325958588,normuon,0.9688984558497161,1.0236115350940154,0.1,verified-v3-normuon-1e-4,1.0,1563,FiQA2018
5,0.0001,0.29699127441969786,normuon,0.9974062124674731,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,HotpotQA
5,0.0001,0.4136492329985383,normuon,0.9951430513024793,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,MSMARCO
5,0.0001,0.0023772824818610403,normuon,0.47541577883233627,1.0260537941585106,0.1,verified-v3-normuon-1e-4,0.7377916441242134,1563,NFCorpus
5,0.0001,0.40989060275659805,normuon,1.0065391302150029,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,NQ
5,0.0001,0.48769789466603863,normuon,1.0048017248380448,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,QuoraRetrieval
5,0.0001,0.08877102275581619,normuon,0.9307286819023142,1.0,0.1,verified-v3-normuon-1e-4,0.8583298984711626,1563,SCIDOCS
5,0.0001,0.2653351142238548,normuon,1.00331077497702,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,SciFact
5,0.0001,0.07412735208618478,normuon,0.9865836247632382,1.0,0.1,verified-v3-normuon-1e-4,0.9110827739955403,1563,TRECCOVID
5,0.0001,0.29890081232749355,normuon,1.0168547590448123,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,Touche2020
6,0.0001,0.23846627751041935,normuon,1.0106922665986475,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,ArguAna
6,0.0001,0.014533868515652797,normuon,1.3420928559184655,1.0106784169618739,0.1,verified-v3-normuon-1e-4,0.7745054612569895,1563,ClimateFEVER
6,0.0001,0.29330312064246916,normuon,1.0031365003693167,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,DBPedia
6,0.0001,0.39999631863729235,normuon,1.011984260146767,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,FEVER
6,0.0001,0.21240754510569784,normuon,0.9840045754303314,1.0236115350940154,0.1,verified-v3-normuon-1e-4,1.0,1563,FiQA2018
6,0.0001,0.29786810236998446,normuon,1.0003509240472654,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,HotpotQA
6,0.0001,0.41190621463190746,normuon,0.9909497578609043,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,MSMARCO
6,0.0001,-0.0021503804610626173,normuon,-0.43003926099754125,0.9694737725165664,0.1,verified-v3-normuon-1e-4,0.6971073569752838,1563,NFCorpus
6,0.0001,0.4055068640492938,normuon,0.9957742956082432,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,NQ
6,0.0001,0.487915868094043,normuon,1.0052508144872376,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,QuoraRetrieval
6,0.0001,0.09345123312000038,normuon,0.9797988163679814,0.9929118727460265,0.1,verified-v3-normuon-1e-4,0.8522459469249088,1563,SCIDOCS
6,0.0001,0.26609977660616546,normuon,1.0062021902713585,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,SciFact
6,0.0001,0.08119275987023139,normuon,1.0806193002034006,1.025318106170117,0.1,verified-v3-normuon-1e-4,0.9341496643973242,1563,TRECCOVID
6,0.0001,0.2899877566255143,normuon,0.9865327166334359,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,Touche2020
7,0.0001,0.2301286964517032,normuon,0.9753550743291218,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,ArguAna
7,0.0001,0.007535880977692689,normuon,0.6958816238306219,1.0163323237166937,0.1,verified-v3-normuon-1e-4,0.7788381763774024,1563,ClimateFEVER
7,0.0001,0.2921642355220356,normuon,0.9992413586076747,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,DBPedia
7,0.0001,0.3936711767448494,normuon,0.9959817527733144,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,FEVER
7,0.0001,0.2171359859813928,normuon,1.0059096704401171,1.0,0.1,verified-v3-normuon-1e-4,0.9769331095982161,1563,FiQA2018
7,0.0001,0.29686119408024636,normuon,0.9969693547215939,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,HotpotQA
7,0.0001,0.41758022002258544,normuon,1.0046000842416762,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,MSMARCO
7,0.0001,0.0027656217412196857,normuon,0.5530769793198073,0.9953481226970516,0.1,verified-v3-normuon-1e-4,0.7157125017240169,1563,NFCorpus
7,0.0001,0.4071481425781039,normuon,0.9998046662771947,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,NQ
7,0.0001,0.4901520528502043,normuon,1.0098580156349606,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,QuoraRetrieval
7,0.0001,0.09254042698018458,normuon,0.9702493781429525,1.0,0.1,verified-v3-normuon-1e-4,0.8583298984711626,1563,SCIDOCS
7,0.0001,0.2670065467004846,normuon,1.0096309569791446,1.0,0.1,verified-v3-normuon-1e-4,1.0,1563,SciFact
7,0.0001,0.07708439934581164,normuon,1.0259398721118143,1.025318106170117,0.1,verified-v3-normuon-1e-4,0.9341496643973242,1563,TRECCOVID
