baseline_margin,baseline_shortlist_ndcg,learning_rate,margin_absolute_attribution_participation_ratio,margin_degrading_attribution_mass,margin_degrading_coordinate_fraction,margin_helpful_attribution_mass,margin_helpful_attribution_participation_ratio,margin_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_degrading_attribution_mass,ndcg_degrading_coordinate_fraction,ndcg_helpful_attribution_mass,ndcg_helpful_attribution_participation_ratio,ndcg_helpful_mass_share,optimizer,rotation_seed,run_id,step,task
0.190245406035234,1.0,,0.5831564132144966,0.10276132794021375,0.4934895833333333,0.10818774903338002,0.3027675940516613,0.5128619218700007,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,314159,pretrained,0,ArguAna
-0.0018040639779453999,0.7195575277179698,,0.5711330637184343,0.09666212707718674,0.4661458333333333,0.11526401184189318,0.31969783051451817,0.5438876602470666,0.06745350017357035,0.34207374086221376,0.06380208333333333,0.16877486386680826,0.09900205400249884,0.33038137386385613,pretrained,314159,pretrained,0,ClimateFEVER
0.2506115116867823,1.0,,0.5777328527334041,0.10294052036304842,0.4986979166666667,0.10453695853591426,0.28671399034642236,0.5038472565343906,0.09635416666666667,0.0,0.0,1.7069498897320088,0.09635416666666667,1.0,pretrained,314159,pretrained,0,DBPedia
0.32469088164214505,1.0,,0.6018842852685209,0.09520250325904116,0.4869791666666667,0.10544266706591313,0.3055078712395307,0.525518091938838,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,314159,pretrained,0,FEVER
0.19578933184320824,0.9769331095982161,,0.6061194031298167,0.10551192740421245,0.4609375,0.11896223873723127,0.33288757692489235,0.529959597498947,0.0013020833333333333,0.0,0.0,0.023066890401783904,0.0013020833333333333,1.0,pretrained,314159,pretrained,0,FiQA2018
0.23889121863320334,1.0,,0.6039525851044399,0.11039171853903515,0.5052083333333334,0.11877820842245394,0.3063670300065884,0.518297535794974,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,314159,pretrained,0,HotpotQA
0.31414601232921247,1.0,,0.5854911096986448,0.09654162276355463,0.4856770833333333,0.12112359884408212,0.2944122736990274,0.5564673949723556,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,314159,pretrained,0,MSMARCO
0.003657188598679719,0.6750990540919285,,0.5971893333101905,0.09917580919339278,0.4270833333333333,0.13645887800580128,0.3386841189934752,0.5791120128695043,0.25923718797045475,1.0595270081763153,0.3841145833333333,0.13818860148369605,0.1427784532539866,0.11537680595389657,pretrained,314159,pretrained,0,NFCorpus
0.33538111920136693,1.0,,0.5818741669141385,0.10748263743324296,0.4518229166666667,0.13108512599999594,0.32514776956164737,0.5494670533585271,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,314159,pretrained,0,NQ
0.44661883461962,1.0,,0.5773314423821412,0.10432579777493306,0.5286458333333334,0.10450107790323855,0.2730861611251679,0.5004196780891738,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,314159,pretrained,0,QuoraRetrieval
