cumulative_displacement_frobenius_norm,cumulative_displacement_to_weight_ratio,cumulative_nonzero_parameter_fraction,cumulative_nonzero_parameters,cumulative_parameter_mass_in_nonzero_matrices,cumulative_sketch_captured_energy_parameter_weighted,cumulative_sketch_effective_rank_fraction_parameter_weighted,cumulative_sketch_effective_rank_parameter_weighted,cumulative_stable_rank_fraction_parameter_weighted,cumulative_stable_rank_parameter_weighted,hidden_parameters,hidden_tensors,learning_rate,optimizer,progress_fraction,run_id,saved_segment_frobenius_norm,saved_segment_nonzero_parameter_fraction,saved_segment_nonzero_parameters,saved_segment_parameter_mass_in_nonzero_matrices,saved_segment_row_cv_parameter_weighted,saved_segment_sketch_captured_energy_parameter_weighted,saved_segment_sketch_effective_rank_fraction_parameter_weighted,saved_segment_sketch_effective_rank_parameter_weighted,saved_segment_stable_rank_fraction_parameter_weighted,saved_segment_stable_rank_parameter_weighted,saved_segment_to_weight_ratio,saved_segment_top_1pct_row_energy_parameter_weighted,stage,step,weight_frobenius_norm
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,110297088,88,3e-05,adamw,0.3333333333333333,diagnostic-natural-adamw,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1196.2692787491578
0.22519657499012566,0.0001882491462860044,0.9999242681728823,110288735,1.0,0.49937713281674817,0.07723481712759922,59.3163395539962,0.02392353432223121,18.37327435947357,110297088,88,3e-05,adamw,0.6666666666666666,diagnostic-natural-adamw,0.22519657499012566,0.9999242681728823,110288735,1.0,0.03124274182467059,0.49942986117327276,0.07723557392596773,59.316920775143224,0.023923529245610118,18.37327046062857,0.0001882491462860044,0.012625950000144262,2,2,1196.2687716415326
0.30126292770724733,0.0002518355346203281,0.9999415215748941,110290638,1.0,0.5115432085041056,0.0770224703744771,59.15325724759841,0.022883006761683925,17.574149192973255,110297088,88,3e-05,adamw,1.0,diagnostic-natural-adamw,0.09279924093387545,0.9997606011139659,110270683,1.0,0.04264817220522439,0.5375572811951612,0.07707179493126384,59.19113850721063,0.023277647477871807,17.877233263005547,7.757392066392296e-05,0.013727302028035576,3,3,1196.268541536193
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,110297088,88,0.0003,muon,0.3333333333333333,diagnostic-natural-muon,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1196.2692787491578
0.10178487499142125,8.508549882072922e-05,0.9996425290937871,110257660,1.0,0.12420670710065786,0.08329965500908101,63.974135046974226,0.6221236938780005,477.79099689830434,110297088,88,0.0003,muon,0.6666666666666666,diagnostic-natural-muon,0.10178487499142125,0.9996425290937871,110257660,1.0,0.1594364324654328,0.12421861577798976,0.0832995861210925,63.974082140999045,0.6220177557591661,477.70963642303957,8.508549882072922e-05,0.020253588555052,2,2,1196.2658314535684
0.13637907144947822,0.00011400415026535374,0.9997412805676248,110268552,1.0,0.12160830313270105,0.0832912915929116,63.967711943356115,0.6212469042941211,477.117622497885,110297088,88,0.0003,muon,1.0,diagnostic-natural-muon,0.05111644161472594,0.9993162376145416,110221671,1.0,0.1567438452798415,0.12432040110788244,0.08330174495670248,63.975740126747496,0.6232600418747852,478.6637121598351,4.273006429021037e-05,0.02009535689444784,3,3,1196.2640932987533
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,110297088,88,0.0003,normuon,0.3333333333333333,diagnostic-natural-normuon,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1196.2692787491578
0.10178528378084815,8.508584123473093e-05,0.9996761564548287,110261369,1.0,0.142553024113497,0.08322432885567348,63.91628456115723,0.49671301431621884,381.47559499485607,110297088,88,0.0003,normuon,0.6666666666666666,diagnostic-natural-normuon,0.10178528378084815,0.9996761564548287,110261369,1.0,0.02176276289603927,0.14256319525168543,0.08322462806089677,63.916514350768715,0.4965146435242073,381.3232462265912,8.508584123473093e-05,0.011883350746596561,2,2,1196.2658217134808
0.13629071975432655,0.00011393029533015168,0.9997557596443525,110270149,1.0,0.1364007479446457,0.08322608262406739,63.917631455283754,0.5140950911929051,394.8250300361511,110297088,88,0.0003,normuon,1.0,diagnostic-natural-normuon,0.05111356830691055,0.9993649424361956,110227043,1.0,0.024892132425491504,0.14246339940610417,0.08323138783587916,63.921705857955196,0.4991620971344797,383.3564905992804,4.2727662918511635e-05,0.012388553211395753,3,3,1196.2640784821804
