draw,learning_rate,margin,optimizer,relative_margin,relative_shortlist_ndcg,removed_fraction,run_id,shortlist_ndcg,step,task
0,0.003,0.18321188242844205,normuon,0.9891357175771578,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,ArguAna
0,0.003,-0.013879749687487215,normuon,0.9550468944438405,0.9569587404844969,0.1,verified-v3-normuon-3e-3,0.6876467687651554,782,ClimateFEVER
0,0.003,0.19303802661653557,normuon,0.9949234312056777,0.9769331095982161,0.1,verified-v3-normuon-3e-3,0.9769331095982161,782,DBPedia
0,0.003,0.29899287117733025,normuon,0.9824897916519372,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,FEVER
0,0.003,0.1518602561338448,normuon,0.9930544826938967,1.0241825215502611,0.1,verified-v3-normuon-3e-3,0.9769331095982161,782,FiQA2018
0,0.003,0.216852399582168,normuon,0.9854276735936539,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,HotpotQA
0,0.003,0.36967858019485533,normuon,1.005324347484964,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,MSMARCO
0,0.003,-0.051586035176387615,normuon,1.0476679889193248,0.9905800946360541,0.1,verified-v3-normuon-3e-3,0.5422321965747847,782,NFCorpus
0,0.003,0.3133245093074555,normuon,1.0043275381037804,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,NQ
0,0.003,0.3729210065536725,normuon,0.9824991424880614,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,QuoraRetrieval
0,0.003,0.03458747356301262,normuon,0.9940879925436138,1.00468551467232,0.1,verified-v3-normuon-3e-3,0.8267670611444697,782,SCIDOCS
0,0.003,0.18306640994451426,normuon,1.001643923798582,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,SciFact
0,0.003,0.04499083172674857,normuon,1.0373813317247527,1.0271472852643857,0.1,verified-v3-normuon-3e-3,0.8727610744476991,782,TRECCOVID
0,0.003,0.24888012846915855,normuon,0.9859397691575424,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,Touche2020
1,0.003,0.1908361639508486,normuon,1.0302981633460415,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,ArguAna
1,0.003,-0.01481974271188383,normuon,1.0197265492619805,0.9717108140668799,0.1,verified-v3-normuon-3e-3,0.698247242225877,782,ClimateFEVER
1,0.003,0.20157518976519337,normuon,1.0389242107489645,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,DBPedia
1,0.003,0.3102679331168706,normuon,1.0195396156568435,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,FEVER
1,0.003,0.15830505322009766,normuon,1.0351987197674546,1.0,0.1,verified-v3-normuon-3e-3,0.9538662191964322,782,FiQA2018
1,0.003,0.22566298413518365,normuon,1.0254650163014463,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,HotpotQA
1,0.003,0.37401632299452525,normuon,1.0171206448180072,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,MSMARCO
1,0.003,-0.05226107225959051,normuon,1.0613774112656433,1.0,0.1,verified-v3-normuon-3e-3,0.5473885448647184,782,NFCorpus
1,0.003,0.3177483784248102,normuon,1.0185077680173185,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,NQ
1,0.003,0.38783073292403514,normuon,1.021780365900464,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,QuoraRetrieval
1,0.003,0.03894899218728758,normuon,1.1194435865492902,1.0013571068190354,0.1,verified-v3-normuon-3e-3,0.8240280767170416,782,SCIDOCS
1,0.003,0.19262274994432832,normuon,1.0539312325269734,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,SciFact
1,0.003,0.043059877794377685,normuon,0.9928581369985896,0.9457054294712286,0.1,verified-v3-normuon-3e-3,0.8035604032423475,782,TRECCOVID
1,0.003,0.2582237059001602,normuon,1.0229543939574046,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,Touche2020
2,0.003,0.18709679996382503,normuon,1.0101098522411034,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,ArguAna
2,0.003,-0.01281577687775812,normuon,0.8818363574684852,0.9977820960034919,0.1,verified-v3-normuon-3e-3,0.716981417507248,782,ClimateFEVER
2,0.003,0.19412412409252658,normuon,1.0005212082156103,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,DBPedia
2,0.003,0.30782562097843535,normuon,1.011514184366152,1.0,0.1,verified-v3-normuon-3e-3,1.0,782,FEVER
