baseline_margin,baseline_shortlist_ndcg,learning_rate,margin_absolute_attribution_participation_ratio,margin_degrading_attribution_mass,margin_degrading_coordinate_fraction,margin_helpful_attribution_mass,margin_helpful_attribution_participation_ratio,margin_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_degrading_attribution_mass,ndcg_degrading_coordinate_fraction,ndcg_helpful_attribution_mass,ndcg_helpful_attribution_participation_ratio,ndcg_helpful_mass_share,optimizer,rotation_seed,run_id,step,task
0.23146579846495524,1.0,1e-05,0.5579917423120583,0.08900123563315324,0.4739583333333333,0.09900363327217286,0.315277076930764,0.5266014324449665,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,ArguAna
0.010671908071651737,0.7709766873441091,1e-05,0.5882922349607652,0.1059332875795169,0.4661458333333333,0.10791416123648546,0.3249318603082666,0.5046315110793604,0.01116678001251051,0.02166357560206467,0.006510416666666667,0.11011621919643219,0.008176085702750397,0.8356077603915667,adamw,,verified-v3-adamw-1e-5,782,ClimateFEVER
0.2870412623093199,1.0,1e-05,0.6225468857822016,0.11249621397587725,0.5013020833333334,0.11651642710239932,0.3018846471708266,0.5087772734020127,0.0013020833333333333,0.0,0.0,0.023066890401783904,0.0013020833333333333,1.0,adamw,,verified-v3-adamw-1e-5,782,DBPedia
0.3840873446046877,1.0,1e-05,0.5616931845969511,0.1049105410514844,0.4778645833333333,0.11076978985503713,0.3116713426584266,0.5135831783522536,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,FEVER
0.21354649403284487,0.9769331095982161,1e-05,0.6012827376280262,0.10961013170154806,0.5065104166666666,0.11219348776365878,0.2873286486975428,0.5058235209784662,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,FiQA2018
0.2878249708984948,1.0,1e-05,0.5938569843336584,0.11460054771211774,0.49609375,0.11866474650043937,0.30116324901278924,0.5087115376551007,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,HotpotQA
0.4050554900236123,1.0,1e-05,0.6034720459430302,0.10217529695321016,0.4921875,0.11220251942499226,0.3052897822119401,0.5233868005589073,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,MSMARCO
0.006821347426015081,0.7190574688428424,1e-05,0.5926930607376079,0.08825671768317857,0.43359375,0.144922403899065,0.3477142530895374,0.6215067752022132,0.1195897893657452,1.6781934615952059,0.109375,0.4209500810058327,0.024063045542332,0.20053420476630937,adamw,,verified-v3-adamw-1e-5,782,NFCorpus
0.3980452610970167,1.0,1e-05,0.4769333866096449,0.12084539937826237,0.4895833333333333,0.12446316454323941,0.3017395632518648,0.507373907186817,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,NQ
0.4820851062406559,1.0,1e-05,0.5614597935495312,0.1024108807625695,0.5052083333333334,0.1025861778294835,0.30236339121504463,0.5004275599565134,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,QuoraRetrieval
0.09700438607809495,0.8555909140437343,1e-05,0.5859132761044732,0.11454359836838891,0.5,0.11511368937587313,0.2935380862943022,0.5012411776980469,0.14473259635058966,0.2377910193123145,0.15364583333333334,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,SCIDOCS
0.26514155445052406,0.9769331095982161,1e-05,0.5171198771556011,0.11069391033074015,0.4791666666666667,0.12290053441560472,0.29147415806631005,0.5261278133093437,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,SciFact
0.0738776809978855,0.9110827739955403,1e-05,0.606979832008531,0.0983402570898057,0.4700520833333333,0.11927419098647149,0.31656970334566165,0.5480986765394551,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,TRECCOVID
0.28573512933230477,1.0,1e-05,0.582653672084788,0.10939877137940535,0.4713541666666667,0.1152674210232864,0.3121060354223748,0.5130608205469608,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,Touche2020
