model_family,optimizer,learning_rate,aux_learning_rate,run_id,stage,fraction,checkpoint_step,task,ndcg_at_10,subsets,result_path
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,ClimateFEVER,0.38016,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/ClimateFEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,DBPedia,0.27095,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/DBPediaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,FEVER,0.91471,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/FEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,FiQA2018,0.51478,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/FiQA2018Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,HotpotQA,0.66927,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/HotpotQADecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,MSMARCO,0.55377,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/MSMARCODecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,NFCorpus,0.28668,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/NFCorpusDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,NQ,0.92545,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/NQDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,QuoraRetrieval,0.915,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,SCIDOCS,0.15126,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/SCIDOCSDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,SciFact,0.89061,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/SciFactDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,TRECCOVID,0.83197,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/TRECCOVIDDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,1,0.2,782,Touche2020,0.34461,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-782/results/normuon-lr3e-4__checkpoint-782/local/Touche2020Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,ArguAna,0.56713,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/ArguAnaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,ClimateFEVER,0.41248,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/ClimateFEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,DBPedia,0.27397,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/DBPediaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,FEVER,0.91971,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/FEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,FiQA2018,0.53391,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/FiQA2018Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,HotpotQA,0.67377,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/HotpotQADecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,MSMARCO,0.56529,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/MSMARCODecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,NFCorpus,0.28693,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/NFCorpusDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,NQ,0.93964,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/NQDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,QuoraRetrieval,0.91129,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,SCIDOCS,0.14588,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/SCIDOCSDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,SciFact,0.87982,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/SciFactDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,TRECCOVID,0.83426,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/TRECCOVIDDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,2,0.4,1563,Touche2020,0.34666,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-1563/results/normuon-lr3e-4__checkpoint-1563/local/Touche2020Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,ArguAna,0.56565,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/ArguAnaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,ClimateFEVER,0.41285,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/ClimateFEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,DBPedia,0.27892,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/DBPediaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,FEVER,0.92029,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/FEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,FiQA2018,0.55269,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/FiQA2018Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,HotpotQA,0.67352,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/HotpotQADecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,MSMARCO,0.56745,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/MSMARCODecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,NFCorpus,0.28723,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/NFCorpusDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,NQ,0.93964,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/NQDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,QuoraRetrieval,0.91331,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,SCIDOCS,0.14668,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/SCIDOCSDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,SciFact,0.8775,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/SciFactDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,TRECCOVID,0.82786,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/TRECCOVIDDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,3,0.6,2345,Touche2020,0.33174,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-2345/results/normuon-lr3e-4__checkpoint-2345/local/Touche2020Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,ArguAna,0.55285,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/ArguAnaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,ClimateFEVER,0.42052,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/ClimateFEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,DBPedia,0.27869,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/DBPediaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,FEVER,0.92249,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/FEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,FiQA2018,0.54575,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/FiQA2018Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,HotpotQA,0.67644,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/HotpotQADecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,MSMARCO,0.56931,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/MSMARCODecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,NFCorpus,0.28844,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/NFCorpusDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,NQ,0.93964,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/NQDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,QuoraRetrieval,0.91134,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,SCIDOCS,0.14689,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/SCIDOCSDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,SciFact,0.88071,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/SciFactDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,TRECCOVID,0.83085,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/TRECCOVIDDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,4,0.8,3126,Touche2020,0.33722,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3126/results/normuon-lr3e-4__checkpoint-3126/local/Touche2020Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,ArguAna,0.56166,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/ArguAnaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,ClimateFEVER,0.41402,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/ClimateFEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,DBPedia,0.28106,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/DBPediaDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,FEVER,0.92348,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/FEVERDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,FiQA2018,0.54895,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/FiQA2018Decontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,HotpotQA,0.67766,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/HotpotQADecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,MSMARCO,0.57072,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/MSMARCODecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,NFCorpus,0.28622,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/NFCorpusDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,NQ,0.93964,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/NQDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,QuoraRetrieval,0.91318,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,SCIDOCS,0.14837,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/SCIDOCSDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,SciFact,0.87919,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/SciFactDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,TRECCOVID,0.82966,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/TRECCOVIDDecontaminated.json
dense,normuon,0.0003,3e-06,normuon-lr3e-4,5,1.0,3907,Touche2020,0.3342,1,results/decontaminated-beir/dense/normuon-lr3e-4__checkpoint-3907/results/normuon-lr3e-4__checkpoint-3907/local/Touche2020Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,ArguAna,0.56467,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/ArguAnaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,ClimateFEVER,0.38075,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/ClimateFEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,DBPedia,0.25519,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/DBPediaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,FEVER,0.91938,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/FEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,FiQA2018,0.52178,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/FiQA2018Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,HotpotQA,0.6602,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/HotpotQADecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,MSMARCO,0.55878,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/MSMARCODecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,NFCorpus,0.28127,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/NFCorpusDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,NQ,0.95166,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/NQDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,QuoraRetrieval,0.91027,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,SCIDOCS,0.14102,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/SCIDOCSDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,SciFact,0.88875,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/SciFactDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,TRECCOVID,0.80071,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/TRECCOVIDDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,1,0.2,782,Touche2020,0.33373,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-782/results/normuon-lr1e-3__checkpoint-782/local/Touche2020Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,ArguAna,0.53808,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/ArguAnaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,ClimateFEVER,0.43293,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/ClimateFEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,DBPedia,0.26852,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/DBPediaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,FEVER,0.92417,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/FEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,FiQA2018,0.56429,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/FiQA2018Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,HotpotQA,0.66819,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/HotpotQADecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,MSMARCO,0.56044,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/MSMARCODecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,NFCorpus,0.28343,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/NFCorpusDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,NQ,0.96154,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/NQDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,QuoraRetrieval,0.90816,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,SCIDOCS,0.1391,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/SCIDOCSDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,SciFact,0.8619,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/SciFactDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,TRECCOVID,0.81563,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/TRECCOVIDDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,2,0.4,1563,Touche2020,0.36049,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-1563/results/normuon-lr1e-3__checkpoint-1563/local/Touche2020Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,ArguAna,0.53606,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/ArguAnaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,ClimateFEVER,0.43262,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/ClimateFEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,DBPedia,0.26443,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/DBPediaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,FEVER,0.92633,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/FEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,FiQA2018,0.54896,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/FiQA2018Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,HotpotQA,0.66283,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/HotpotQADecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,MSMARCO,0.56713,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/MSMARCODecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,NFCorpus,0.2695,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/NFCorpusDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,NQ,0.95452,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/NQDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,QuoraRetrieval,0.91086,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,SCIDOCS,0.14308,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/SCIDOCSDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,SciFact,0.86204,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/SciFactDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,TRECCOVID,0.80679,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/TRECCOVIDDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,3,0.6,2345,Touche2020,0.30899,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-2345/results/normuon-lr1e-3__checkpoint-2345/local/Touche2020Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,ArguAna,0.53459,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/ArguAnaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,ClimateFEVER,0.44496,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/ClimateFEVERDecontaminated.json
