run_id,optimizer,learning_rate,step,task,rotation_seed,baseline_shortlist_ndcg,baseline_margin,ndcg_degrading_coordinate_fraction,ndcg_degrading_attribution_mass,ndcg_helpful_attribution_mass,ndcg_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_helpful_attribution_participation_ratio,margin_degrading_coordinate_fraction,margin_degrading_attribution_mass,margin_helpful_attribution_mass,margin_helpful_mass_share,margin_absolute_attribution_participation_ratio,margin_helpful_attribution_participation_ratio
adamw-lr3e-6,adamw,3e-06,3907,DBPedia,271828,1.0,0.2895455925112003,0.0,0.0,0.0,0.0,0.0,0.0,0.4869791666666667,0.10557923168013818,0.11126519447807312,0.5131106962227989,0.603049396564577,0.3094260062913093
adamw-lr3e-6,adamw,3e-06,3907,FEVER,271828,1.0,0.3793596290357675,0.0,0.0,0.0,0.0,0.0,0.0,0.5052083333333334,0.10561100818392818,0.10751553183610221,0.5044680583938421,0.5996331575905576,0.2946191862423874
adamw-lr3e-6,adamw,3e-06,3907,FiQA2018,271828,0.9769331095982161,0.21036621135236283,0.0,0.0,0.0,0.0,0.0,0.0,0.4986979166666667,0.10951403471487645,0.11436836638458199,0.5108412533675414,0.5869471841198665,0.29758272750967013
adamw-lr3e-6,adamw,3e-06,3907,HotpotQA,271828,1.0,0.2920401964913448,0.0,0.0,0.0,0.0,0.0,0.0,0.4869791666666667,0.10833615069016247,0.113790476295245,0.5122775141348561,0.6023565574704733,0.3038681145827618
adamw-lr3e-6,adamw,3e-06,3907,MSMARCO,271828,1.0,0.40586900047540136,0.0,0.0,0.0,0.0,0.0,0.0,0.4908854166666667,0.10729706803716565,0.11458981403398144,0.5164334771139769,0.623927162328054,0.31402361772170156
adamw-lr3e-6,adamw,3e-06,3907,NFCorpus,271828,0.7201742473770677,0.008022130156295663,0.2734375,4.590256821965434,0.2478852366813972,0.05123562592346196,0.28702124413359115,0.04331105584963995,0.4505208333333333,0.09687879855102935,0.14672190914875402,0.602304938003612,0.6262801724501296,0.35335956808830404
adamw-lr3e-6,adamw,3e-06,3907,NQ,271828,1.0,0.3991716116090789,0.0,0.0,0.0,0.0,0.0,0.0,0.4752604166666667,0.12970042672362472,0.13551647022542843,0.5109646926133083,0.5301849304585229,0.2998944910452337
adamw-lr3e-6,adamw,3e-06,3907,QuoraRetrieval,271828,1.0,0.4813148928629344,0.0,0.0,0.0,0.0,0.0,0.0,0.5052083333333334,0.0999877160657141,0.10058336114864394,0.5014848728221498,0.5802597033494098,0.29426554554952283
adamw-lr3e-6,adamw,3e-06,3907,SCIDOCS,271828,0.8555909140437343,0.09770186652132046,0.046875,0.08130714282747999,0.0,0.0,0.04540726989861852,0.0,0.4921875,0.10711947530667595,0.11977510482270995,0.5278887876229066,0.6179966987985276,0.3177030380731506
adamw-lr3e-6,adamw,3e-06,3907,SciFact,271828,0.9769331095982161,0.26583212545037016,0.018229166666666668,0.3229364656249747,0.0,0.0,0.018229166666666668,0.0,0.5221354166666666,0.1199599870872174,0.12038540210643298,0.5008850076563623,0.5916104725043136,0.28415099753672973
adamw-lr3e-6,adamw,3e-06,3907,TRECCOVID,271828,0.9110827739955403,0.07228796622838378,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.09805450784025078,0.11442610609829595,0.5385249222378004,0.5683578480787586,0.2945796511664302
adamw-lr3e-6,adamw,3e-06,3907,Touche2020,271828,1.0,0.282889823746838,0.0,0.0,0.0,0.0,0.0,0.0,0.4270833333333333,0.09020659802541767,0.11256862256691494,0.5551399339529133,0.5959192133697329,0.35561465181413343
muon-lr1e-3,muon,0.001,3907,ArguAna,271828,1.0,0.2564514412223206,0.0,0.0,0.0,0.0,0.0,0.0,0.5052083333333334,0.09671366064178477,0.09759200029276797,0.5022602008782417,0.5820710427199642,0.2847077096027866
muon-lr1e-3,muon,0.001,3907,ClimateFEVER,271828,0.7668080870557628,0.007712168449756456,0.024739583333333332,0.02716270135744303,0.01437892959933108,0.346133006051038,0.03457791171742095,0.010294117759211947,0.4609375,0.10412506231957289,0.11465350665491025,0.5240618731183065,0.5930823572727345,0.33189944677955024
muon-lr1e-3,muon,0.001,3907,DBPedia,271828,1.0,0.2951185461430624,0.0,0.0,0.0,0.0,0.0,0.0,0.51171875,0.11920176656231682,0.12040509246178016,0.5025110422639076,0.6168692960039186,0.29835048596939023
muon-lr1e-3,muon,0.001,3907,FEVER,271828,1.0,0.4399326044506236,0.0,0.0,0.0,0.0,0.0,0.0,0.4596354166666667,0.10605991308689686,0.12673760902850095,0.5444113316879595,0.5515925272358206,0.3225520742587914
muon-lr1e-3,muon,0.001,3907,FiQA2018,271828,0.9769331095982161,0.23074626901542197,0.0,0.0,0.023066890401783904,1.0,0.0013020833333333333,0.0013020833333333333,0.5104166666666666,0.11219761887710056,0.11316178502684128,0.5021391744321255,0.5956668825106503,0.286246703257527
muon-lr1e-3,muon,0.001,3907,HotpotQA,271828,1.0,0.303387842698308,0.0,0.0,0.0,0.0,0.0,0.0,0.46484375,0.10081842825399855,0.12716387849410848,0.5577795939866915,0.5926752441648558,0.3166359032649147
muon-lr1e-3,muon,0.001,3907,MSMARCO,271828,1.0,0.470116861342641,0.0,0.0,0.0,0.0,0.0,0.0,0.5026041666666666,0.1111972024682699,0.11153297770086275,0.5007537712947968,0.6258829395154744,0.2903633118493613
muon-lr1e-3,muon,0.001,3907,NFCorpus,271828,0.6881203061695351,-0.016240238129658625,0.2513020833333333,1.6926643451105265,0.38247770523389474,0.1843139871655596,0.2275129561143116,0.023565167127555648,0.46875,0.10271939043819325,0.11809863979821389,0.5348233551027415,0.6035310584358874,0.31770550731957165
muon-lr1e-3,muon,0.001,3907,NQ,271828,1.0,0.45143081780644434,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.12071260935376187,0.12081349176961004,0.5002088437137414,0.57220830752631,0.2967255258625878
muon-lr1e-3,muon,0.001,3907,QuoraRetrieval,271828,1.0,0.4986055351269136,0.0,0.0,0.0,0.0,0.0,0.0,0.4947916666666667,0.10301301757612116,0.10317884910187057,0.5004021291635338,0.5812176490515991,0.2865363735852031
muon-lr1e-3,muon,0.001,3907,SCIDOCS,271828,0.8813967888729465,0.0963496978942169,0.0,0.0,0.5799340640625608,1.0,0.12431565211664174,0.12431565211664174,0.5,0.11241222593047748,0.11588422668059056,0.5076041495835858,0.601209200425199,0.2947555546360485
muon-lr1e-3,muon,0.001,3907,SciFact,271828,1.0,0.25740336746671477,0.0,0.0,0.0,0.0,0.0,0.0,0.515625,0.10027377949461472,0.1159185288473916,0.5361824837172922,0.5897204530202329,0.29337466287036057
muon-lr1e-3,muon,0.001,3907,TRECCOVID,271828,0.8880158835937564,0.08000243152999402,0.0013020833333333333,0.023066890401783904,0.0,0.0,0.0013020833333333333,0.0,0.4947916666666667,0.10105128726229853,0.10105683334601637,0.5000137205860437,0.5571328239491157,0.29642342654969966
muon-lr1e-3,muon,0.001,3907,Touche2020,271828,1.0,0.33704515074553104,0.0,0.0,0.0,0.0,0.0,0.0,0.4700520833333333,0.09765490913893526,0.10507646786889008,0.5183039222627791,0.575466371408068,0.32761506204709995
muon-lr1e-4,muon,0.0001,3907,ArguAna,271828,1.0,0.2421144725912867,0.0,0.0,0.0,0.0,0.0,0.0,0.48828125,0.09510554327737407,0.09623823536360146,0.5029598351570989,0.6011693472515309,0.30513006109282914
muon-lr1e-4,muon,0.0001,3907,ClimateFEVER,271828,0.7692254509182683,0.010280520734936802,0.06380208333333333,0.1661040975186792,0.2825561839110168,0.6297775747178385,0.04336813464007965,0.020496064076123713,0.48046875,0.09503083366688478,0.11733146201020625,0.5525060917057302,0.6024500069989429,0.3278260397583231
muon-lr1e-4,muon,0.0001,3907,DBPedia,271828,1.0,0.3021315906393945,0.0,0.0,0.0,0.0,0.0,0.0,0.5013020833333334,0.10677025792298284,0.11086526987906176,0.5094079583362042,0.6065125834456823,0.30626183371043114
muon-lr1e-4,muon,0.0001,3907,FEVER,271828,1.0,0.41429313535534856,0.0,0.0,0.0,0.0,0.0,0.0,0.5104166666666666,0.10828539126176415,0.11072785911703972,0.5055760732536755,0.6040553592431985,0.30378359086614476
muon-lr1e-4,muon,0.0001,3907,FiQA2018,271828,0.9769331095982161,0.22408474465782954,0.013020833333333334,0.23066890401783904,0.0,0.0,0.013020833333333336,0.0,0.49609375,0.11321688944647562,0.11476921966968835,0.5034044403609296,0.5906864060311829,0.2886212059884088
muon-lr1e-4,muon,0.0001,3907,HotpotQA,271828,1.0,0.3048935345571965,0.0,0.0,0.0,0.0,0.0,0.0,0.5078125,0.11184128349181546,0.11204887437447433,0.5004635998398439,0.6080292697582331,0.3021490961903853
muon-lr1e-4,muon,0.0001,3907,MSMARCO,271828,1.0,0.43563974206136824,0.0,0.0,0.0,0.0,0.0,0.0,0.46484375,0.10183821357836453,0.1251154528880179,0.5512819195038238,0.6245061337534407,0.3198064923596467
muon-lr1e-4,muon,0.0001,3907,NFCorpus,271828,0.7190574688428424,0.0018869017136709451,0.029947916666666668,0.18821152075897019,0.05379518583519767,0.22228799603231364,0.029117849934003737,0.0034927677806721458,0.4895833333333333,0.11487795469309162,0.12926796279739178,0.5294700977436191,0.6183499782283092,0.3203843153520209
muon-lr1e-4,muon,0.0001,3907,NQ,271828,1.0,0.4262969403582525,0.0,0.0,0.0,0.0,0.0,0.0,0.4895833333333333,0.11400373821498565,0.13184610722082996,0.5362871267505076,0.5460240083809245,0.2945625033546574
muon-lr1e-4,muon,0.0001,3907,QuoraRetrieval,271828,1.0,0.4871263881338812,0.0,0.0,0.0,0.0,0.0,0.0,0.5026041666666666,0.10084185959758894,0.10106371993430811,0.5005494160617887,0.595342615094392,0.29842141817584955
