run_id,optimizer,learning_rate,step,task,rotation_seed,baseline_shortlist_ndcg,baseline_margin,ndcg_degrading_coordinate_fraction,ndcg_degrading_attribution_mass,ndcg_helpful_attribution_mass,ndcg_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_helpful_attribution_participation_ratio,margin_degrading_coordinate_fraction,margin_degrading_attribution_mass,margin_helpful_attribution_mass,margin_helpful_mass_share,margin_absolute_attribution_participation_ratio,margin_helpful_attribution_participation_ratio
adamw-lr3e-6,adamw,3e-06,1563,FiQA2018,,0.9769331095982161,0.20975963911169052,0.0,0.0,0.0,0.0,0.0,0.0,0.51953125,0.10968176426235766,0.1109837837442203,0.5029502101565575,0.602924994797339,0.2865098448079019
adamw-lr3e-6,adamw,3e-06,1563,HotpotQA,,1.0,0.28410240220003574,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.11474930943381265,0.11879348447331745,0.5086583169016831,0.6010183263057414,0.3020703455102717
adamw-lr3e-6,adamw,3e-06,1563,MSMARCO,,1.0,0.38917706027839266,0.0,0.0,0.0,0.0,0.0,0.0,0.4778645833333333,0.09610843478060443,0.11622419238547992,0.5473685035440671,0.584302831582877,0.3056970806477336
adamw-lr3e-6,adamw,3e-06,1563,NFCorpus,,0.7190574688428424,0.007632536450136304,0.07421875,0.7444755042037976,0.07594954436959792,0.09257340996799593,0.05230750740560132,0.014747968728526937,0.453125,0.09370481149187876,0.13939602987465138,0.5980074076844006,0.5834667893157246,0.32382009771272996
adamw-lr3e-6,adamw,3e-06,1563,NQ,,1.0,0.38577816579160257,0.0,0.0,0.0,0.0,0.0,0.0,0.4934895833333333,0.11756613979175684,0.12326156498269486,0.5118246885180259,0.4556332572046133,0.29808918798029027
adamw-lr3e-6,adamw,3e-06,1563,QuoraRetrieval,,1.0,0.48007241450353244,0.0,0.0,0.0,0.0,0.0,0.0,0.515625,0.10201228126157305,0.10228221453002921,0.500660647433036,0.5814326596336341,0.3004481796840991
adamw-lr3e-6,adamw,3e-06,1563,SCIDOCS,,0.8555909140437343,0.096556874390239,0.2526041666666667,0.5227243001471981,0.0,0.0,0.20539676866088666,0.0,0.4921875,0.11314074436571216,0.11441898037450746,0.5028085725851851,0.5783214409407232,0.2879391149066906
adamw-lr3e-6,adamw,3e-06,1563,SciFact,,0.9769331095982161,0.2640551492036898,0.0,0.0,0.0,0.0,0.0,0.0,0.5078125,0.11493621990026509,0.11755708719626848,0.5056364360091347,0.5153591666961586,0.2770089073884151
adamw-lr3e-6,adamw,3e-06,1563,TRECCOVID,,0.9110827739955403,0.06748342801485156,0.0,0.0,0.0,0.0,0.0,0.0,0.4700520833333333,0.09831780322263385,0.11763888953861636,0.5447337057929083,0.5968198339134383,0.30813088148353013
adamw-lr3e-6,adamw,3e-06,1563,Touche2020,,1.0,0.27420120696946704,0.0,0.0,0.0,0.0,0.0,0.0,0.4856770833333333,0.10934834705732122,0.11134728603679653,0.5045287234537688,0.5848386432727368,0.30523471884352416
