baseline,conditioned_on_displacement,feature,fold,status,baseline_mse_exact,feature_mse_exact,baseline_rmse,feature_rmse,improves,training_residual_energy_exact,train_rows,test_rows
B1_raw_rate,False,margin_helpful_mass_share,1,resolved,42373852671539974299520011305066146222017009944133977037355345035059635295170716210471285395646262315945881992759804681182234529399716340523393731313066061/1005448037307253230701642319646550103775194602170228606616878575802066399523492710267573784476364005641746056412135953568582101376842241321320556754115126886400,5104611480753566758593616748765556078475405295821413948675800936543723482279384009682256628750828584558531347974032572390509849393869447842987643373242883360417470213152193212155943778177272565356908220486025861869970587611654060321523055445546013266377356331386072598328048010437788853/122402031416433573560995946898161021670638391896837832748416878485406743045446502660036487167349865621906265805989954776777906305028638875126216667476096787701259737580074120876197235557955369655632953811097963954135163111614040441650222922173676418506560382103160480228925207283055670067200,0.006491860228736579,0.006457836327032823,True,6853256691969835951602584072596743014497454918109717040320071087/6978255726687770628292743411714841464596891286389172938380526223360,45,15
B1_raw_rate,False,margin_helpful_mass_share,2,resolved,731063542116805424373991740807395754480760278155503043173328471551528328189367936574521130235628934601511916358493857014836991144162531549832743929602686519347420810109305380749252544288383302212518905105700589536950347732904982972928915862744605961973156082406795089414047093571324888459/24873477764177923623937769560994956325200716663788088456080482228025648965596944325853369487199020894803953198750613758956706492530392203149505639497685013841965141003451854985096096808626494006603620611165599367153177869301235024994597762853893002977870823830576544399278095621890091096473600,3730429720826791565083435579765958139094407163984652281316408357064076581118748234711731244636250314061606300630017125445926608274995255122564325801138337272370733738749455328656130737537848105554012030603513215618747163565799533504514613359638577186354748729283521829694529944690182208029424418717701324433872027466305150957264727381398043073245211/125775154767093621596435323073148777372552478504437307146395899772036261484697227753359359602178330386951617214135519473088627445483933805527079627873787424382913901416512790328091877850697824233943109465287103075621977416833404377882493071055965324252574419825448638232240321048675987427901453641072378752575721916842776948556289004863262711087523430400,0.005421373233990228,0.005446054725143066,False,11522794780049774936181754218622166966630524860337827448911498004830561725942364352426678855894406749636290776692776203015747947176088017812271609284933165417/15274783996647480958696478862262017880618241780146086297542002262283691038337705893770851097642053712206540841278572506037713451964520361774260927919320350064640,45,15
B1_raw_rate,False,margin_helpful_mass_share,3,resolved,28994288887363172795178998545962682041710511922534970871873650526004740922165219157895089289714228173643040743446309874026146900267626661672836984605201265133514447956247274482827728852988456424310826577839877395610349521988755476819500975762751669915697863771717032315862334321396398319/2880022919340597699382347314246730509047934640703701427051783946430656592668938631975320266139860146134631924981189333373770335822162519904403298060893696671297656629102584370611816668607643175587935607337659055524808180050917923154409213729259367408337883213013370427560902083284566016000000,1103009425555347105808108982471751059738696157669872716410264094431666023648611553658686905822008821845116851069019602442980362623587434696957560209734834412678279168030098498256420417258633557367805697726848680127771132202108785770353330176059136010903009902722007725681148631083495700755587173509295971031569173983636029148134482157394573419516799/104412985323753680452345566498992069494444091167186271150991588000819084065186301280880617353081380579485696335030676966039775600405350766078104547846558248149829014204700286677186929317252551762248879443478967075248698303509232738308176844338989772178471700316903460495487366880996703284750698422836245866278211789492381075293403798242571414900467302400,0.00317291369279912,0.003250216983263878,False,199303525588922439291636758391365271928082522703529948476335125385096698397197211145897438467800926909198381445069566498778727474899717392291390272362443158597/241689479535147865654825375783474574590477919987796933218758789456600508317191284192555362876647961276440485496817993876851784452712390878795909484837532073984000,45,15
B1_raw_rate,False,margin_helpful_mass_share,4,resolved,7817593375640831598475250444233546114340874431373173702998850161472931166558134582001759769793806231217119446697071942888337490814378917223760802723732412886869016633646582059679121113006789775155486951687461132705786727417706679892989157968350596283492788298671092074856140426307/88529217827688132835380243461386282273943015177674926216713334419270887633125933328462370527964344646441120278596903537579196938119174342435309542145724333945819035906077588493035759336598261959839558780011239165240203715684494266045692600148892063530245575067037237457832533137817600,7087484073102907777142505287556708257878222995682213050769284764486992077451642651718974826064794205516534160965428630075877478861251092646760502683094584217112815828667107764272801268302331886879259927314514090359803339604911205588863459531761470259288009798382304019389498210723404357278077207417278755884308345925067602447956547569480759/89605858041285099864692541392767752271180093428630756606425186844510948557333920949001643590098094573015654699504190895298623633231822232070847740882860835893933792752359236608793533308903916949675096622169001079881977735796202775902852943823626419031732616914387741239563325726151903877621068032401015286527646319966041557697214059949819166720,0.00939708651116642,0.008893605199239795,True,1332463470859569683103283046794709603235737316349613694911284013346943753939097814834304352520122061966703479730972883331471311313509529813409055509384909/1441604790688877011691950593717430866170606142196841038671410516180993599172340538752441829748023112324960650575534769843539325085955147229446253675680890880,45,15
B1_raw_rate,False,margin_helpful_attribution_participation_ratio,1,resolved,42373852671539974299520011305066146222017009944133977037355345035059635295170716210471285395646262315945881992759804681182234529399716340523393731313066061/1005448037307253230701642319646550103775194602170228606616878575802066399523492710267573784476364005641746056412135953568582101376842241321320556754115126886400,209016077721464973053782628255034781409286026665066813683653581335970372622637043348448751942064960810272035974154707727845411376683084876515475964218817232460115872156340125664878787897083834949086352027784760512827880042326732714730951547409938214970933860601471921815628054836386777/3513175083867119841451105711854315420313784982993554145668656175155518646118504118789667457424168939838123981164761390307487585256801744821390316080546893559163336494182469425582592513422112335525810185477018664681876154764835722916212902352225401891194184407411056523398951437598720000000,0.006491860228736579,0.007713295147877426,False,2937261210621444216008412875334296206460939072652000634357366025/5582604581350216502634194729371873171677513029111338350704420978688,45,15
B1_raw_rate,False,margin_helpful_attribution_participation_ratio,2,resolved,731063542116805424373991740807395754480760278155503043173328471551528328189367936574521130235628934601511916358493857014836991144162531549832743929602686519347420810109305380749252544288383302212518905105700589536950347732904982972928915862744605961973156082406795089414047093571324888459/24873477764177923623937769560994956325200716663788088456080482228025648965596944325853369487199020894803953198750613758956706492530392203149505639497685013841965141003451854985096096808626494006603620611165599367153177869301235024994597762853893002977870823830576544399278095621890091096473600,78965490823422654567122197047238385909019173612123760279435146423897137020584933587110561748605733646075788367735401438585814467749048561840281364377512397125208793501867659738577740075906548913225441656915079994806234041803500156792872214847440702031909103074160735115452316701190107981451556833929254950518833437830004843615945694504637420280000203/2649263929049462391774515423171500193214704278267399257226326752968948038377662542046683666573449791878354600291761117326078716604097101996399870866351405370937106255848921552844697367247814749013621916617355476447699550100459433765667602247597214194448711992966949026973024380797677449847660204131871173715413621334143676401665618449584368907020822118400,0.005421373233990228,0.005459540051789977,False,4015691388089673871277649800643118692907603435833938054219811676867698568949224308703651165061014846769154538990785860075374881240379593957822573087436107106373/5682219646752862916635090136761470651589985942214344102685624841569533066261626592482756608322843980940833192955628972246029404130801574580025065185987170224046080,45,15
B1_raw_rate,False,margin_helpful_attribution_participation_ratio,3,resolved,28994288887363172795178998545962682041710511922534970871873650526004740922165219157895089289714228173643040743446309874026146900267626661672836984605201265133514447956247274482827728852988456424310826577839877395610349521988755476819500975762751669915697863771717032315862334321396398319/2880022919340597699382347314246730509047934640703701427051783946430656592668938631975320266139860146134631924981189333373770335822162519904403298060893696671297656629102584370611816668607643175587935607337659055524808180050917923154409213729259367408337883213013370427560902083284566016000000,5426841548199219513421109607493819879760296219832841414571332109233770870944916886501475527853296428619498906249307482939928501803156982841391482425169466926801233631605069949596777154788846469032095157659162194857942861524008553583037658091447914625235075412972326937149528965491434786135631546051874167206618326336603047558028167566590018570166329/494393860009573519052530948507590024592098009777280380024324879707726148644097459642711977980155797667164990478624519910790986896917279678167458789275539521611695991188491680297292958008098910854233018044035034936795450674278396039426305284085755975341667385754035652824439529142248780835938243226520575190212336506668444198788974009378799674720256000000,0.00317291369279912,0.0033131190101803195,False,34694788626656029827548197885137868769033123372409703684182029297217529920036943270265471121154367802024846038151616305226944254190793654205799931294929845737/77340633451247317009544120250711863868952934396095018630002812626112162661501210941617716120527347608460955358981758040592571024867965081214691035148010263674880,45,15
B1_raw_rate,False,margin_helpful_attribution_participation_ratio,4,resolved,7817593375640831598475250444233546114340874431373173702998850161472931166558134582001759769793806231217119446697071942888337490814378917223760802723732412886869016633646582059679121113006789775155486951687461132705786727417706679892989157968350596283492788298671092074856140426307/88529217827688132835380243461386282273943015177674926216713334419270887633125933328462370527964344646441120278596903537579196938119174342435309542145724333945819035906077588493035759336598261959839558780011239165240203715684494266045692600148892063530245575067037237457832533137817600,48826511925328188367517531716140488220833358932546017676387087124319009626983454117923716597155027102738902008933396149925527658653577273446427746393627240390687002602372019319268690659404303042067620410152133226292533473857202419412295845496599077018002599248064496842624634074690436885646502345700879329470852480209043566496341861525949947/224601073411822718508761077803625056755959148314386962335713229303208484279131440893890822662293976737673516032455227087699898750900150475671447466793620335669540824115801036708002443722322794043328627130468553897348257350333351054610133720470502526685314380725454412488281955004269266247040457514270965730289961434201510731871211026841704857600,0.00939708651116642,0.014744224547186121,False,15094822294054035186357510544309207633685509428364839976743745236998348903675334886992328781711858696756744469826838400856050539602857218743725104553792599/69197029953066096561213628498436681576189094825448369856227704776687692760272345860117207827905109391598111227625668952489887604125847067013420176432682762240,45,15
B1_raw_rate,False,margin_degrading_attribution_mass,1,resolved,42373852671539974299520011305066146222017009944133977037355345035059635295170716210471285395646262315945881992759804681182234529399716340523393731313066061/1005448037307253230701642319646550103775194602170228606616878575802066399523492710267573784476364005641746056412135953568582101376842241321320556754115126886400,227794651732476640135279602138112031595718806288188860875013722132114755105070077043172217406386269362366804718505620052818980658262967881871351769422424335557798033074630618046904651744366982163319194288665031694882204977835301243071782909254833821407381987505693372779093448488810761919/4624967578280171851101502733758154913405780023583701500528172148128943419990034889018446174667037934214497375704052877387309821933250459225927709058551627711659803378376455000043596253659393417512253444660658854521278562858798811956497270967720899652111876780720389910749271881009094826393600,0.006491860228736579,0.007018065470065325,False,72965516277542696590902255031731406920697836187067651622634718371/446608366508017320210735578349749853734201042328907068056353678295040,45,15
B1_raw_rate,False,margin_degrading_attribution_mass,2,resolved,731063542116805424373991740807395754480760278155503043173328471551528328189367936574521130235628934601511916358493857014836991144162531549832743929602686519347420810109305380749252544288383302212518905105700589536950347732904982972928915862744605961973156082406795089414047093571324888459/24873477764177923623937769560994956325200716663788088456080482228025648965596944325853369487199020894803953198750613758956706492530392203149505639497685013841965141003451854985096096808626494006603620611165599367153177869301235024994597762853893002977870823830576544399278095621890091096473600,1072657059210142466294541248959300810089763483284183159959921637963533834754533881208902913684778546854125858102684835946532087367371705180954689624398672247402726007734116499567316106516783681071812415825545525758082181004255847960592840499712711307839932613384523040453166489813962669930796126945474094013436726760533986613802045678609330492274845987/36427055140071077200369486865773381071845441741124340759381360045902310726662303230265822752147438920080181107885821261609860356872088074747289942533295253453448397003608756197726340200323681260017823031593382951358962824993784687455249618696414366361732435943084526341129501242102913728496188305043739528557600940532577620275523438502045750413932206489600,0.005421373233990228,0.005426482615680904,False,14890516000522694574507507720430319766982929048804222431210949198694588676618431601696219135867629579847636933906159803355680691264946139968070240889765783234051/90915514348045806666161442188183530425439775075429505642969997465112529060186025479724105733165503695053331087290063555936470466092825193280401042975794723584737280,45,15
B1_raw_rate,False,margin_degrading_attribution_mass,3,resolved,28994288887363172795178998545962682041710511922534970871873650526004740922165219157895089289714228173643040743446309874026146900267626661672836984605201265133514447956247274482827728852988456424310826577839877395610349521988755476819500975762751669915697863771717032315862334321396398319/2880022919340597699382347314246730509047934640703701427051783946430656592668938631975320266139860146134631924981189333373770335822162519904403298060893696671297656629102584370611816668607643175587935607337659055524808180050917923154409213729259367408337883213013370427560902083284566016000000,44650008206887743401917121063922338796971919764511245568578854884757392519597493847144327875420833802182423312576362855925617912318629189741578152137137610805421222568388472419954492606063249670485258956774057060712438254348536499321830890081836730280436527961258799149644027599469239618484433149809399264462451418659520497849523639151265203092457/6181501320675475274807956993976022804178718075224009833998610713758389522327473069523057740983820886536432050391392270743038650108872367618199770377576191833058252093441461634528654505023273969562507409588625874968738980415926909382886872123604586549986663366837926350373078345593663816643478731960677846506167972821870108129264112331378443412131807232,0.00317291369279912,0.0026875947765001456,True,5039606015237438369360047353173621668535669543593887563446681964999575630232803157848994546176945448571770704618919582199534239947509521747281074691205240680739/30936253380498926803817648100284745547581173758438007452001125050444865064600484376647086448210939043384382143592703216237028409947186032485876414059204105469952000,45,15
B1_raw_rate,False,margin_degrading_attribution_mass,4,resolved,7817593375640831598475250444233546114340874431373173702998850161472931166558134582001759769793806231217119446697071942888337490814378917223760802723732412886869016633646582059679121113006789775155486951687461132705786727417706679892989157968350596283492788298671092074856140426307/88529217827688132835380243461386282273943015177674926216713334419270887633125933328462370527964344646441120278596903537579196938119174342435309542145724333945819035906077588493035759336598261959839558780011239165240203715684494266045692600148892063530245575067037237457832533137817600,165096519740045110464239289070561466480069099337757091642949442076886758249443072404686874398991815068711349367411265215531418189238831208456615471084239350506864938006710044754945664695932046502907287171354059648204934547715610579074069712922822939057984037253314972452368415356296208963565413959481205381087441859527016960625153776480464943/2378290649209787010560816684621878379023481918594798767147333875721654708274285544644694884174878789034208776608245013620308131699774549648170617989502472645138009387258155233489186806265624638632979263097244299110055311103351200578954822342548977730751841342174106024209640998875905057058534409794657305677903404981456272143684263224311336140800,0.00939708651116642,0.008331755081008186,True,17366390467734313024705596626205288623988339671132122754296135678873410079772375172919246912248548658300976636071221510521875116487578084310471268705914451/276788119812264386244854513993746726304756379301793479424910819106750771041089383440468831311620437566392444910502675809959550416503388268053680705730731048960,45,15
B1_raw_rate,False,random_50pct_relative_shortlist_ndcg,1,resolved,42373852671539974299520011305066146222017009944133977037355345035059635295170716210471285395646262315945881992759804681182234529399716340523393731313066061/1005448037307253230701642319646550103775194602170228606616878575802066399523492710267573784476364005641746056412135953568582101376842241321320556754115126886400,1528623831010619644628654188690253994747411557116414546236272827323457429333995770215886328883750188592330284639036975033372893094166053534213398831605507207469255852234470820235176384251623820124548045384498110421136906216314452689977930152125985177323154656839088693478824737425401/40955475231499626479316602383976546049822890982339377010551475370250483528602044949688226694929058384966518555662842088080157020670940363782957290967688225506250605439413038322921232648098339281878778599011711874293787274161206209608287028127552155658403028617615970131317261528423464960,0.006491860228736579,0.006109340460370341,True,186875519946235703103974242385163336768353092651738734051131651/1163042621114628438048790568619140244099481881064862156396754370560,45,15
B1_raw_rate,False,random_50pct_relative_shortlist_ndcg,2,resolved,731063542116805424373991740807395754480760278155503043173328471551528328189367936574521130235628934601511916358493857014836991144162531549832743929602686519347420810109305380749252544288383302212518905105700589536950347732904982972928915862744605961973156082406795089414047093571324888459/24873477764177923623937769560994956325200716663788088456080482228025648965596944325853369487199020894803953198750613758956706492530392203149505639497685013841965141003451854985096096808626494006603620611165599367153177869301235024994597762853893002977870823830576544399278095621890091096473600,9146540453323485239766759417118666048891544745742566421935530294089656761988681999978985271416369780024719824632710759701635951239609882066943855591489771043651784009693854856978843996531280995253281419315122383422442295201118304033225906415758621330328738576509137748523410362730539831170367389282738111599769605309848190344537360161645613421199/314171734634278513721613395303588840318209596412562400874252228627923726201134719078850460892760869374969958412299503820512161905582910414326323878459798808302236868126061332670656233046285567967521604804964744272686714121674788925111691042632470626826569244178391053836817618961646677367161472399418442940053874303833188539401253299702740383520784384,0.005421373233990228,0.0053956637197926744,True,109325451514657383922932689402272735893014881335085922978043031755484014905322499512888127025341085126237923941801640344713494147822728603523639902053821637263/710277455844107864579386267095183831448748242776793012835703105196191633282703324060344576040355497617604149119453621530753675516350196822503133148248396278005760,45,15
B1_raw_rate,False,random_50pct_relative_shortlist_ndcg,3,resolved,28994288887363172795178998545962682041710511922534970871873650526004740922165219157895089289714228173643040743446309874026146900267626661672836984605201265133514447956247274482827728852988456424310826577839877395610349521988755476819500975762751669915697863771717032315862334321396398319/2880022919340597699382347314246730509047934640703701427051783946430656592668938631975320266139860146134631924981189333373770335822162519904403298060893696671297656629102584370611816668607643175587935607337659055524808180050917923154409213729259367408337883213013370427560902083284566016000000,37311399704215339312672614659057416722891007326369922828546030158912790771051731505972257525440193062524058929766939651035622975175520269513909017395008254653877345801651722582860400412876679162448041617685580121908499677757568374765021765798109239495855428114368041041087279003295056048037683683164600158350798527801887780117454805958884527910871/2469250684733781566520699026231189494627410184206453407253278688082665554126923967827093106881647984863170906066686303074947959182734946544342630424968950053471455148197812749468889985335220288838513807646216368383338349218910626784375240152955367022315846813974425202729410309275802269183053572002171995545455064395123533007718054099172381914719846400,0.00317291369279912,0.0038872115755628806,False,30649282782746897082158597351402399911623563791322102886021430747530731935349062360463897693042928834107878405547260234044038395055858628073450193731206593357/241689479535147865654825375783474574590477919987796933218758789456600508317191284192555362876647961276440485496817993876851784452712390878795909484837532073984000,45,15
B1_raw_rate,False,random_50pct_relative_shortlist_ndcg,4,resolved,7817593375640831598475250444233546114340874431373173702998850161472931166558134582001759769793806231217119446697071942888337490814378917223760802723732412886869016633646582059679121113006789775155486951687461132705786727417706679892989157968350596283492788298671092074856140426307/88529217827688132835380243461386282273943015177674926216713334419270887633125933328462370527964344646441120278596903537579196938119174342435309542145724333945819035906077588493035759336598261959839558780011239165240203715684494266045692600148892063530245575067037237457832533137817600,1499110096769251632087739901978762741817500637312304404325167918697894446949411087943165591074504386227213527506746444026844057508483203162749132783319772383540835535430751467362836389882509838956051308666544336717707821972782490722138826298178285132716380492769711959068900602547481353475987495884009025177618721543231574332176284715905873/24040839064650020563802150779242162744238710267594436328668572709442764034050025453684685159589487692657883245617990870537300086544463535271739391303488641239794792690059612841519811680132495837259509620318143437317930903342759633285300520236097997397016371940457874499200348994435818788537171840092952601428419920580692769510422817118953144320,0.00939708651116642,0.007896632992578007,True,1840478096229809219312411477104018083589988346251713535670513592376539294082228233287454999892036136233027748594156439356933077313152391260152254365088191/11532838325511016093535604749739446929364849137574728309371284129447948793378724310019534637984184898599685204604278158748314600687641177835570029405447127040,45,15
B2_optimizer_stage_rate,False,margin_helpful_mass_share,1,resolved,120384329162622253491112213821972963167622110310105887021235835117394609339755816186617019/1651205886024584583064220702573748553429886616065179461887821616146053745118005665514232217600,1088567950941045982108367419079215101343294181926960544024292848151053816993797910649300752682192297289523149524101267061852112795041095704976889657001/14800172139536380687867866708540644741825327673575251495541064487468387958206386120880973214331270382676123593320536407054194483953402807574557897837772800,0.008538554690389695,0.008576189894199646,False,72021290715011384638949557899/101412048018258352119736256430080,45,15
B2_optimizer_stage_rate,False,margin_helpful_mass_share,2,resolved,2966607080511537982570137467472765745322072319552809600748542217994467876042166647492660348990785176588790879496327901981431558436443018327181531693301/127476485310750962242918539534005030132668548536437015485393157309918856319444807529527126276893891555876119007313891900681000691962022036652336967843840000,1506633419500274377953415927723322701957547907822507627574207413309071112456529009754367128650679113704300069451778387189633890412717877031051654971669776163671358319287046346528576042254316616815457363872261/61416714691589417966978302706309850166301451905927168769102963399397174382236832447365792851481212615486921687501352249900293981996990848222632390553715436449585563904774597436223393574240528919902285138493440000,0.0048240852507845265,0.0049529108112540896,False,123029228985557939602691794069/202824096036516704239472512860160,45,15
B2_optimizer_stage_rate,False,margin_helpful_mass_share,3,resolved,22219333719132678961000557231669500119748757133786715564002940089231027195031250828699031057685367391848360771384475265830131564563386757469281371049/612089846683681755833749695492773767764386873203172308272351883495512347673250430288231604663704076991664462458643086169243184253626931202281931223859200,50242678251291001858790858592338926687095905892516522732002837701500298252145241313409343491165711376079276196577112096235787418222292474361574792497178617611714610203276558584172811335267698227059558710081/1384257965505678692674537632678339234957819213588380914280061222590770935601122523605878533799272388430192974535071023912568196132948995893639915711602306980944337523760131117569941477857481595024010684609331200,0.006025012165419052,0.0060245952542144,True,1486109976107203212056495867/2376844875427930127806318510080,45,15
B2_optimizer_stage_rate,False,margin_helpful_mass_share,4,resolved,12397369148140359710238527247114183846198532126798428405125449874445862164153506170666947029751569769505458796724711956167523176912252724869444427423/19341909068165263566293215705924330236090153506328537604727797432802868625386658913366212318228734554392778978617739210333148052149125026402609712332800,24100020251261540249658240993630810492590101379161436426387809657919795160765197611240511421432945718789938949895603416031384458422615644516371129970136439237425097426660767356280991210383303664162135832903/37222183880954359347348292930736953148085199696464811143442818210988686809206397131287816532956205130880518700414163827453458202097064262051316556352419475501614278406298824732759631526814868375239911695974400,0.02531716650921602,0.025445311897481285,False,496313674771806649617976149113/608472288109550112718417538580480,45,15
B2_optimizer_stage_rate,False,margin_helpful_attribution_participation_ratio,1,resolved,120384329162622253491112213821972963167622110310105887021235835117394609339755816186617019/1651205886024584583064220702573748553429886616065179461887821616146053745118005665514232217600,225587592263168161899815785475848914614272184992002060292763564619504351711617857988098975656430877838574529203185007826597563516123410519786101231041/3478518390075638405979920432365183543231121163728080824365648587866069737891483120391250648103919391531428750923408774255339560768744381264712825831424000,0.008538554690389695,0.008053051058196153,True,187378998161743097692578567677/486777830487640090174734030864384,45,15
B2_optimizer_stage_rate,False,margin_helpful_attribution_participation_ratio,2,resolved,2966607080511537982570137467472765745322072319552809600748542217994467876042166647492660348990785176588790879496327901981431558436443018327181531693301/127476485310750962242918539534005030132668548536437015485393157309918856319444807529527126276893891555876119007313891900681000691962022036652336967843840000,6898014305760346232711438976950079840041606345488181401312920736458897874361166819872050222974952173635333360504639226336241250845267503604516867411116239546624022773595972982361390821306871245355791685506681529/324892566235363306433629732957039899036036919617503455559491797254621856606516373058883436488689541974578973102184551384911313987609575002903915118730377237542311233467423414036096136565535273616433857638866878464000,0.0048240852507845265,0.004607784485091928,True,257625729536623003225559194913/608472288109550112718417538580480,45,15
B2_optimizer_stage_rate,False,margin_helpful_attribution_participation_ratio,3,resolved,22219333719132678961000557231669500119748757133786715564002940089231027195031250828699031057685367391848360771384475265830131564563386757469281371049/612089846683681755833749695492773767764386873203172308272351883495512347673250430288231604663704076991664462458643086169243184253626931202281931223859200,17132903004996291546010004396149595426412946923826636991454340139023132051306270032453810083839256413987638615499749273144431959100167971912519296208999274198320418143547631338323911533167823978334107380210377/491884171682665135263475339338087692727739327082758319122087119742692838587436989939684374801927364373042359109530223584519452343093816565065594769650050726977098828236471884082956871864644318083327498499443916800,0.006025012165419052,0.0059017941052735105,True,224111346406772918166539153713/608472288109550112718417538580480,45,15
B2_optimizer_stage_rate,False,margin_helpful_attribution_participation_ratio,4,resolved,12397369148140359710238527247114183846198532126798428405125449874445862164153506170666947029751569769505458796724711956167523176912252724869444427423/19341909068165263566293215705924330236090153506328537604727797432802868625386658913366212318228734554392778978617739210333148052149125026402609712332800,1973996778063816212178107881545082736434789758022264666271950233721030102756879449559023074317965250524435297292220744196734550542088798798702719665605764026393952104174117249493290836600183119147062141690469/2344548388671973466539290435104044455554391342881448474910934123261367991278894340777192907250339004354003424868887040006491108126087931419637854169451155119368137232239700084764961209714581040968396983133798400,0.02531716650921602,0.029016406013297857,False,492373793309754223014742083391/2433889152438200450873670154321920,45,15
B2_optimizer_stage_rate,False,margin_degrading_attribution_mass,1,resolved,120384329162622253491112213821972963167622110310105887021235835117394609339755816186617019/1651205886024584583064220702573748553429886616065179461887821616146053745118005665514232217600,10594631459211987569529462679110249022727904074403733152922545674726411291163728110834200629308407449094949933704199450771256444258686361088861540998269/116175241683399771750385200143391435220480074072203816328186674419839427364499465266937872576355412793743156993980263420730506988624283845524468923619082240,0.008538554690389695,0.009549620974694749,False,5414402747756774325421655419249/38942226439011207213978722469150720,45,15
B2_optimizer_stage_rate,False,margin_degrading_attribution_mass,2,resolved,2966607080511537982570137467472765745322072319552809600748542217994467876042166647492660348990785176588790879496327901981431558436443018327181531693301/127476485310750962242918539534005030132668548536437015485393157309918856319444807529527126276893891555876119007313891900681000691962022036652336967843840000,20486324168108760084355158090568941685623259908179701841144539365224342158532145886656795622892371421462095894107366889301889545668610598981596642450577967812349639386735141321312077116938235742595636221007797/976838891589288244298945044242460000928655621983553426602912113386137284575452903270789393250927249620645368923293873586132468412758495219743927931334876560744476009360947873661631070017466505785722788886085632000,0.0048240852507845265,0.004579526212506243,True,5297071485345571118595953237849/38942226439011207213978722469150720,45,15
B2_optimizer_stage_rate,False,margin_degrading_attribution_mass,3,resolved,22219333719132678961000557231669500119748757133786715564002940089231027195031250828699031057685367391848360771384475265830131564563386757469281371049/612089846683681755833749695492773767764386873203172308272351883495512347673250430288231604663704076991664462458643086169243184253626931202281931223859200,4620866082527829959647231227567386542959825381256235325673601308179971398475750646609136255450000668896039317785573725320772247030001521038952770502880812205278604985224246979258836285672933090910390842466091727/112736061706047026891094729093146462257777810762045955971884381582446831847366350358089507739873245828333391070960289316900458811465255272970117739083726933296750584900187634294773649399759401396132052074762757734400,0.006025012165419052,0.0064022151033016955,False,2938288817027402841212680840717/19471113219505603606989361234575360,45,15
B2_optimizer_stage_rate,False,margin_degrading_attribution_mass,4,resolved,12397369148140359710238527247114183846198532126798428405125449874445862164153506170666947029751569769505458796724711956167523176912252724869444427423/19341909068165263566293215705924330236090153506328537604727797432802868625386658913366212318228734554392778978617739210333148052149125026402609712332800,112889588035417229482169267379972123460476923250472367329530437992788419393411996431601346399107534010284735321501334660926623923201728650153890928896249962573761737835730888242563894296901542275256646592696457/171707881717627929529053696493241055949068484101432589523769369379419510163351112724664429845111457596472059562363990133027263914506826348591205485233144459944819426672135728340508570903554292680450306473984000000,0.02531716650921602,0.025640815211537982,False,105341731646883284251877030665/1947111321950560360698936123457536,45,15
B2_optimizer_stage_rate,False,random_50pct_relative_shortlist_ndcg,1,resolved,120384329162622253491112213821972963167622110310105887021235835117394609339755816186617019/1651205886024584583064220702573748553429886616065179461887821616146053745118005665514232217600,51106074094686487311610676484085415308248420996630781271434441533302919121819770986778486380344754773044167861763146215577995584340397334686465933/830113003708455844389442662052677567490775898256447619718441733753225177041620949485709473697449492605748156299929697831274061699717363067045439078400,0.008538554690389695,0.007846349546329118,True,18307218502028637307348818209/152118072027387528179604384645120,45,15
B2_optimizer_stage_rate,False,random_50pct_relative_shortlist_ndcg,2,resolved,2966607080511537982570137467472765745322072319552809600748542217994467876042166647492660348990785176588790879496327901981431558436443018327181531693301/127476485310750962242918539534005030132668548536437015485393157309918856319444807529527126276893891555876119007313891900681000691962022036652336967843840000,1327503536622404341399565343862149853596425027326813199630030747508829043908827177900897879183581012397852419670186120671097745524685294897769774082583873771550577284648754328207790258524470993437306654711/52528285772452379346266773585639865701817906222979678347803385256859476227010741827952323912129150342763079464557807957801960658944374638745779711087551117848446456384212922445603175394749854013194827202560000,0.0048240852507845265,0.005027142886176656,False,12143005304774298313276946913/101412048018258352119736256430080,45,15
B2_optimizer_stage_rate,False,random_50pct_relative_shortlist_ndcg,3,resolved,22219333719132678961000557231669500119748757133786715564002940089231027195031250828699031057685367391848360771384475265830131564563386757469281371049/612089846683681755833749695492773767764386873203172308272351883495512347673250430288231604663704076991664462458643086169243184253626931202281931223859200,8516718116677085039585015162863890693906689119674983642679321879866558754355494510689869368554172859339209246022145153759902731824156268577883106476127765635465871968460844301501479550129098353471626568299/257842433895514959282251310768406189214425928687120296587133321106630685895314631218543958506844966815649788135589002500955789307662580343610805084548775660603780169591096463718516505505674622838337475025305600,0.006025012165419052,0.005747234804145881,True,27151175228580790482231755087/304236144054775056359208769290240,45,15
B2_optimizer_stage_rate,False,random_50pct_relative_shortlist_ndcg,4,resolved,12397369148140359710238527247114183846198532126798428405125449874445862164153506170666947029751569769505458796724711956167523176912252724869444427423/19341909068165263566293215705924330236090153506328537604727797432802868625386658913366212318228734554392778978617739210333148052149125026402609712332800,147295946761353229010603456573827997501356424776766005655792342484132346042945032394627454139157200216134292122742846624494452736869576212653327602186888744311982705591299337432808932619998843730054280050581/203844509690136317773346225407336851707379982907522955498058718503562548958873065766778564672311244198838628382422233372440906725888524484182087811092983400567212581224103790977698078263408759545314423917772800,0.02531716650921602,0.02688102895991205,False,6416229033373663997123447611/76059036013693764089802192322560,45,15
