cumulative_displacement_frobenius_norm,cumulative_displacement_to_weight_ratio,cumulative_nonzero_parameter_fraction,cumulative_nonzero_parameters,cumulative_parameter_mass_in_nonzero_matrices,cumulative_sketch_captured_energy_parameter_weighted,cumulative_sketch_effective_rank_fraction_parameter_weighted,cumulative_sketch_effective_rank_parameter_weighted,cumulative_stable_rank_fraction_parameter_weighted,cumulative_stable_rank_parameter_weighted,hidden_parameters,hidden_tensors,learning_rate,optimizer,progress_fraction,run_id,saved_segment_frobenius_norm,saved_segment_nonzero_parameter_fraction,saved_segment_nonzero_parameters,saved_segment_parameter_mass_in_nonzero_matrices,saved_segment_row_cv_parameter_weighted,saved_segment_sketch_captured_energy_parameter_weighted,saved_segment_sketch_effective_rank_fraction_parameter_weighted,saved_segment_sketch_effective_rank_parameter_weighted,saved_segment_stable_rank_fraction_parameter_weighted,saved_segment_stable_rank_parameter_weighted,saved_segment_to_weight_ratio,saved_segment_top_1pct_row_energy_parameter_weighted,stage,step,weight_frobenius_norm
4.8154926144011965,0.004027761128241705,0.9999931276517473,110296330,1.0,0.25480843638194434,0.08183704195759939,62.85084822343632,0.13059770787357222,100.29903964690347,110297088,88,0.0001,normuon,0.2,verified-v3-normuon-1e-4,4.8154926144011965,0.9999931276517473,110296330,1.0,0.08209666424495651,0.25480843638194434,0.08183704195759939,62.85084822343632,0.13059770787357222,100.29903964690347,0.004027761128241705,0.0197194922232333,1,782,1195.5755222513335
7.074643319625936,0.005920960882017842,0.9999953217259915,110296572,1.0,0.2638522568631937,0.08168103767695062,62.731036935898075,0.11878983869006501,91.23059611396994,110297088,88,0.0001,normuon,0.4,verified-v3-normuon-1e-4,4.3475043297515565,0.9999925564671299,110296267,1.0,0.05052687778550992,0.20943044727658205,0.0826526904833933,63.47726629124606,0.19052506061586255,146.32324655298243,0.0036385442923252856,0.01549587023001224,2,1563,1194.847164268872
8.15557234599586,0.006828588470682434,0.9999960379733688,110296651,1.0,0.2659513155884921,0.08167700424338832,62.72793925892223,0.11545561868929821,88.66991515338103,110297088,88,0.0001,normuon,0.6,verified-v3-normuon-1e-4,3.014176132624004,0.9999894376177909,110295923,1.0,0.03881797542108253,0.19405498467186555,0.083003181904395,63.746443702575355,0.2660414715979826,204.31985018725064,0.002523742971631888,0.01365113882148728,3,2345,1194.3276975923563
8.645005518504238,0.00724026667170722,0.9999966091579862,110296714,1.0,0.26840934882508244,0.08164337860443588,62.702114768206755,0.1126519660340911,86.51670991418196,110297088,88,0.0001,normuon,0.8,verified-v3-normuon-1e-4,1.8086701486958985,0.9999820394170333,110295107,1.0,0.03605603588057712,0.19037911833766946,0.08306901880710946,63.797006443860056,0.29689985928050977,228.01909192743148,0.0015147768465485492,0.013279588088731874,4,3126,1194.0175563265252
8.775868187942438,0.007350547376365856,0.9999962102353962,110296670,1.0,0.2698151763269608,0.0816261182255286,62.68885879720596,0.11137194981974502,85.53365746156418,110297088,88,0.0001,normuon,1.0,verified-v3-normuon-1e-4,0.6738203797424983,0.9999528727358604,110291890,1.0,0.0340895401463311,0.18584271775369338,0.083101700453516,63.82210594830028,0.3157666972614227,242.50882349677264,0.000564382750331545,0.01298411963208713,5,3907,1193.9067580408232
12.861033847917449,0.010769084578468766,0.9999971712761809,110296776,1.0,0.20249345619729495,0.08280121485923489,63.59133301189239,0.22312408627248279,171.35929825726677,110297088,88,0.0003,normuon,0.2,verified-v3-normuon-3e-4,12.861033847917449,0.9999971712761809,110296776,1.0,0.04638682369561119,0.20249345619729495,0.08280121485923489,63.59133301189239,0.22312408627248279,171.35929825726677,0.010769084578468766,0.014858660868364062,1,782,1194.2550691477745
18.46868735467976,0.01549215550109234,0.9999982411140356,110296894,1.0,0.20400275592816705,0.08283478126540754,63.61711201183299,0.22203800294701004,170.5251862633037,110297088,88,0.0003,normuon,0.4,verified-v3-normuon-3e-4,12.148101745390933,0.9999971531433359,110296774,1.0,0.03180432664778303,0.1874103523830679,0.08311820228097698,63.834779351790324,0.3218297917203257,247.16528004121017,0.01019023592031297,0.01265425388178325,2,1563,1192.131550278949
21.031929809886574,0.017664757632454436,0.9999984587081755,110296918,1.0,0.20437717979604547,0.0828458238492675,63.62559271623744,0.22181197174836395,170.3515943027435,110297088,88,0.0003,normuon,0.6,verified-v3-normuon-3e-4,8.66201781863474,0.9999963552981562,110296686,1.0,0.03096291975163043,0.18624785757638554,0.08313285253955294,63.846030750376656,0.33941338093098045,260.669476554993,0.00727524515141055,0.012482070112551119,3,2345,1190.6152491583484
22.109816594572404,0.018584304766793246,0.9999988213650753,110296958,1.0,0.20522443806742602,0.08283407788278797,63.61657181398116,0.21872197861871193,167.97847957917077,110297088,88,0.0003,normuon,0.8,verified-v3-normuon-3e-4,5.263542468591524,0.9999937079027871,110296394,1.0,0.031115876939048104,0.1860292258269009,0.08313165614364831,63.845111918321905,0.33929535858133897,260.5788353904683,0.004424246441432588,0.01253452730728662,4,3126,1189.7037242995823
22.358210187246343,0.01879796378765597,0.9999986672358929,110296941,1.0,0.2057033947763596,0.08282463423867914,63.60931909530558,0.21669819929808007,166.42421706092549,110297088,88,0.0003,normuon,1.0,verified-v3-normuon-3e-4,1.9828170587247018,0.9999846052146001,110295390,1.0,0.03098620231298202,0.18318512454071148,0.08313696320150413,63.84918773875517,0.34416831708421897,264.3212675206801,0.0016670799207673084,0.012494674278672208,5,3907,1189.3953217384255
