baseline_margin,baseline_shortlist_ndcg,learning_rate,margin_absolute_attribution_participation_ratio,margin_degrading_attribution_mass,margin_degrading_coordinate_fraction,margin_helpful_attribution_mass,margin_helpful_attribution_participation_ratio,margin_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_degrading_attribution_mass,ndcg_degrading_coordinate_fraction,ndcg_helpful_attribution_mass,ndcg_helpful_attribution_participation_ratio,ndcg_helpful_mass_share,optimizer,rotation_seed,run_id,step,task
0.19024540603523388,1.0,,0.4927700180756237,0.09912036345829832,0.4713541666666667,0.10614868877721499,0.3165581670571007,0.5171197880108416,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,,pretrained,0,ArguAna
-0.0018040639779454675,0.7195575277179698,,0.533067855019421,0.10517730449105399,0.4375,0.12474414907616238,0.29968511929740177,0.5425511501461261,0.0550634437179698,0.32916684009391484,0.06380208333333333,0.1521004627134232,0.08749481238551984,0.31604154661284434,pretrained,,pretrained,0,ClimateFEVER
0.2506115116867823,1.0,,0.5890669183344972,0.10662737168737216,0.4908854166666667,0.108057763137168,0.2837530172230268,0.50333137049979,0.08333333333333333,0.0,0.0,1.4762809857141699,0.08333333333333333,1.0,pretrained,,pretrained,0,DBPedia
0.324690881642145,1.0,,0.5574127906516764,0.1071753524107402,0.515625,0.1170368031295661,0.28158431577421816,0.521991338281954,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,,pretrained,0,FEVER
0.1957893318432082,0.9769331095982161,,0.594869182263032,0.1041508502064134,0.4856770833333333,0.11707532377776969,0.3089775003248433,0.5292109955585101,0.0026041666666666665,0.0,0.0,0.04613378080356781,0.0026041666666666665,1.0,pretrained,,pretrained,0,FiQA2018
0.2388912186332033,1.0,,0.6009208521122539,0.10110484620911692,0.4817708333333333,0.11063187000555388,0.3133050322214147,0.5224973352915748,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,,pretrained,0,HotpotQA
0.31414601232921247,1.0,,0.5818257348811949,0.09427898932767123,0.4856770833333333,0.11617511691953167,0.3057000881383454,0.5520211460406025,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,,pretrained,0,MSMARCO
0.003657188598679747,0.6750990540919285,,0.5730927648512867,0.09738367806113363,0.4544270833333333,0.13506113855934015,0.3081344744879148,0.5810460328735244,0.23707214790543804,0.9253774527558555,0.3424479166666667,0.1374285278138223,0.13105025774347598,0.1293072586401507,pretrained,,pretrained,0,NFCorpus
0.33538111920136693,1.0,,0.5326157697770126,0.10974140314200619,0.45703125,0.12975824489519017,0.3023180040605688,0.5417888750927834,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,,pretrained,0,NQ
0.44661883461961993,1.0,,0.5845134172127181,0.10440083569144182,0.4973958333333333,0.1045451714935894,0.3087899574636525,0.5003453901897723,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,,pretrained,0,QuoraRetrieval
0.10251803338526397,0.8755000588751274,,0.5581424972511747,0.10526034368859599,0.4921875,0.11518433021324798,0.28044045475063306,0.5225090185872914,0.025885986055381303,0.09226756160713562,0.005208333333333333,0.16917400450324688,0.028450957828027378,0.6470815143136819,pretrained,,pretrained,0,SCIDOCS
0.25333793115694897,0.9769331095982161,,0.5515404453708548,0.09327213640968572,0.4440104166666667,0.14011782235589842,0.32948685201011046,0.6003592575147252,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,,pretrained,0,SciFact
0.047294230461756126,0.8578826621279816,,0.5833784095662996,0.09946349105134802,0.4986979166666667,0.10008196322267726,0.28049132304964125,0.5015497024815206,0.21484375,1.2683819877234948,0.20182291666666666,0.08183109598216096,0.013020833333333332,0.0606060606060606,pretrained,,pretrained,0,TRECCOVID
0.24612897364865183,1.0,,0.605319492463247,0.10960347086226563,0.5013020833333334,0.11170119831345168,0.30205015523928613,0.5047394559251718,0.0,0.0,0.0,0.0,0.0,0.0,pretrained,,pretrained,0,Touche2020
0.23146579846495524,1.0,1e-05,0.5579917423120583,0.08900123563315324,0.4739583333333333,0.09900363327217286,0.315277076930764,0.5266014324449665,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,ArguAna
0.010671908071651737,0.7709766873441091,1e-05,0.5882922349607652,0.1059332875795169,0.4661458333333333,0.10791416123648546,0.3249318603082666,0.5046315110793604,0.01116678001251051,0.02166357560206467,0.006510416666666667,0.11011621919643219,0.008176085702750397,0.8356077603915667,adamw,,verified-v3-adamw-1e-5,782,ClimateFEVER
0.2870412623093199,1.0,1e-05,0.6225468857822016,0.11249621397587725,0.5013020833333334,0.11651642710239932,0.3018846471708266,0.5087772734020127,0.0013020833333333333,0.0,0.0,0.023066890401783904,0.0013020833333333333,1.0,adamw,,verified-v3-adamw-1e-5,782,DBPedia
0.3840873446046877,1.0,1e-05,0.5616931845969511,0.1049105410514844,0.4778645833333333,0.11076978985503713,0.3116713426584266,0.5135831783522536,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,FEVER
0.21354649403284487,0.9769331095982161,1e-05,0.6012827376280262,0.10961013170154806,0.5065104166666666,0.11219348776365878,0.2873286486975428,0.5058235209784662,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,FiQA2018
0.2878249708984948,1.0,1e-05,0.5938569843336584,0.11460054771211774,0.49609375,0.11866474650043937,0.30116324901278924,0.5087115376551007,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,HotpotQA
0.4050554900236123,1.0,1e-05,0.6034720459430302,0.10217529695321016,0.4921875,0.11220251942499226,0.3052897822119401,0.5233868005589073,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,MSMARCO
0.006821347426015081,0.7190574688428424,1e-05,0.5926930607376079,0.08825671768317857,0.43359375,0.144922403899065,0.3477142530895374,0.6215067752022132,0.1195897893657452,1.6781934615952059,0.109375,0.4209500810058327,0.024063045542332,0.20053420476630937,adamw,,verified-v3-adamw-1e-5,782,NFCorpus
0.3980452610970167,1.0,1e-05,0.4769333866096449,0.12084539937826237,0.4895833333333333,0.12446316454323941,0.3017395632518648,0.507373907186817,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,NQ
0.4820851062406559,1.0,1e-05,0.5614597935495312,0.1024108807625695,0.5052083333333334,0.1025861778294835,0.30236339121504463,0.5004275599565134,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,QuoraRetrieval
0.09700438607809495,0.8555909140437343,1e-05,0.5859132761044732,0.11454359836838891,0.5,0.11511368937587313,0.2935380862943022,0.5012411776980469,0.14473259635058966,0.2377910193123145,0.15364583333333334,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,SCIDOCS
0.26514155445052406,0.9769331095982161,1e-05,0.5171198771556011,0.11069391033074015,0.4791666666666667,0.12290053441560472,0.29147415806631005,0.5261278133093437,0.0,0.0,0.0,0.0,0.0,0.0,adamw,,verified-v3-adamw-1e-5,782,SciFact
