model_family,optimizer,learning_rate,run_id,stage,fraction,step,mean_training_loss,weight_frobenius_norm,reference_displacement_frobenius_norm,previous_checkpoint_displacement_frobenius_norm,reference_displacement_to_weight_ratio,weight_row_cv_parameter_weighted,reference_delta_row_cv_parameter_weighted,weight_top_1pct_row_energy_parameter_weighted,reference_delta_top_1pct_row_energy_parameter_weighted,training_margin_mean,training_margin_median,training_top1_accuracy,training_mean_reciprocal_rank,training_reference_mean_top_k_overlap,training_reference_top1_agreement,training_reference_score_drift_rms,training_query_normalized_effective_rank,training_document_normalized_effective_rank,training_token_evidence_entropy_mean,training_token_evidence_gini_mean,training_document_token_coverage_mean,training_repeated_token_dominance_mean,unseen_margin_mean,unseen_margin_median,unseen_top1_accuracy,unseen_mean_reciprocal_rank,unseen_reference_mean_top_k_overlap,unseen_reference_top1_agreement,unseen_reference_score_drift_rms,unseen_query_normalized_effective_rank,unseen_document_normalized_effective_rank,unseen_token_evidence_entropy_mean,unseen_token_evidence_gini_mean,unseen_document_token_coverage_mean,unseen_repeated_token_dominance_mean,mean_beir_ndcg_at_10
dense,muon,0.0003,muon-lr3e-4,5,1.0,3907,0.24604958295822144,1189.3888733372978,22.377398140504052,1.991864900369523,0.01881419831826362,0.1790054134705806,0.16869763267490476,0.028175312487836827,0.022371091048188387,0.11969923228025436,0.10096174478530884,0.9951171875,0.9973958134651184,0.6826171875,0.7138671875,0.09529412537813187,0.42940346399943036,0.482860803604126,,,,,0.26713043451309204,0.2762099504470825,0.8883928656578064,0.9239263534545898,0.8363095238095238,0.9017857313156128,0.06193898618221283,0.6833606258101528,0.2150445580482483,,,,,0.5923092857142858
dense,normuon,0.001,normuon-lr1e-3,1,0.2,782,0.3465546631813049,1189.9774655412282,40.17975980705533,,0.033765143433855435,0.178844319905508,0.030906106260689823,0.028161102552265727,0.01261015660702226,0.10750413686037064,0.09866131842136383,0.947265625,0.9694835543632507,0.6588541666666666,0.7080078125,0.09680042415857315,0.4150460163752238,0.44190919399261475,,,,,0.24786020815372467,0.26322418451309204,0.8883928656578064,0.9228209853172302,0.8169642857142857,0.9107142686843872,0.07811407744884491,0.6719264556474215,0.20455628633499146,,,,,0.58344
dense,normuon,0.001,normuon-lr1e-3,2,0.4,1563,0.3129616332054138,1183.3809223710323,57.03948796904235,39.19273536374082,0.0482004457658127,0.1786913168541888,0.03242417491155672,0.028146766923009395,0.012864147766149617,0.11334613710641861,0.10259699821472168,0.9619140625,0.9777994751930237,0.6572265625,0.703125,0.09965433180332184,0.4115016460418701,0.4304182132085164,,,,,0.2534359395503998,0.2716017961502075,0.8839285969734192,0.9191645383834839,0.8125,0.9017857313156128,0.08309023827314377,0.6674704102657301,0.19995822509129843,,,,,0.5919192857142856
dense,normuon,0.001,normuon-lr1e-3,3,0.6,2345,0.2800577998161316,1178.6202318905025,64.46287662059095,28.232040772197667,0.054693509305531546,0.17862813341067754,0.03480717670770093,0.028139390917943125,0.013207724429965815,0.12185698002576828,0.11013683676719666,0.97265625,0.9856771230697632,0.6588541666666666,0.708984375,0.10363733768463135,0.41467944780985516,0.43859652678171795,,,,,0.26124608516693115,0.27519768476486206,0.8928571343421936,0.9249255061149597,0.7961309523809524,0.9017857313156128,0.07945223897695541,0.6735917164071259,0.2019204298655192,,,,,0.5852957142857143
dense,normuon,0.001,normuon-lr1e-3,4,0.8,3126,0.24166203498840333,1175.7194076853589,67.36347323481237,17.288858024018523,0.057295535647770734,0.17861592705874518,0.036829625246398906,0.028139223065725305,0.013475422356476918,0.13118964433670044,0.11411736905574799,0.98828125,0.9938151240348816,0.658203125,0.7119140625,0.10288286954164505,0.4214917818705241,0.45335686206817627,,,,,0.26274409890174866,0.27838778495788574,0.8839285969734192,0.921285092830658,0.7991071428571429,0.8928571343421936,0.07954803854227066,0.6778076582425379,0.20494085550308228,,,,,0.58828
dense,normuon,0.001,normuon-lr1e-3,5,1.0,3907,0.24268772363662722,1174.735873636365,67.92396441081374,6.561750835397653,0.05782062669164672,0.1786218088339357,0.037698533216660675,0.028139863865459986,0.013587935914828337,0.13168124854564667,0.11320343613624573,0.9951171875,0.99755859375,0.669921875,0.7119140625,0.10138209164142609,0.4239327510197957,0.45486895243326825,,,,,0.2660742402076721,0.28052395582199097,0.8883928656578064,0.9229218363761902,0.7991071428571429,0.9017857313156128,0.07973694801330566,0.6779711941432526,0.2043121854464213,,,,,0.5909621428571429
dense,normuon,0.0001,normuon-lr1e-4,1,0.2,782,0.4468291473388672,1195.5494774441356,4.8273551646677495,,0.004037771130131515,0.1789969590636976,0.08226879695081775,0.02817257470326787,0.019750939970985454,0.09201232343912125,0.08239099383354187,0.9208984375,0.952752947807312,0.7373046875,0.7255859375,0.07016120105981827,0.4285049041112264,0.49634015560150146,,,,,0.23977504670619965,0.24031156301498413,0.8973214030265808,0.9284970164299011,0.8675595238095238,0.9419642686843872,0.038580700755119324,0.6771363399488509,0.21857178211212158,,,,,0.580245
dense,normuon,0.0001,normuon-lr1e-4,2,0.4,1563,0.3563749098777771,1194.8214106706062,7.089533347950005,4.355160080608268,0.005933550641656923,0.17900229248412472,0.08521906731719958,0.02817382248626514,0.0203379768290542,0.10081334412097931,0.08681491017341614,0.9541015625,0.9725911021232605,0.716796875,0.71875,0.07977075129747391,0.42673460642496747,0.4886523485183716,,,,,0.24907922744750977,0.25619107484817505,0.9017857313156128,0.9302083253860474,0.849702380952381,0.9196428656578064,0.046699557453393936,0.6771689787039308,0.21772358814875284,,,,,0.5889957142857143
dense,normuon,0.0001,normuon-lr1e-4,3,0.6,2345,0.3226053786277771,1194.301519567302,8.172898746203119,3.0175915025384494,0.006843245706632089,0.17900654745293174,0.08656549126029334,0.028174384014013617,0.02049352077488354,0.10500749945640564,0.090328648686409,0.9619140625,0.9777180552482605,0.7106119791666666,0.7197265625,0.08396885544061661,0.4257177909215291,0.4866233269373576,,,,,0.25372710824012756,0.2608363628387451,0.8973214030265808,0.9288689494132996,0.8541666666666667,0.9196428656578064,0.04997812584042549,0.6782269670289728,0.21755983432133993,,,,,0.5901642857142857
dense,normuon,0.0001,normuon-lr1e-4,4,0.8,3126,0.29629905939102175,1193.9911220697131,8.66236528510254,1.8112224458154351,0.007254966243037755,0.17900943219223442,0.08844638078966562,0.02817479666461919,0.0207374421207304,0.10690970718860626,0.09174908697605133,0.97265625,0.9831216931343079,0.7096354166666666,0.7197265625,0.08485963195562363,0.42702221870422363,0.48857617378234863,,,,,0.2554666996002197,0.2622029483318329,0.8973214030265808,0.9288689494132996,0.8526785714285714,0.9151785969734192,0.05054472014307976,0.6794615604417741,0.21832344929377237,,,,,0.5907535714285714
dense,normuon,0.0001,normuon-lr1e-4,5,1.0,3907,0.3052745771408081,1193.8804244920475,8.79275890675097,0.6745335438870541,0.007364857255693733,0.1790107294000725,0.0894318120902713,0.02817499354720753,0.02086244247365683,0.10712112486362457,0.0913643091917038,0.970703125,0.9825683236122131,0.70703125,0.7197265625,0.08498683571815491,0.42702364921569824,0.4878474871317546,,,,,0.25603440403938293,0.26431459188461304,0.8973214030265808,0.9283481240272522,0.8526785714285714,0.9151785969734192,0.0509527213871479,0.6793685707810748,0.21787023544311523,,,,,0.5909785714285715
dense,normuon,0.003,normuon-lr3e-3,1,0.2,782,0.5693739604949951,1180.8589005194665,116.42295718164354,,0.09859175988801747,0.17728409065521336,0.0295112487874965,0.028029694027680765,0.012361391833460427,0.08584591001272202,0.08096897602081299,0.869140625,0.9214239716529846,0.6031901041666666,0.658203125,0.13247893750667572,0.36841821670532227,0.33388392130533856,,,,,0.18147297203540802,0.18579129874706268,0.8482142686843872,0.895844042301178,0.7247023809523808,0.8883928656578064,0.18019814789295197,0.6221576913055283,0.1682358185450236,,,,,0.5489592857142858
dense,normuon,0.003,normuon-lr3e-3,2,0.4,1563,0.5309138441085816,1164.8833972074701,164.15166511308468,114.54213219311467,0.140916820951006,0.17569423701992648,0.03270894819920395,0.027892837121604598,0.012746025875390053,0.09225352108478546,0.08689956367015839,0.908203125,0.9458519220352173,0.6057942708333333,0.6748046875,0.14378716051578522,0.37815046310424805,0.323966642220815,,,,,0.18047240376472473,0.18368418514728546,0.8526785969734192,0.8985915780067444,0.7306547619047619,0.8526785969734192,0.19613169133663177,0.6229413635527606,0.16192477941513062,,,,,0.5432742857142857
dense,normuon,0.003,normuon-lr3e-3,3,0.6,2345,0.46436917781829834,1152.8070221315816,184.3250100865618,82.57289158587217,0.1598923380478185,0.17492899027737704,0.03594303259596149,0.027817461256156948,0.013182560763854713,0.10234707593917847,0.09516090154647827,0.9375,0.9618745446205139,0.6097005208333333,0.681640625,0.12463738769292831,0.3848986228307088,0.32189645369847614,,,,,0.18779948353767395,0.18474507331848145,0.8348214030265808,0.8929421305656433,0.7351190476190476,0.8660714030265808,0.15579013526439667,0.6403155818648403,0.1662853161493937,,,,,0.5458814285714285
dense,normuon,0.003,normuon-lr3e-3,4,0.8,3126,0.3803320598602295,1145.0955172877902,191.7342179699939,50.66787158442533,0.1674394974701542,0.17469608465976574,0.03833171158511052,0.027795048619814734,0.013488758616846673,0.12468978762626648,0.1152246743440628,0.9619140625,0.9776855111122131,0.615234375,0.69140625,0.1081760972738266,0.3823951482772827,0.3504456679026286,,,,,0.21219730377197266,0.21181397140026093,0.8571428656578064,0.9079825282096863,0.7366071428571429,0.8973214030265808,0.11486471444368362,0.6415166469967418,0.1767033338546753,,,,,0.5579207142857143
dense,normuon,0.003,normuon-lr3e-3,5,1.0,3907,0.35507649898529053,1142.3613198939227,192.96933155382465,19.387940880002926,0.1689214508521204,0.17469103980988743,0.03933363479567084,0.02779367648284225,0.013614783770738438,0.1308528333902359,0.11955943703651428,0.9921875,0.9951009154319763,0.6188151041666666,0.708984375,0.10637093335390091,0.3911413351694743,0.3612327575683594,,,,,0.22097839415073395,0.2300383299589157,0.8616071343421936,0.908354640007019,0.7455357142857143,0.8973214030265808,0.10750558972358704,0.6480846319497968,0.1789251963297526,,,,,0.5633857142857143
dense,normuon,0.0003,normuon-lr3e-4,1,0.2,782,0.3427032995223999,1194.2279750103742,12.931362397670865,,0.010828219291679658,0.178993768382439,0.04643149442851225,0.028172885222151316,0.014886738595497958,0.10534632205963135,0.09395581483840942,0.9443359375,0.9674234390258789,0.7067057291666666,0.712890625,0.08430726081132889,0.4267743031183879,0.4856251875559489,,,,,0.2526894509792328,0.2575346529483795,0.8973214030265808,0.9295439124107361,0.8482142857142857,0.9107142686843872,0.051970601081848145,0.6800699276774453,0.21730031569798788,,,,,0.5880978571428571
dense,normuon,0.0003,normuon-lr3e-4,2,0.4,1563,0.2884157395362854,1192.1053712638206,18.530470283561232,12.169867986755342,0.015544322448539928,0.1789957459936327,0.04524456945193164,0.02817463018199339,0.014724536993127455,0.10984738916158676,0.09381698071956635,0.966796875,0.9805012941360474,0.6907552083333333,0.7119140625,0.09155984222888947,0.4232645432154338,0.4744374752044678,,,,,0.25740882754325867,0.2689380347728729,0.8928571343421936,0.9246705174446106,0.8467261904761905,0.90625,0.059865452349185944,0.6773746644434907,0.21375264724095663,,,,,0.5921957142857143
dense,normuon,0.0003,normuon-lr3e-4,3,0.6,2345,0.2676014566421509,1190.5890196597682,21.091873066283025,8.677880813251369,0.017715494362874604,0.17899984042633343,0.04613253323829429,0.028174572634226815,0.014836024607526746,0.11536920070648193,0.09824585914611816,0.9833984375,0.990673840045929,0.6927083333333333,0.716796875,0.09528990089893341,0.42567455768585205,0.48023533821105957,,,,,0.26368752121925354,0.2759966254234314,0.8883928656578064,0.9231823682785034,0.8467261904761905,0.8973214030265808,0.0604228749871254,0.6808980077906039,0.21563384930292764,,,,,0.5925235714285715
dense,normuon,0.0003,normuon-lr3e-4,4,0.8,3126,0.2386872363090515,1189.677384203441,22.16984144508605,5.27181747463085,0.01863517096269764,0.17900459215363718,0.047703922860682965,0.028175255507828397,0.0150492789876214,0.11901669949293137,0.10049837827682495,0.9892578125,0.9940592646598816,0.6888020833333333,0.712890625,0.09507601708173752,0.42910770575205487,0.4855960210164388,,,,,0.26555532217025757,0.27743059396743774,0.8928571343421936,0.925414502620697,0.8452380952380952,0.9017857313156128,0.060150016099214554,0.6829309164141326,0.21685254573822021,,,,,0.5929385714285714
dense,normuon,0.0003,normuon-lr3e-4,5,1.0,3907,0.24826036930084228,1189.3688452794786,22.41529996781682,1.9832406364592472,0.01884638231174591,0.17900789106752782,0.048457204931998316,0.028175768875741067,0.015136617569521787,0.11904896050691605,0.10108090937137604,0.9931640625,0.9964192509651184,0.6861979166666666,0.7138671875,0.09451238065958023,0.4292718172073364,0.4851176341374715,,,,,0.2662985026836395,0.2781815528869629,0.8973214030265808,0.9275403618812561,0.8422619047619048,0.8973214030265808,0.06061815470457077,0.6829374852201864,0.21596930424372354,,,,,0.5934292857142858
late,adamw,1e-05,adamw-lr1e-5,1,0.2,782,0.38135581254959106,1158.4525412819103,3.1156847496533904,,0.0026895229960872315,0.18700512084253332,0.19196414812044663,0.02890655434974295,0.03282376167608455,0.005282628815621138,0.004621922969818115,0.91796875,0.9526366591453552,0.7994791666666666,0.841796875,0.040332891047000885,0.6726766228675842,0.6848592758178711,0.9442176222801208,0.2335880994796753,0.10842965543270111,0.22697940468788147,0.013307862915098667,0.011268466711044312,0.8616071343421936,0.9098320007324219,0.8973214285714286,0.9508928656578064,0.04643799364566803,0.6521139144897461,0.6403186321258545,0.9431833624839783,0.23179252445697784,0.1693636178970337,0.25677233934402466,0.5837121428571429
late,adamw,1e-05,adamw-lr1e-5,2,0.4,1563,0.31279750108718873,1158.3733366423867,4.396758877691714,2.2778102392674664,0.0037956319768512443,0.18700721066066606,0.17679131693420883,0.028907329030832984,0.030574393478585756,0.006116099189966917,0.0054018497467041016,0.935546875,0.9622395038604736,0.7799479166666666,0.8330078125,0.03762093186378479,0.6691310405731201,0.6764299869537354,0.943291187286377,0.23630745708942413,0.11026325821876526,0.21508938074111938,0.014544242061674595,0.012793809175491333,0.8660714030265808,0.9112032651901245,0.8794642857142857,0.9330357313156128,0.04310449957847595,0.642268717288971,0.6305396556854248,0.942911684513092,0.23355723917484283,0.17067241668701172,0.24797643721103668,0.5900814285714285
late,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,0.2875770354270935,1158.308098538556,5.0915994709834695,1.639857937899635,0.004395721205271353,0.18700842049351352,0.17059506379306955,0.028907627992849936,0.02965534147482744,0.006566143129020929,0.005818814039230347,0.9501953125,0.9705171585083008,0.767578125,0.83203125,0.036065295338630676,0.6680881977081299,0.6732298135757446,0.9429485201835632,0.23660142719745636,0.1107342541217804,0.2118295580148697,0.015166514553129673,0.013210088014602661,0.8660714030265808,0.9110544323921204,0.8764880952380952,0.9330357313156128,0.04106797277927399,0.6409821510314941,0.6260218620300293,0.9428515434265137,0.23357050120830536,0.17166611552238464,0.24179551005363464,0.5926507142857143
late,adamw,1e-05,adamw-lr1e-5,4,0.8,3126,0.26272517681121826,1158.2950688800063,5.41854952738537,1.0045847310228047,0.004678039018697321,0.18700956798253213,0.1698664627909501,0.028907896111654566,0.029467768456667345,0.00684029795229435,0.006060779094696045,0.951171875,0.9716401100158691,0.7685546875,0.830078125,0.03463650122284889,0.6679674983024597,0.6697844862937927,0.9427663683891296,0.23686738312244415,0.11047620326280594,0.21289043128490448,0.015641115605831146,0.013550609350204468,0.8660714030265808,0.9109799265861511,0.8720238095238095,0.9330357313156128,0.039046354591846466,0.6383535265922546,0.6235321760177612,0.9426034688949585,0.23404362797737122,0.1699191778898239,0.24499429762363434,0.5935421428571429
late,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,0.2797796559333801,1158.2949507348912,5.514847982724048,0.3912321655443198,0.004761177607849452,0.1870098640933075,0.1703630415174891,0.02890797002978105,0.02951762634005776,0.0068204705603420734,0.005967289209365845,0.951171875,0.9720144867897034,0.7669270833333333,0.830078125,0.034928951412439346,0.6677464842796326,0.6670190095901489,0.9427047371864319,0.23667007684707642,0.11081299185752869,0.21183019876480103,0.015638770535588264,0.013483822345733643,0.8705357313156128,0.9129145741462708,0.869047619047619,0.9285714030265808,0.03938128799200058,0.6386156678199768,0.6204491853713989,0.9424759745597839,0.23414163291454315,0.1709815114736557,0.24203535914421082,0.5953807142857143
late,adamw,1e-06,adamw-lr1e-6,1,0.2,782,0.6948980903625488,1158.5187925237697,0.6648023654152936,,0.0005738382231737977,0.18699762500065534,0.29233935220356294,0.02890376966536284,0.0462043326507437,0.00518100056797266,0.004365354776382446,0.8603515625,0.9181849956512451,0.9176432291666666,0.9267578125,0.021603109315037727,0.6796663999557495,0.7201050519943237,0.9433549642562866,0.2389199137687683,0.10284550487995148,0.2620799243450165,0.016192693263292313,0.013632446527481079,0.8526785969734192,0.9052614569664001,0.9672619047619048,0.9910714030265808,0.023891625925898552,0.6644543409347534,0.6665792465209961,0.944049060344696,0.23055031895637512,0.16347312927246094,0.28247371315956116,0.5535921428571429
late,adamw,1e-06,adamw-lr1e-6,2,0.4,1563,0.5418621206283569,1158.5183371821674,1.1377851576587592,0.5312185030549278,0.0009821037105257765,0.18699970386205192,0.3102490681218591,0.02890459173184665,0.04911335406297031,0.004863861948251724,0.004180341958999634,0.888671875,0.9346470236778259,0.873046875,0.892578125,0.03366273269057274,0.6848030686378479,0.7113505005836487,0.9438883662223816,0.236749067902565,0.10443364828824997,0.2522997260093689,0.014291999861598015,0.01191103458404541,0.8571428656578064,0.9071215391159058,0.9479166666666667,0.9866071343421936,0.03805197775363922,0.6666898727416992,0.6590380072593689,0.9443168640136719,0.22993505001068115,0.1652042120695114,0.2741375267505646,0.5643235714285715
late,adamw,1e-06,adamw-lr1e-6,3,0.6,2345,0.4749212455749512,1158.5176458889314,1.3906387674463683,0.3126991030490854,0.0012003604540518934,0.18700091956173354,0.31553924661428534,0.02890505619785365,0.050041259560275844,0.004730766173452139,0.004042953252792358,0.89453125,0.9392903447151184,0.8583984375,0.8779296875,0.03825800493359566,0.6845598816871643,0.705991804599762,0.9442563056945801,0.23558159172534943,0.10523314028978348,0.24659161269664764,0.013481068424880505,0.01113879680633545,0.8571428656578064,0.9075998663902283,0.9389880952380952,0.9732142686843872,0.04368685185909271,0.6657083034515381,0.655351459980011,0.9443145394325256,0.22964361310005188,0.16543297469615936,0.2712980806827545,0.5670628571428571
late,adamw,1e-06,adamw-lr1e-6,4,0.8,3126,0.44414736509323116,1158.517382427927,1.5194994958983323,0.16985818147247683,0.0013115897257526582,0.18700153427447547,0.31716759502887726,0.02890528102758973,0.05015107350832319,0.004714683163911104,0.004053294658660889,0.9013671875,0.9424479007720947,0.8505859375,0.869140625,0.03983831778168678,0.6840870380401611,0.7035647630691528,0.944301962852478,0.2351287305355072,0.1057744100689888,0.24336978793144226,0.013204210437834263,0.010949701070785522,0.8616071343421936,0.909018874168396,0.9330357142857143,0.96875,0.04567157104611397,0.6652024984359741,0.6539314985275269,0.9442195892333984,0.22988785803318024,0.16658057272434235,0.2688243091106415,0.5705278571428571
late,adamw,1e-06,adamw-lr1e-6,5,1.0,3907,0.465772385597229,1158.517246677936,1.5617686910546513,0.05938500760825731,0.0013480754779724206,0.187001719074772,0.3181725671504908,0.02890534740050926,0.05028844764207136,0.00470561720430851,0.004037827253341675,0.9033203125,0.9437987804412842,0.8479817708333334,0.869140625,0.04033251851797104,0.6838290691375732,0.7025837898254395,0.9443303942680359,0.234909325838089,0.10610450059175491,0.24209940433502197,0.013117150403559208,0.01091662049293518,0.8616071343421936,0.9094600081443787,0.9285714285714286,0.96875,0.046271082013845444,0.6647582650184631,0.6532258987426758,0.9443443417549133,0.22965987026691437,0.16667278110980988,0.26941022276878357,0.5700771428571428
late,adamw,3e-05,adamw-lr3e-5,1,0.2,782,0.3181724739074707,1158.3256679106175,6.592262841524759,,0.005691199827606214,0.18700692553650886,0.11518662297391,0.028907964810390364,0.022659296065290026,0.006181683856993914,0.00554656982421875,0.93359375,0.9620117545127869,0.7679036458333333,0.8291015625,0.0379464216530323,0.6640479564666748,0.6704344153404236,0.9432904720306396,0.2361028790473938,0.10993777960538864,0.21500644087791443,0.014664389193058014,0.012776762247085571,0.8660714030265808,0.9114264249801636,0.8645833333333333,0.9419642686843872,0.04303549602627754,0.6413053274154663,0.6266860961914062,0.9421551823616028,0.2348717749118805,0.1709698885679245,0.25074368715286255,0.5924357142857143
late,adamw,3e-05,adamw-lr3e-5,2,0.4,1563,0.26544461011886594,1158.1269538007043,9.488650136892868,6.006651102929896,0.008193100165533077,0.18700733409327938,0.10105830653107421,0.028908825297665627,0.020928943529725075,0.007237067446112633,0.006318181753158569,0.953125,0.9730073809623718,0.7574869791666666,0.822265625,0.03851604834198952,0.6647382974624634,0.666584312915802,0.9434237480163574,0.23626142740249634,0.11175106465816498,0.20405200123786926,0.015986556187272072,0.014183193445205688,0.8571428656578064,0.9055484533309937,0.8601190476190476,0.9330357313156128,0.04364223778247833,0.631915807723999,0.6186057925224304,0.9404134750366211,0.2381611317396164,0.17248742282390594,0.23930440843105316,0.5927114285714286
late,adamw,3e-05,adamw-lr3e-5,3,0.6,2345,0.23813414812088013,1157.979818373965,10.879919911558304,4.467459703954733,0.009395604084737752,0.1870085400414658,0.0976553161772974,0.028909577345624965,0.02064297537762612,0.0076798428781330585,0.006749749183654785,0.9677734375,0.9818452000617981,0.7548828125,0.8212890625,0.03791843354701996,0.6612774133682251,0.6618319749832153,0.9438396096229553,0.2355523407459259,0.11217702925205231,0.20186713337898254,0.01673009619116783,0.015036940574645996,0.8660714030265808,0.912542462348938,0.8675595238095238,0.9330357313156128,0.04230528324842453,0.6330862641334534,0.6126574873924255,0.9408469200134277,0.23615029454231262,0.17376630008220673,0.2320021241903305,0.5952
late,adamw,3e-05,adamw-lr3e-5,4,0.8,3126,0.21284051656723024,1157.890409245414,11.458741105260247,2.8183464992841176,0.009896222486830853,0.18701126654557684,0.09726106604551249,0.02891031584209379,0.020644353675272537,0.008013381622731686,0.006990402936935425,0.974609375,0.9855236411094666,0.7535807291666666,0.822265625,0.037092424929142,0.6632473468780518,0.6592774987220764,0.9437296390533447,0.2353930026292801,0.11133654415607452,0.20482245087623596,0.017312031239271164,0.015549451112747192,0.875,0.9168580174446106,0.8616071428571429,0.9107142686843872,0.04051562771201134,0.632361888885498,0.6135801672935486,0.9412393569946289,0.23523196578025818,0.17232704162597656,0.23868611454963684,0.5936978571428572
late,adamw,3e-05,adamw-lr3e-5,5,1.0,3907,0.22429708480834962,1157.8651791784278,11.593518638178233,1.1101943647300576,0.010012839876922894,0.18701173939846735,0.09773577937985806,0.0289104004081757,0.020710437424122333,0.007851832546293736,0.0069203972816467285,0.9736328125,0.9850353598594666,0.7516276041666666,0.8203125,0.03751801326870918,0.6649633646011353,0.6579967737197876,0.9436484575271606,0.235057532787323,0.11251545697450638,0.20163647830486298,0.017172647640109062,0.015503346920013428,0.875,0.9164858460426331,0.8541666666666667,0.9107142686843872,0.041143447160720825,0.6356247663497925,0.6115766763687134,0.9414870142936707,0.23459531366825104,0.17309090495109558,0.23251859843730927,0.5958271428571429
late,adamw,3e-06,adamw-lr3e-6,1,0.2,782,0.49803656578063965,1158.517543705138,1.5267162221833956,,0.0013178188198175187,0.18700109805692644,0.2618669950786759,0.028905090390341007,0.04295769851794217,0.00476909801363945,0.004116415977478027,0.8955078125,0.9395832419395447,0.8541666666666666,0.873046875,0.03817425295710564,0.6837570071220398,0.7043200135231018,0.9442456960678101,0.235733762383461,0.1055956557393074,0.24575473368167877,0.013493281789124012,0.011404931545257568,0.8616071343421936,0.9092367887496948,0.9375,0.9642857313156128,0.043475084006786346,0.6658533811569214,0.6540992856025696,0.9443497657775879,0.22991371154785156,0.1662582904100418,0.27163243293762207,0.568595
late,adamw,3e-06,adamw-lr3e-6,2,0.4,1563,0.4055020833015442,1158.5155871663826,2.2243587413498136,0.9553745085408214,0.0019200076080032556,0.1870038070999843,0.2637564314798238,0.02890607132949931,0.042653105236629754,0.004936759825795889,0.004361957311630249,0.91015625,0.947509765625,0.81640625,0.8525390625,0.04190346971154213,0.6776609420776367,0.6918191909790039,0.9440468549728394,0.2344430685043335,0.1076996698975563,0.23154906928539276,0.012973451055586338,0.010890185832977295,0.8571428656578064,0.9070525169372559,0.9107142857142857,0.9553571343421936,0.048337556421756744,0.6573331952095032,0.6461271643638611,0.9438416361808777,0.23092642426490784,0.1677064448595047,0.25727957487106323,0.5790878571428572
late,adamw,3e-06,adamw-lr3e-6,3,0.6,2345,0.36715016841888426,1158.5143282804731,2.588129129042599,0.6063541200543807,0.0022340070086867498,0.18700497008780426,0.2603317711522235,0.02890645090570265,0.04179795052019511,0.005220917519181967,0.004629224538803101,0.9169921875,0.951953113079071,0.8020833333333334,0.8427734375,0.04077296331524849,0.6732571125030518,0.6861811876296997,0.9440851807594299,0.23424944281578064,0.10842964798212051,0.22650906443595886,0.013241393491625786,0.011059999465942383,0.8571428656578064,0.9064837694168091,0.8973214285714286,0.9553571343421936,0.047169461846351624,0.6521677374839783,0.6422294974327087,0.9432587623596191,0.2318517118692398,0.16848720610141754,0.2530392110347748,0.5813478571428571
late,adamw,3e-06,adamw-lr3e-6,4,0.8,3126,0.34164710521698,1158.5138536089848,2.7781195453394156,0.3592231757036317,0.0023980028695255217,0.18700552872197831,0.25895566284098726,0.028906621427379826,0.04132458671210284,0.00542373675853014,0.004765689373016357,0.923828125,0.9559988379478455,0.798828125,0.83984375,0.03957165777683258,0.6717128157615662,0.6840651631355286,0.9440335631370544,0.23429176211357117,0.10875679552555084,0.22378960251808167,0.01353602297604084,0.011366128921508789,0.8571428656578064,0.90626060962677,0.8958333333333333,0.9553571343421936,0.04570314288139343,0.6500537395477295,0.6410350799560547,0.9428658485412598,0.2324269860982895,0.16934768855571747,0.25023847818374634,0.5843878571428571
late,adamw,3e-06,adamw-lr3e-6,5,1.0,3907,0.36003321170806885,1158.5136964150595,2.84117175472982,0.1350810135707882,0.002452428282480932,0.18700571714795847,0.2592975475929956,0.028906676223511524,0.04131974374008848,0.005463986657559872,0.004830271005630493,0.9248046875,0.9563243985176086,0.7955729166666666,0.83984375,0.039378874003887177,0.6709864139556885,0.6823678612709045,0.9439374208450317,0.23452435433864594,0.10917742550373077,0.2231539934873581,0.01359047181904316,0.011528462171554565,0.8571428656578064,0.9066325426101685,0.8958333333333333,0.9553571343421936,0.0454651415348053,0.6492631435394287,0.6393996477127075,0.9429871439933777,0.23242148756980896,0.16941817104816437,0.24899794161319733,0.58417
late,muon,0.001,muon-lr1e-3,1,0.2,782,0.30014327049255374,1152.498082665211,40.79487259805461,,0.035396911467058034,0.1867233121140118,0.17837373915820676,0.028885154578994144,0.021581216516062856,0.0070693399757146835,0.006340920925140381,0.9462890625,0.9689546823501587,0.7265625,0.8125,0.043815143406391144,0.6552364826202393,0.6593429446220398,0.9462614059448242,0.22504037618637085,0.11225001513957977,0.19761046767234802,0.014837685041129589,0.013883233070373535,0.8616071343421936,0.9068877100944519,0.8318452380952381,0.9241071343421936,0.051552847027778625,0.6304933428764343,0.61451655626297,0.9435253143310547,0.22842638194561005,0.17426122725009918,0.23171482980251312,0.5887828571428572
late,muon,0.001,muon-lr1e-3,2,0.4,1563,0.2553229737281799,1146.1145843821994,57.815799600510765,39.525075858512906,0.050445043094601,0.18645332419975874,0.17169970463722306,0.028864418380560083,0.021118465733818988,0.007935462519526482,0.007217049598693848,0.9560546875,0.9750663042068481,0.7203776041666666,0.810546875,0.046542488038539886,0.65311598777771,0.6676898002624512,0.9453297257423401,0.22888043522834778,0.11194806545972824,0.1965998262166977,0.015443464741110802,0.01509597897529602,0.8571428656578064,0.9048787951469421,0.8154761904761905,0.9285714030265808,0.05436062812805176,0.6227934956550598,0.6173110008239746,0.9427787065505981,0.23059460520744324,0.17544271051883698,0.2235163003206253,0.5941414285714286
