contrastive_loss_mean,fraction,label,mean_reciprocal_rank,operator,positive_margin_mean,positive_margin_p05,pretrained_top1_agreement,samples,seed,stage,state,step,task,top1_accuracy
0.9045227766036987,0.6,factorial-v3-adamw_state-adamw-seed314159/checkpoint-235,0.8723958134651184,adamw,0.08075554668903351,-0.08792530000209808,0.75,16,314159,3,adamw_state,235,TRECCOVID,0.8125
0.005380752496421337,0.6,factorial-v3-adamw_state-adamw-seed314159/checkpoint-235,1.0,adamw,0.32728269696235657,0.11862476170063019,1.0,16,314159,3,adamw_state,235,Touche2020,1.0
0.002480500377714634,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,1.0,adamw,0.24367235600948334,0.09210290014743805,1.0,16,314159,4,adamw_state,313,ArguAna,1.0
2.3095312118530273,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,0.6360119581222534,adamw,0.0042020408436656,-0.16514404118061066,0.5625,16,314159,4,adamw_state,313,ClimateFEVER,0.4375
0.06541260331869125,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,0.96875,adamw,0.29262596368789673,0.030542656779289246,0.9375,16,314159,4,adamw_state,313,DBPedia,0.9375
1.0207212426394108e-06,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,1.0,adamw,0.42924764752388,0.3181751072406769,1.0,16,314159,4,adamw_state,313,FEVER,1.0
0.1814054697751999,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,0.9375,adamw,0.21852850914001465,-0.014676228165626526,0.9375,16,314159,4,adamw_state,313,FiQA2018,0.875
0.00956682488322258,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,1.0,adamw,0.29170504212379456,0.07791279256343842,1.0,16,314159,4,adamw_state,313,HotpotQA,1.0
2.3245397642313037e-06,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,1.0,adamw,0.45083287358283997,0.2765405774116516,1.0,16,314159,4,adamw_state,313,MSMARCO,1.0
3.142697334289551,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,0.5479910969734192,adamw,-0.011780815199017525,-0.18050475418567657,0.625,16,314159,4,adamw_state,313,NFCorpus,0.375
1.3485473573382478e-06,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,1.0,adamw,0.43090513348579407,0.23627670109272003,1.0,16,314159,4,adamw_state,313,NQ,1.0
2.3096757217899722e-07,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,1.0,adamw,0.49018555879592896,0.3178732693195343,1.0,16,314159,4,adamw_state,313,QuoraRetrieval,1.0
1.9048792123794556,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,0.809374988079071,adamw,0.09821759164333344,-0.23042115569114685,1.0,16,314159,4,adamw_state,313,SCIDOCS,0.75
0.0212022066116333,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,1.0,adamw,0.2773382067680359,0.1199740618467331,0.9375,16,314159,4,adamw_state,313,SciFact,1.0
0.8320141434669495,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,0.9140625,adamw,0.0871400237083435,-0.07605580240488052,0.75,16,314159,4,adamw_state,313,TRECCOVID,0.875
0.008556364104151726,0.8,factorial-v3-adamw_state-adamw-seed314159/checkpoint-313,1.0,adamw,0.3176901936531067,0.10752249509096146,1.0,16,314159,4,adamw_state,313,Touche2020,1.0
0.0027983074542135,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,1.0,adamw,0.24010680615901947,0.09135427325963974,1.0,16,314159,5,adamw_state,391,ArguAna,1.0
2.3611462116241455,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,0.594345211982727,adamw,0.002101471647620201,-0.15503259003162384,0.5,16,314159,5,adamw_state,391,ClimateFEVER,0.375
0.06994309276342392,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,0.96875,adamw,0.29481953382492065,0.029555991291999817,0.9375,16,314159,5,adamw_state,391,DBPedia,0.9375
1.1250275520069408e-06,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,1.0,adamw,0.4175596535205841,0.30823951959609985,1.0,16,314159,5,adamw_state,391,FEVER,1.0
0.13275080919265747,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,0.96875,adamw,0.21896494925022125,-0.00040124356746673584,1.0,16,314159,5,adamw_state,391,FiQA2018,0.9375
0.013508869335055351,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,1.0,adamw,0.292831152677536,0.08294367045164108,1.0,16,314159,5,adamw_state,391,HotpotQA,1.0
4.105140305910027e-06,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,1.0,adamw,0.4483310580253601,0.2659434676170349,1.0,16,314159,5,adamw_state,391,MSMARCO,1.0
3.1309330463409424,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,0.5792410969734192,adamw,-0.01394641026854515,-0.17426756024360657,0.5625,16,314159,5,adamw_state,391,NFCorpus,0.4375
1.0281752338414663e-06,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,1.0,adamw,0.4316096901893616,0.24252259731292725,1.0,16,314159,5,adamw_state,391,NQ,1.0
2.533192287046404e-07,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,1.0,adamw,0.49078208208084106,0.3177095651626587,1.0,16,314159,5,adamw_state,391,QuoraRetrieval,1.0
1.9095888137817383,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,0.809374988079071,adamw,0.09705440700054169,-0.2335672378540039,1.0,16,314159,5,adamw_state,391,SCIDOCS,0.75
0.018254537135362625,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,1.0,adamw,0.27521631121635437,0.11747746914625168,0.9375,16,314159,5,adamw_state,391,SciFact,1.0
0.858421802520752,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,0.9140625,adamw,0.08741514384746552,-0.08343648910522461,0.75,16,314159,5,adamw_state,391,TRECCOVID,0.875
0.006738538388162851,1.0,factorial-v3-adamw_state-adamw-seed314159/checkpoint-391,1.0,adamw,0.3136581480503082,0.10434681177139282,1.0,16,314159,5,adamw_state,391,Touche2020,1.0
0.0047819651663303375,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,1.0,muon,0.23767277598381042,0.07921552658081055,1.0,16,314159,1,muon_state,79,ArguAna,1.0
2.6869592666625977,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,0.6657738089561462,muon,0.003548838198184967,-0.1687496304512024,0.5,16,314159,1,muon_state,79,ClimateFEVER,0.5
0.05031643807888031,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,1.0,muon,0.27887824177742004,0.02495979517698288,1.0,16,314159,1,muon_state,79,DBPedia,1.0
9.611177347323974e-07,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,1.0,muon,0.4087723195552826,0.28634655475616455,1.0,16,314159,1,muon_state,79,FEVER,1.0
0.24015077948570251,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,0.9270833134651184,muon,0.22234320640563965,-0.03019535541534424,0.9375,16,314159,1,muon_state,79,FiQA2018,0.875
0.030723901465535164,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,1.0,muon,0.28846487402915955,0.07032228261232376,1.0,16,314159,1,muon_state,79,HotpotQA,1.0
2.0135768863838166e-05,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,1.0,muon,0.421154260635376,0.2338765263557434,1.0,16,314159,1,muon_state,79,MSMARCO,1.0
2.975557804107666,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,0.5917410254478455,muon,-0.011187141761183739,-0.15243354439735413,0.6875,16,314159,1,muon_state,79,NFCorpus,0.4375
1.4497175470751245e-05,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,1.0,muon,0.4198164939880371,0.24499614536762238,1.0,16,314159,1,muon_state,79,NQ,1.0
1.9371481130292523e-07,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,1.0,muon,0.49286937713623047,0.31072425842285156,1.0,16,314159,1,muon_state,79,QuoraRetrieval,1.0
1.787235140800476,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,0.8136160373687744,muon,0.08920946717262268,-0.217259481549263,0.9375,16,314159,1,muon_state,79,SCIDOCS,0.75
0.051164597272872925,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,0.96875,muon,0.26387491822242737,0.10785292088985443,1.0,16,314159,1,muon_state,79,SciFact,0.9375
0.862739622592926,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,0.9140625,muon,0.0844750702381134,-0.06942008435726166,0.8125,16,314159,1,muon_state,79,TRECCOVID,0.875
0.002751772990450263,0.2,factorial-v3-muon_state-muon-seed314159/checkpoint-79,1.0,muon,0.30934974551200867,0.10661166906356812,1.0,16,314159,1,muon_state,79,Touche2020,1.0
