draw,learning_rate,margin,optimizer,relative_margin,relative_shortlist_ndcg,removed_fraction,run_id,shortlist_ndcg,step,task
0,0.0001,0.22622501946987505,muon,0.9972800892683801,1.0,0.1,verified-v3-muon-1e-4,1.0,782,ArguAna
0,0.0001,0.0128841263718695,muon,1.1856285060417313,0.9926453273099444,0.1,verified-v3-muon-1e-4,0.7777301810814071,782,ClimateFEVER
0,0.0001,0.2826494931744913,muon,0.9974502675373971,1.0,0.1,verified-v3-muon-1e-4,1.0,782,DBPedia
0,0.0001,0.37745419284792836,muon,0.9929824257960209,1.0,0.1,verified-v3-muon-1e-4,1.0,782,FEVER
0,0.0001,0.21322646065579043,muon,1.0068468480885941,1.0236115350940154,0.1,verified-v3-muon-1e-4,1.0,782,FiQA2018
0,0.0001,0.2796599965526243,muon,0.9824206821062421,1.0,0.1,verified-v3-muon-1e-4,1.0,782,HotpotQA
0,0.0001,0.38922082143291203,muon,0.9954645411773156,1.0,0.1,verified-v3-muon-1e-4,1.0,782,MSMARCO
0,0.0001,0.010813983510641256,muon,1.2568550245503225,1.0110266015342029,0.1,verified-v3-muon-1e-4,0.7503074688428424,782,NFCorpus
0,0.0001,0.3892584952948615,muon,0.9991534864743368,1.0,0.1,verified-v3-muon-1e-4,1.0,782,NQ
0,0.0001,0.4771005940803387,muon,0.982445572894468,1.0,0.1,verified-v3-muon-1e-4,1.0,782,QuoraRetrieval
0,0.0001,0.09619621180497617,muon,1.0129390935122944,1.0,0.1,verified-v3-muon-1e-4,0.8555909140437343,782,SCIDOCS
0,0.0001,0.26505015085564937,muon,1.0044802530401478,1.0,0.1,verified-v3-muon-1e-4,0.9769331095982161,782,SciFact
0,0.0001,0.07036936745414968,muon,1.000435908163634,0.9746818938298829,0.1,verified-v3-muon-1e-4,0.8880158835937564,782,TRECCOVID
0,0.0001,0.2826430038667344,muon,0.9959440183946532,1.0,0.1,verified-v3-muon-1e-4,1.0,782,Touche2020
1,0.0001,0.22647509359110896,muon,0.9983825046534347,1.0,0.1,verified-v3-muon-1e-4,1.0,782,ArguAna
1,0.0001,0.013460073271469928,muon,1.2386285343264227,0.9760888904578696,0.1,verified-v3-muon-1e-4,0.7647583367813671,782,ClimateFEVER
1,0.0001,0.28048071669068586,muon,0.9897968072049383,0.9769331095982161,0.1,verified-v3-muon-1e-4,0.9769331095982161,782,DBPedia
1,0.0001,0.379358900851809,muon,0.9979932101771829,1.0,0.1,verified-v3-muon-1e-4,1.0,782,FEVER
1,0.0001,0.21445898566961225,muon,1.0126667820758684,1.0236115350940154,0.1,verified-v3-muon-1e-4,1.0,782,FiQA2018
1,0.0001,0.2819807077156101,muon,0.9905731339113507,0.9769331095982161,0.1,verified-v3-muon-1e-4,0.9769331095982161,782,HotpotQA
1,0.0001,0.3874443842317483,muon,0.9909211556593557,1.0,0.1,verified-v3-muon-1e-4,1.0,782,MSMARCO
1,0.0001,0.008614923253488883,muon,1.0012692886583516,0.9667702309086451,0.1,verified-v3-muon-1e-4,0.7174637381498576,782,NFCorpus
1,0.0001,0.3909513848336006,muon,1.0034988161339138,1.0,0.1,verified-v3-muon-1e-4,1.0,782,NQ
1,0.0001,0.4835407317396584,muon,0.9957071047616116,1.0,0.1,verified-v3-muon-1e-4,1.0,782,QuoraRetrieval
1,0.0001,0.09477884505796072,muon,0.998014325052524,1.0032012780669715,0.1,verified-v3-muon-1e-4,0.8583298984711626,782,SCIDOCS
1,0.0001,0.2671410104444164,muon,1.0124041389991485,1.0,0.1,verified-v3-muon-1e-4,0.9769331095982161,782,SciFact
1,0.0001,0.0667521742572441,muon,0.9490105494902393,1.0,0.1,verified-v3-muon-1e-4,0.9110827739955403,782,TRECCOVID
1,0.0001,0.28490945171621546,muon,1.003930259510879,1.0,0.1,verified-v3-muon-1e-4,1.0,782,Touche2020
2,0.0001,0.22871642019475846,muon,1.008263066938743,1.0,0.1,verified-v3-muon-1e-4,1.0,782,ArguAna
2,0.0001,0.012581996680898396,muon,1.1578258003092712,0.9981753292610874,0.1,verified-v3-muon-1e-4,0.7820628962018201,782,ClimateFEVER
2,0.0001,0.284009829577867,muon,1.002250799440882,0.9769331095982161,0.1,verified-v3-muon-1e-4,0.9769331095982161,782,DBPedia
2,0.0001,0.3793521421490018,muon,0.9979754298127417,1.0,0.1,verified-v3-muon-1e-4,1.0,782,FEVER
2,0.0001,0.21048604700398818,muon,0.9939067240566609,1.0,0.1,verified-v3-muon-1e-4,0.9769331095982161,782,FiQA2018
2,0.0001,0.28493585925789383,muon,1.000954318312715,1.0,0.1,verified-v3-muon-1e-4,1.0,782,HotpotQA
2,0.0001,0.39203985971252275,muon,1.0026744654492052,1.0,0.1,verified-v3-muon-1e-4,1.0,782,MSMARCO
2,0.0001,0.0059414504369527145,muon,0.6905449622197466,0.9630867297413203,0.1,verified-v3-muon-1e-4,0.7147301222062798,782,NFCorpus
2,0.0001,0.3932594671151258,muon,1.0094232300812798,1.0,0.1,verified-v3-muon-1e-4,1.0,782,NQ
