baseline,conditioned_on_displacement,feature,fold,status,baseline_mse_exact,feature_mse_exact,baseline_rmse,feature_rmse,improves,training_residual_energy_exact,train_rows,test_rows
B0_original,True,mean_cumulative_subspace_overlap_to_adamw,2,resolved,69399758086815819947563430217775992373263434195305476788987416231143800428028920887933829302097269555134952785801292072793827530815101638399473226577835576144639/2101955077115671276936358045244096334565580409912613471008463797111843299973494369785210753356909343691822096635763606506030502669609851042901817595429466304067665920,13568778961246499447883194663275375026629203120494626826101460130866227835552397856819233999790021303234625199689388762504021445278032514859210412995523495589306363019856266040772865677581824441190455879267300540062965090127649773/543662040929083021234555140374541476602126125684730288450838570709214177599884577940898493554003836417351806464411724261756239242078604023499709061868063061181213460820762454215750208247694006717799439367584502177516411853695300403200,0.0057460217195798085,0.004995809601063116,True,21867349446569761775216555937587580410692558951814468672693462167888726478005006278568143176122998863/94555423482897343849787901573944903972722873329949750064069966881089957090598389841351748513968422912,45,15
B0_original,True,mean_cumulative_subspace_overlap_to_adamw,3,resolved,6036915602491626958235070865622284949568123640487928320266954260344201614988909353345157102446626942517006287956028617261922857521637712375003575021661396587753/174722236919382434292778949069456208236977297811123149710021363846377549655680317643728908512651429730151081726164199923587136003903933061047042771394447748848680960,2500762217499449764934632017732936495118748994473931347106984257179975440952648853019458918053895729255829223125489433699288810979866270963770745790158569236002735697079469950351624681020970619388080019496773179773973091626927738069/33763020158347191881567273736957828723113019476644114380144567947346205805233775804126749212560918553741811211387661987241909367585027642847144508094166976378985033260077498212906714497576829044471051126852998366576653502517648293888000,0.005878052512254087,0.00860628166677518,False,400694494429916328577981372658678845579152724692244815314781839132025080133523952014047136556473751/2951137633181109025047235748754243649628969256108183288057884372047243034736500225088854749970694144,45,15
B0_original,True,mean_cumulative_subspace_overlap_to_adamw,4,resolved,5989911663761218660682828850736310509828666472817018191085316334050369785865568419072051918316377080621683013729234073528331288348252003596823434051907902256921/27924246730468570189694086548126012626538624148025560252046491459979407074382899111496648222743548804095896034620428960890765614458164675933140728921966260015595520,7879519946139390405915246673756112515604985426447543445467251442800106969655318628610706221579851099721318650283607687172509358869486199756483744543848332176549346762885333431020912133920710928431555923872960434841866530497478077/22650578448953757790548770533705595563477920103486662431470493884787939542253733504141791225007350999728325561788102003754159731180293249118078698101247979188322246187635146820948171420551830772119405600886288435210607833114728202240,0.014646015031075292,0.01865134823939928,False,62902889047879328010310764859889037343848758994595213753703005814964279229479762083781827893125719/486538760040069141929478274613331249991096338693032880684010939374100576007609006059742776346542080,45,15
B0_original,True,exact_nonzero_saved_segment_stable_rank_fraction,1,resolved,69682787800618894825907287091494408204152917372226275759536956682311969669286901131158303202194910151775776780744424145832497126004563146566027772635123316473923/575358028046048808579659657857295307168179603633927044743088230358398200818664194041725389005917960835200452337537460491950442327683474106431224906658185167429959680,5179023934006646729497688108281634406106415330611922115989648078490981055239776032480275536268366369579875499301975455765474972896543091834754431086521561715025357104488877024360460331977278799876734456292791484758593667506779317/29306955108524798596367781962981357330345963799143260532120082870110652621635354520580367861401091431395590178940754980296854223914861363936764544583904935356319025334501172897774685775071824114310579222008130709881732764056263065600,0.01100509180899501,0.013293477642206208,False,387962686942341172168755597419306162493623940628914957758510423955607972401382588037515425469488911/30918885783579161714584289884834708635841122386792968887641254765810062942264611371814077339124367360,45,15
B0_original,True,exact_nonzero_saved_segment_stable_rank_fraction,2,resolved,69399758086815819947563430217775992373263434195305476788987416231143800428028920887933829302097269555134952785801292072793827530815101638399473226577835576144639/2101955077115671276936358045244096334565580409912613471008463797111843299973494369785210753356909343691822096635763606506030502669609851042901817595429466304067665920,114033775646673452827406184534171291089993006894740578002785765120755486124760763512433893974337352519869311238547813038071942996672564028420593038166661645974927620326519187965177231646530478878607919712332636839360062275343430521/3994931711916232931475453561371031285427845866305970821099360163458893415266298375781415475005624743157642442569043091938159179091709323946147098483551272604853403397766106009161249725914241207917622083168956492180023046926330054574080,0.0057460217195798085,0.005342715787955657,True,11026492799748246224677074765418841463738506080436182831087010386767445279840275506353701336664863943/236388558707243359624469753934862259931807183324874375160174917202724892726495974603379371284921057280,45,15
B0_original,True,exact_nonzero_saved_segment_stable_rank_fraction,3,resolved,6036915602491626958235070865622284949568123640487928320266954260344201614988909353345157102446626942517006287956028617261922857521637712375003575021661396587753/174722236919382434292778949069456208236977297811123149710021363846377549655680317643728908512651429730151081726164199923587136003903933061047042771394447748848680960,31584346617046548285157213174872215715290723619210371048615583068596630556853913251981957555419043405694415055326428819833869632635973874019379140942353573074964684064201586031651170798164823447626267354322666471087236719088203821/539087742103451625352454110730378574755316138659752736005229580667738345897630856452933454133256693223133206609273564215071547632962391521176437004138026402091041002575823753538725893678918570496777670406465966757737380719247124070400,0.005878052512254087,0.007654313047814569,False,6007915102386617682908822055100354875773374475343379356568084612910819377755568775691471778354222817/118045505327244361001889429950169745985158770244327331522315374881889721389460009003554189998827765760,45,15
B0_original,True,exact_nonzero_saved_segment_stable_rank_fraction,4,resolved,5989911663761218660682828850736310509828666472817018191085316334050369785865568419072051918316377080621683013729234073528331288348252003596823434051907902256921/27924246730468570189694086548126012626538624148025560252046491459979407074382899111496648222743548804095896034620428960890765614458164675933140728921966260015595520,68032614439407199039359699755707055719783202171775638780297292214922925317121785932777303085569693838850557736757393673693855289160757448296280717746858141211067859326442252460831582837449028506504661283745979693122995768866009199/372224397332702224994845355231066610904628017076437257585014155215459031213287170990150875467119270158261958454708829111440774713524187225530140144558144634755482776652793674406460318348716140679258051933085462150381917808829807984640,0.014646015031075292,0.01351936093152143,True,2379962631273466464651233006224515810243707088060383280753362797559769577516334609960491473627435161/54492341124487743896101566756693099999002789933619682636609225209899264512852208678691190950812712960,45,15
B0_original,True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,1,resolved,69682787800618894825907287091494408204152917372226275759536956682311969669286901131158303202194910151775776780744424145832497126004563146566027772635123316473923/575358028046048808579659657857295307168179603633927044743088230358398200818664194041725389005917960835200452337537460491950442327683474106431224906658185167429959680,70346632297361486054624473386506294373160856518893896327067419794970684226602952513291223631774908016200050741420724530008581542934231120876462931999763113110639049555703075791847959600603662708904950900265379697634390297/587299242517276447013822837851344986774986388162532219808211520639683150238632861816664625896534400754035131833403528667344311408530245940525875572817325004181653196373769602005348537732875118695913485261677844268254798807040,0.01100509180899501,0.010944399442472604,True,378144189988631728064495905944114935279706560988074433728204974956681971023133408160229486846261/40258965864035366815864960787545193536251461441136678239116217142981852789407046057049579868651520,45,15
B0_original,True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,2,resolved,69399758086815819947563430217775992373263434195305476788987416231143800428028920887933829302097269555134952785801292072793827530815101638399473226577835576144639/2101955077115671276936358045244096334565580409912613471008463797111843299973494369785210753356909343691822096635763606506030502669609851042901817595429466304067665920,9566405969208398965817505161113746080560903271049285727263978258750944052626184274314196845829429540565957557488401890263045454674645201407890677319897732323357209031939701876938735540695734578026255002436456127531427798543/341319139178449989974475215334737239448190333282362303104107200750828552261719726576912229769560852937909317692287578513379814315673530254501957395658526545394417869777885368344626243640627323347738431531095063850588114350243840,0.0057460217195798085,0.005294123676867049,True,569754875053765167120328396776177304095624401423018073817263626810792045807840136861785671824569/28856025232817792922908905509626740714331931558212203999044789697598253506652340649826583408803840,45,15
B0_original,True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,3,resolved,6036915602491626958235070865622284949568123640487928320266954260344201614988909353345157102446626942517006287956028617261922857521637712375003575021661396587753/174722236919382434292778949069456208236977297811123149710021363846377549655680317643728908512651429730151081726164199923587136003903933061047042771394447748848680960,39989731164781389821055555602982164144428311443797072573017846638541550364201342801205796044344360561092566398564030642205762045342208695505307995255290997490586576291766920180731409734780419406011601800056467000220253918487/528871001381210574084969320881699576617765637883714732343193408260640112977633546353602699102824687890941057207051444629127543643453494395903866644400628747851542992347775635409199771558852019235918043858878107968000413925376000,0.005878052512254087,0.008695596215919012,False,154420768401437046625794948090289878384996643187326037915578206923093890327122909847858998216341/10247005670767739670302901905396679338989476583708969750200987402941816092835070226002967881842688,45,15
B0_original,True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,4,resolved,5989911663761218660682828850736310509828666472817018191085316334050369785865568419072051918316377080621683013729234073528331288348252003596823434051907902256921/27924246730468570189694086548126012626538624148025560252046491459979407074382899111496648222743548804095896034620428960890765614458164675933140728921966260015595520,148028985255892688222043905295247339084860998125200936583896010208966798132964175877184095638817525304921516251982310992152868645899078835356186270464435882232805265827416031722290467761106870022337981637176066258672795189/359425104299246280328246636997409557221223241680379016763132500160446657282284417436351365964856184979473579174397118005478917428946191172749378080403684648644260914730102927433686269774543264372334716819701263589553607802880,0.014646015031075292,0.020294071086845215,False,2377027715059887772597514074529274959379769138942656942901404751668459141860444872977790242643/201572639694630918176275326840276914650667280471782088351567032174402464018303920597668053647360,45,15
B0_original,True,exact_nonzero_cumulative_stable_rank_fraction,1,resolved,69682787800618894825907287091494408204152917372226275759536956682311969669286901131158303202194910151775776780744424145832497126004563146566027772635123316473923/575358028046048808579659657857295307168179603633927044743088230358398200818664194041725389005917960835200452337537460491950442327683474106431224906658185167429959680,899620333181004460245311667278725146375318309723107208965930039022990518909539505764337983737936384730512829857046423304203616868785936413146462009072051744705473427505255210940000313855024672447548230034423792852899911746686987517/7337261088797595717555178352776304133314393713579651785847118707191482400417169835431367332485439444038926643735664531246525145090108999794824771592141469457603437239175507355021151081907343115429469916982120856549456326517977283297280,0.01100509180899501,0.011072932302889638,False,9150932222320127575034713767845088380331654278885372723392566451535445912336035809684304121087340937/494702172537266587433348638157355338173457958188687502202260076252961007076233781949025237425989877760,45,15
B0_original,True,exact_nonzero_cumulative_stable_rank_fraction,2,resolved,69399758086815819947563430217775992373263434195305476788987416231143800428028920887933829302097269555134952785801292072793827530815101638399473226577835576144639/2101955077115671276936358045244096334565580409912613471008463797111843299973494369785210753356909343691822096635763606506030502669609851042901817595429466304067665920,4253544659471826418994153244015641648897041196261384653008354047080400387244172645903399028168409776550285915403233102874170853804313088461304570026379848552579867478939525699199894373395930456781782512227828919017050662278902596521/126338803134185009512704927211863926812696753288602688102874651859698822080275071745691216518056966007219259525868213494912921938148630816324047342191210551857579081998526689732914828116697709600614727359013463678929465619367839903252480,0.0057460217195798085,0.005802392716940537,False,29533999404918099076665439958234180027698647766077114402836694686542589578823786727818466355248021579/420246326590654861554612895884199573212101659244221111395866519471510920402659510406007771173192990720,45,15
B0_original,True,exact_nonzero_cumulative_stable_rank_fraction,3,resolved,6036915602491626958235070865622284949568123640487928320266954260344201614988909353345157102446626942517006287956028617261922857521637712375003575021661396587753/174722236919382434292778949069456208236977297811123149710021363846377549655680317643728908512651429730151081726164199923587136003903933061047042771394447748848680960,31241957881433471883719150863896561717828810992504181989458885987544795240194690997679756457243719218690790005759276171348397212348476508323746278136764332219921460953251969486369425331419772386544746619149231077386584589958865651731/299035875054719607694692499036442090789397138422403245586091014771013772392427205575440617580812305308221178310297362576066061278907239231171156942167412763843210875864759239078773559051095339384234416017488118549502042722741577895116800,0.005878052512254087,0.010221331523016061,False,36947919982396829331618781835492408422426363161772937398967364449481107480995485556037936726700095809/944364042617954888015115439601357967881270161954618652178522999055117771115680072028433519990622126080,45,15
B0_original,True,exact_nonzero_cumulative_stable_rank_fraction,4,resolved,5989911663761218660682828850736310509828666472817018191085316334050369785865568419072051918316377080621683013729234073528331288348252003596823434051907902256921/27924246730468570189694086548126012626538624148025560252046491459979407074382899111496648222743548804095896034620428960890765614458164675933140728921966260015595520,2623422587119030661542108646411205277028200533102877401533237137845745586577772958866834440748888738753981189880064157044647645008986677178900981122733991348058509220820472251091670034207583045411309318994304435163877722567592103691/7996131090123075792063896164277744803413592597026275490965993071006741186323606768535348856323836904601024039192675586608502552491724764621607625184063059876806322091412494884540301678840800084671376046002894751318810624502091072143360,0.014646015031075292,0.018113157938991133,False,2757704207606171403260008578520783084366043875557608054122039856045529996915011055361511022676231963/108984682248975487792203133513386199998005579867239365273218450419798529025704417357382381901625425920,45,15
B0_original,True,exact_mean_saved_segment_overlap_to_adamw,1,resolved,69682787800618894825907287091494408204152917372226275759536956682311969669286901131158303202194910151775776780744424145832497126004563146566027772635123316473923/575358028046048808579659657857295307168179603633927044743088230358398200818664194041725389005917960835200452337537460491950442327683474106431224906658185167429959680,4107394127932665119135160893946885201038031238688467082414806210112890223063270260390234139236047584342896368775579570231418109301062714420863820233996674504331554574881366561644636023168118447832332914093963585505267873337028717/98572340900476343432146511664946717240947409332832910386057557803567198237508183476394249805528092731719310494164330357110700686431885709844569073812749255587627420908759263784976996726821049272433405038623429548703626775503380152320,0.01100509180899501,0.0064551398222084016,True,866024657998277388730861542743362805844811772785353549400694545939762093549193942745289684358979893/15459442891789580857292144942417354317920561193396484443820627382905031471132305685907038669562183680,45,15
B0_original,True,exact_mean_saved_segment_overlap_to_adamw,2,resolved,69399758086815819947563430217775992373263434195305476788987416231143800428028920887933829302097269555134952785801292072793827530815101638399473226577835576144639/2101955077115671276936358045244096334565580409912613471008463797111843299973494369785210753356909343691822096635763606506030502669609851042901817595429466304067665920,707404974127230155563813760533790355329519537930810915668847617473341453321967058361323003890042593836734702845369735125737234894846559264187585774247914681132920213163389299472507403541386783012497720506064412590559520777254625077/39953396998571092175138546249895342511867559028158112281609722505491196949655711779058688147498812422662501224117361227066109738907618844868786974051018981996164321453729152259150687727770650252576998353779225276139434041476095913492480,0.0057460217195798085,0.00420782044339518,True,104611836957291336510717320288172339056322627323010841740606418396222760200410058375014743897666159911/472777117414486719248939507869724519863614366649748750320349834405449785452991949206758742569842114560,45,15
B0_original,True,exact_mean_saved_segment_overlap_to_adamw,3,resolved,6036915602491626958235070865622284949568123640487928320266954260344201614988909353345157102446626942517006287956028617261922857521637712375003575021661396587753/174722236919382434292778949069456208236977297811123149710021363846377549655680317643728908512651429730151081726164199923587136003903933061047042771394447748848680960,14131522565412294158659551907057412610668337328274080755833074941731184864217898882360520076335414615244697358709139677465464674472540859981034319776338592063142771387844460370319782776504554671345700124884842827280994952747303764631/197933019164665616354243193720190038099517871385023121195588139693245289637760929429464796133732877844352990186931921145162165083842783924595134208135038723094620612928442130388521507130443996559907159197815065156476003779463387986001920,0.005878052512254087,0.008449584501823662,False,77614317487096964423691589260674856325782769923381151459932480754236278789660258062539492991833595901/472182021308977444007557719800678983940635080977309326089261499527558885557840036014216759995311063040,45,15
B0_original,True,exact_mean_saved_segment_overlap_to_adamw,4,resolved,5989911663761218660682828850736310509828666472817018191085316334050369785865568419072051918316377080621683013729234073528331288348252003596823434051907902256921/27924246730468570189694086548126012626538624148025560252046491459979407074382899111496648222743548804095896034620428960890765614458164675933140728921966260015595520,58815965031254373999405337248979314360743188901750115239099817879783758956135535500330024780236447747883636610330142324931714413135866584897069499639447015173709366167663601457075918022377638753476671542637996911752665093534413341/388690867320379905978620109153706128304280730959136035070625063102716133398485451676154406972789683556043073437051835066109143515756234397937073847527514878944121096413573787309308909478191866472435963651115975155490244346052419256320,0.014646015031075292,0.012301142380349695,True,2106204422539261770969212949137120172662063065477161218007304792872831418737005317643967831495922331/13623085281121935974025391689173274999750697483404920659152306302474816128213052169672797737703178240,45,15
B0_original,True,exact_mean_cumulative_overlap_to_adamw,1,resolved,69682787800618894825907287091494408204152917372226275759536956682311969669286901131158303202194910151775776780744424145832497126004563146566027772635123316473923/575358028046048808579659657857295307168179603633927044743088230358398200818664194041725389005917960835200452337537460491950442327683474106431224906658185167429959680,20211884711645392014117750759263050253060004588257917942080726062236924618571569299573837644915042078362386897956623273356820767426190585918130036222378377452181812348480376512190612313758194790228661327683818366779117348518747543/122446396196236003478733424778740312545806028626145402648405816470067777192895555171133977183679670708543401714848838868433623737789764864289684725915861445074601010116400580701000095673764106143701414465005843354558789814521220300800,0.01100509180899501,0.01284784836805781,False,498436792349984368789187829454926767596952991131558818277630042877194848738359824187787871704488671/10306295261193053904861429961611569545280374128930989629213751588603354314088203790604692446374789120,45,15
B0_original,True,exact_mean_cumulative_overlap_to_adamw,2,resolved,69399758086815819947563430217775992373263434195305476788987416231143800428028920887933829302097269555134952785801292072793827530815101638399473226577835576144639/2101955077115671276936358045244096334565580409912613471008463797111843299973494369785210753356909343691822096635763606506030502669609851042901817595429466304067665920,29263920545750195274094311041912018162251741179132759470699182033135757859146369897920757990074126957542044488317544937254615760602857140490303511761238281016787336537319269389632377172525062041618222608933063013548144463487086217/1175163938793170403921042935578841911566631543301114373180840586789065659126046080923180440854582336717474938816736888710287504219766711542911888958609765750583363968013143007013492874112234517540207680602382407320149904157074585026560,0.0057460217195798085,0.004990189366088941,True,25372788471491982817064967648251931563596926762351332895072027390480725555098667265965291948881829393/94555423482897343849787901573944903972722873329949750064069966881089957090598389841351748513968422912,45,15
B0_original,True,exact_mean_cumulative_overlap_to_adamw,3,resolved,6036915602491626958235070865622284949568123640487928320266954260344201614988909353345157102446626942517006287956028617261922857521637712375003575021661396587753/174722236919382434292778949069456208236977297811123149710021363846377549655680317643728908512651429730151081726164199923587136003903933061047042771394447748848680960,96386421692915168983031267360891011865977444501668094752415750000173556997334008284197150068596319335134752875482358234450470737117860427985026012075116746380955956524724271774634222542496140726192842520324508354843726794557060804713/732444311065513486781753091876736473106659369323029417621387641201165917115973459220345441067184397917794503952513559891491854117780257458906869095289822808444699356409603837368093361710839776331304186225102344078734977919253343109120000,0.005878052512254087,0.011471510941876,False,1285000033638729349440610304159637297417577812029509533444073888819241011261063743334872631259034569/10492933806866165422390171551126199643125224021717985024205811100612419679063111911427039111006912512,45,15
B0_original,True,exact_mean_cumulative_overlap_to_adamw,4,resolved,5989911663761218660682828850736310509828666472817018191085316334050369785865568419072051918316377080621683013729234073528331288348252003596823434051907902256921/27924246730468570189694086548126012626538624148025560252046491459979407074382899111496648222743548804095896034620428960890765614458164675933140728921966260015595520,149376386929917533261253395370960954799663110821803568881911865931878446491892111259421916557672178931725839812349960163309270016127467895469739308937850617393812783916177167558964574383184558709759762031707665992373014711899352321/285997557383157813798065113672860244286286290339451905316320119618310214142675659269122501794442361337083528202776035705150803152728448178352970075139896874627243025545747127696631038909978509377782120880730246951170359211902862622720,0.014646015031075292,0.022853873193757975,False,52683649671746841553756317792565105941180546335445458194600651954505264588555008145864625790175059/486538760040069141929478274613331249991096338693032880684010939374100576007609006059742776346542080,45,15
B1_raw_rate,False,log_saved_segment_to_weight_ratio,1,resolved,42373852671539974299520011305066146222017009944133977037355345035059635295170716210471285395646262315945881992759804681182234529399716340523393731313066061/1005448037307253230701642319646550103775194602170228606616878575802066399523492710267573784476364005641746056412135953568582101376842241321320556754115126886400,386431739971899935719586712708107292199455575293099556202136785078140759108571262963881596137972871169506407712780028569770763964200585966341309017693066082750741794749732674362552062944508519147180022293536720586127358275503891343166126024659677226058388667260039391826103666877839871577/13044665370192684309514609608822916997987242117125506399751685248996399631071586736419132541052486084751145748647050098451472843604590161558729110243511871152158326887655117787946050518401811403275385141058418042286335625810889748243305512167098705763884767939020150830591126741799520121651200,0.006491860228736579,0.005442769266716794,True,141497625884236809325075743710943683435709083198789379462502389239/436140982917985664268296463232177591537305705399323308648782888960,45,15
B1_raw_rate,False,log_saved_segment_to_weight_ratio,2,resolved,731063542116805424373991740807395754480760278155503043173328471551528328189367936574521130235628934601511916358493857014836991144162531549832743929602686519347420810109305380749252544288383302212518905105700589536950347732904982972928915862744605961973156082406795089414047093571324888459/24873477764177923623937769560994956325200716663788088456080482228025648965596944325853369487199020894803953198750613758956706492530392203149505639497685013841965141003451854985096096808626494006603620611165599367153177869301235024994597762853893002977870823830576544399278095621890091096473600,11736923782183940703989189993529455251418702068364255755060686780261586011822145484961006947973456183980898974331633000464947455371968325463832158223952371396235513068237547331316879220525181021257151401946111319130160226324852127478081968980167806832751523879954156603945131354712510599942729877675049155485558038044302146999253061278800065372870056711/614437463368253183298057524214106335039357257835687854680988304042333762244160111566495672870684919063731249289846301517896023925111902011809241867181496541231228856458870910555230469560326653590041896904505754080017792988705390880666837880522725348765401791192036889820457987512856361367244539622192537488179667025274565690987661702582276288924357545164800,0.005421373233990228,0.004370572194014671,True,43243572167139751621065506102085689534433979954246200009703542789221522677526379558968736058578213835725169746288019280097891729448081311997666949507833832949313/88784681980513483072423283386897978931093530347099126604462888149523954160337915507543072005044437202200518639931702691344209439543774602812891643531049534750720,45,15
B1_raw_rate,False,log_saved_segment_to_weight_ratio,3,resolved,28994288887363172795178998545962682041710511922534970871873650526004740922165219157895089289714228173643040743446309874026146900267626661672836984605201265133514447956247274482827728852988456424310826577839877395610349521988755476819500975762751669915697863771717032315862334321396398319/2880022919340597699382347314246730509047934640703701427051783946430656592668938631975320266139860146134631924981189333373770335822162519904403298060893696671297656629102584370611816668607643175587935607337659055524808180050917923154409213729259367408337883213013370427560902083284566016000000,4558901438053245845964271654345067018462613442454463222655117669690785766429200676895550461464123840639984883114391475975521806135334988844600288949056583046368386696083454861824372605357078464558544599845472731451773619009058582480462120186788308425995423255147312277985990380548519094510454756357968673764930323566868678098837254790498089773059163/354405814182854491367640535025150116340701111291355212989089063263479713146356492808115771879970243549494438366959487660770448317858379766240643705739289560043221950563120303773344725410186312145966419110759983197900966265541099728903773550703656749995548356325059687645684103645052154064849900350273438669266065651037149944403357923060423224884901969920,0.00317291369279912,0.003586573063673743,False,821056693430400222809404560902339761942736597208117309440872755298936472006335194086155608800573803821152477193095404150487431095239930122108456752208055630119/1888199058868342700428323248308395113988108749904663540771553042629691471228056907754338772473812197472191292943890577162904566036815553740593042850293219328000,45,15
B1_raw_rate,False,log_saved_segment_to_weight_ratio,4,resolved,7817593375640831598475250444233546114340874431373173702998850161472931166558134582001759769793806231217119446697071942888337490814378917223760802723732412886869016633646582059679121113006789775155486951687461132705786727417706679892989157968350596283492788298671092074856140426307/88529217827688132835380243461386282273943015177674926216713334419270887633125933328462370527964344646441120278596903537579196938119174342435309542145724333945819035906077588493035759336598261959839558780011239165240203715684494266045692600148892063530245575067037237457832533137817600,345605371556149186198923671695546515570489676934199361757557805968728518996878258834233336665270447870954290217740323872739451271979582659963188154920671987466507224720731397227359158100163002244381254589037644121373233210157719925514739147555974998714699140310536141182568059181128841639960041964443161061682777517092671284180184166519605822843/2713404949895560784888301193411507268289753993172467818485842980645731244784332538358128806915112882890372164952440106484466059738230036442756770284336043360125774004193473724720823000102961130849232921632908891472333962347820130191354340121766760722674433234632019056426121550508390776426647034903767477735618014607807409213432391197939204096000000,0.00939708651116642,0.011285815222064451,False,82956305375086783317768071794005739790928321616896822241140122639220578617351807707439452158588012086533486471626355890461906418846546237222959040149544305/216240718603331551753792589057614629925590921329526155800711577427149039875851080812866274462203466848744097586330215476530898762893272084416938051352133632,45,15
B1_raw_rate,False,saved_segment_stable_rank_fraction,1,resolved,42373852671539974299520011305066146222017009944133977037355345035059635295170716210471285395646262315945881992759804681182234529399716340523393731313066061/1005448037307253230701642319646550103775194602170228606616878575802066399523492710267573784476364005641746056412135953568582101376842241321320556754115126886400,1106313420720320677631662611343713961625214049017976491436975333351484846063843526196165460947598132714213491514034648355530450094928297404261263680792807314147691249514516937621601603308043626335141328245375520304933869721542962597119588671891986320096655822127527377898035792211137489939099/37154989673227166833416161402928983678534163813349950196867528362119051207226464059948466715135746842569938039770902495523568380730608963807797514777507902374453328054027179950900741977715559533624294591816719305406579028969624953188888887000624237158525857675340736462745967561515156373504000000,0.006491860228736579,0.005456705532027832,True,1307982343739548066613885906676557829303455469721259895148762066765/79397042934758634704130769484399973997191296414027923210018431696896,45,15
B1_raw_rate,False,saved_segment_stable_rank_fraction,2,resolved,731063542116805424373991740807395754480760278155503043173328471551528328189367936574521130235628934601511916358493857014836991144162531549832743929602686519347420810109305380749252544288383302212518905105700589536950347732904982972928915862744605961973156082406795089414047093571324888459/24873477764177923623937769560994956325200716663788088456080482228025648965596944325853369487199020894803953198750613758956706492530392203149505639497685013841965141003451854985096096808626494006603620611165599367153177869301235024994597762853893002977870823830576544399278095621890091096473600,45720634575768926242472097871717082216414072706133896924035390535824771387642695727376168351471961089300336168722291397313004596792741857162250217015991677811947773422406299878432115725687141815356392753973001603064078475960189442057673189942890511482523521453832498360517581937659644257096549995818479801450305502501328894468497489764475862569564841002604579/2008031948739071472076668568605191652536658627930525137983881809070564403719031188538255118602226651967018977474695532764294424941053416553624010253492548184733045479557430615370986147900174471814035498227770816948517012862649325025246619487817661982274640675665874072404582621630719828926171410268694188207226153223186343743914973138560240244610535767174178406400,0.005421373233990228,0.004771674554827029,True,135403114740480766126571654040321449052640872218391800285474405435922721394832391201026376512019450578634842985166136652961465744824758031578308323206939991690667651/2909296459137465813317166150021872973614072802413744180575039918883600929925952815351171383461296118241706594793282033789967054914970406184972833375225431154711592960,45,15
B1_raw_rate,False,saved_segment_stable_rank_fraction,3,resolved,28994288887363172795178998545962682041710511922534970871873650526004740922165219157895089289714228173643040743446309874026146900267626661672836984605201265133514447956247274482827728852988456424310826577839877395610349521988755476819500975762751669915697863771717032315862334321396398319/2880022919340597699382347314246730509047934640703701427051783946430656592668938631975320266139860146134631924981189333373770335822162519904403298060893696671297656629102584370611816668607643175587935607337659055524808180050917923154409213729259367408337883213013370427560902083284566016000000,257677998175764931883688624050558318674242936607262854663113389311428345091826915622129138710333059624180905722390846639144374501409854213597687560209954829670361649045156315572941493789621798745311006437851192395156245947213679189653105329359546706889694661847119046641836918996558442067063073374233879022647092924745876951466167120072902723139850283762859/16764638342888904426149061434043868494157986414743551909892645629539446094905219857121348274094097249411583585045820905038283646573166328868325116856722620172926173414285060029669237174722178664921827405797473496981597343552899811036786599985033368776697048501763121523010150821631685493853891940178256078385306858361381963900543654572894459480762019883127930880,0.00317291369279912,0.003920501049589271,False,16941079328436386921237458583361855449414240281250940229742715747040148789370180267071764377315517023345489175999311883097953707674623237260790511728596604778628331/329986702725321885907388246403037285840865853423338746154678667204745227355738500017568922114250016462766742864988834306528303039436651013182681749964843791679488000,45,15
B1_raw_rate,False,saved_segment_stable_rank_fraction,4,resolved,7817593375640831598475250444233546114340874431373173702998850161472931166558134582001759769793806231217119446697071942888337490814378917223760802723732412886869016633646582059679121113006789775155486951687461132705786727417706679892989157968350596283492788298671092074856140426307/88529217827688132835380243461386282273943015177674926216713334419270887633125933328462370527964344646441120278596903537579196938119174342435309542145724333945819035906077588493035759336598261959839558780011239165240203715684494266045692600148892063530245575067037237457832533137817600,6518589658379448352907157678870209342980179419308746811088203549805509521536066128857828176602225841761262706753381465913696325198392160422600259973606677482468075526758779766822958543729886216838369988938669479782889140400245309117988092763796257137718738110003495648226867239946745518747853711966941201768077182008516660130014924213799447413069912767/155711877266044900420902236867927049868727974615118691187886377580811073117947414713675085748663777293348937128490595503278188725594810812121962132281689287051334343921369098193659028775842821851431387769604344973954316885141029143889074484957637227856367397804372353706469936947675216276959503361853002481768708606715077544982822384235906847237937404313600,0.00939708651116642,0.006470173868972747,True,1571060733446146971642384588732390459674181277754501242559049959166891320131625658474150297196984691688738999849289124959537898911680726520319490058973557664143/35428879335969841439341377791199580967008816550629565366388584845664098693259441080380010407887416008498232948544342503674822453312433698310871130333533574266880,45,15
