family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,update_operator,tensor,rows,columns,rank,frobenius_norm,spectral_norm,stable_rank,nuclear_norm,entropy_effective_rank,condition_number
dense,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,dense/muon-lr1e-3/checkpoint-2345,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,151.1515655517578,8.020297050476074,355.1766357421875,4061.4892578125,743.28369140625,24.89839744567871
dense,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,dense/muon-lr1e-3/checkpoint-2345,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,149.58531188964844,8.68254566192627,296.8135681152344,3976.749755859375,735.0870361328125,14.478358268737793
dense,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,dense/muon-lr1e-3/checkpoint-2345,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,153.88055419921875,8.509774208068848,326.9877014160156,4135.47607421875,743.9262084960938,15.241293907165527
dense,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,dense/muon-lr1e-3/checkpoint-2345,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,134.42037963867188,16.082120895385742,69.86241149902344,3021.120361328125,603.1968383789062,29.38014030456543
dense,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,dense/muon-lr1e-3/checkpoint-2345,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,151.06063842773438,25.665956497192383,34.64078140258789,2011.216552734375,302.31475830078125,99.5968246459961
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,80.43031311035156,19.18912696838379,17.568275451660156,1552.846435546875,541.180908203125,71.31364440917969
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,150.62939453125,34.736751556396484,18.803604125976562,2884.32763671875,541.6939086914062,36.36284255981445
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,149.0812530517578,37.9077033996582,15.466465950012207,2778.842041015625,528.7417602539062,42.99055862426758
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,153.36172485351562,43.93039321899414,12.18719482421875,2976.5537109375,552.5872802734375,76.53959655761719
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,134.01235961914062,40.5040168762207,10.946959495544434,2164.52099609375,464.2374267578125,67.92862701416016
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,150.5843048095703,62.86609649658203,5.737548828125,1930.6097412109375,396.6762390136719,330.0429992675781
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,80.43085479736328,3.917855978012085,421.45233154296875,2145.61474609375,734.9854125976562,13.620574951171875
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,muon,0.layers.0.mlp.Wi.weight,2304,768,768,150.637451171875,7.004549026489258,462.4934387207031,4088.184814453125,751.16650390625,22.87925910949707
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,149.0846710205078,7.044964790344238,447.82501220703125,4027.84619140625,747.3305053710938,10.538335800170898
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,muon,0.layers.10.mlp.Wi.weight,2304,768,768,153.37017822265625,7.046911239624023,473.6790771484375,4174.0302734375,753.6096801757812,12.241646766662598
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,134.01962280273438,8.203852653503418,266.8708190917969,3181.59033203125,627.3956909179688,18.005996704101562
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,muon,0.layers.21.mlp.Wi.weight,2304,768,768,150.5871124267578,21.35890007019043,49.70703125,1952.98779296875,274.1399841308594,115.03141021728516
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,80.43363189697266,4.432023048400879,329.3603820800781,2127.925537109375,729.0783081054688,14.992036819458008
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,150.63681030273438,7.907206058502197,362.92437744140625,4056.275390625,745.0731811523438,25.093759536743164
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,149.0865478515625,8.624980926513672,298.7862854003906,3976.549072265625,737.9802856445312,13.482405662536621
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,153.3674774169922,8.503358840942383,325.30108642578125,4127.4677734375,745.035888671875,14.761004447937012
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,134.01736450195312,16.592592239379883,65.23694610595703,2982.833984375,594.9139404296875,32.77340316772461
dense,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,dense/muon-lr1e-3/checkpoint-3907,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,150.5867156982422,25.82599639892578,33.998451232910156,1930.2008056640625,285.6875305175781,98.76678466796875
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,81.51765441894531,17.9704532623291,20.577152252197266,1559.07763671875,535.132080078125,55.84975051879883
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,152.61798095703125,38.408180236816406,15.789340019226074,2873.281494140625,535.0310668945312,41.87149429321289
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,151.04708862304688,40.0665397644043,14.212191581726074,2795.4248046875,523.7964477539062,45.912601470947266
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,155.37034606933594,40.10085678100586,15.011667251586914,3000.35400390625,546.7965087890625,81.5056381225586
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,135.586669921875,40.29117965698242,11.324370384216309,2120.213134765625,449.22052001953125,71.27936553955078
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,152.4334716796875,64.52295684814453,5.581258773803711,1869.249267578125,376.6652526855469,305.80108642578125
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,81.52116394042969,3.9660961627960205,422.4879150390625,2176.227294921875,735.634765625,1439.14794921875
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,muon,0.layers.0.mlp.Wi.weight,2304,768,768,152.62522888183594,7.0959978103637695,462.6213684082031,4142.6826171875,751.2979736328125,22.44302749633789
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,151.0724334716797,7.221444129943848,437.6453552246094,4067.24951171875,744.21142578125,11.109334945678711
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,muon,0.layers.10.mlp.Wi.weight,2304,768,768,155.3759307861328,7.185067176818848,467.63372802734375,4223.19970703125,752.5467529296875,12.867793083190918
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,135.5935516357422,8.439157485961914,258.1546630859375,3194.3642578125,621.14306640625,18.254608154296875
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,muon,0.layers.21.mlp.Wi.weight,2304,768,768,152.43685913085938,20.685924530029297,54.30378723144531,2025.5203857421875,280.5657043457031,107.1527099609375
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,81.5210952758789,4.543331623077393,321.95196533203125,2160.42138671875,730.4622192382812,1596.05126953125
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,152.62460327148438,8.165430068969727,349.3742980957031,4108.67138671875,744.9566650390625,25.576854705810547
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,151.05325317382812,8.75905704498291,297.403076171875,4013.86328125,734.8641357421875,13.931599617004395
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,155.37696838378906,8.610381126403809,325.6330871582031,4177.4609375,744.2412719726562,15.356550216674805
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,135.5917510986328,17.766910552978516,58.24286651611328,2986.863525390625,587.5872192382812,36.021751403808594
dense,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,dense/normuon-lr1e-3/checkpoint-782,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,152.4388885498047,26.56494903564453,32.928619384765625,2004.624755859375,291.4682312011719,99.44123077392578
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,80.720458984375,17.926054000854492,20.27672576904297,1590.0660400390625,551.0283203125,59.46728515625
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,151.1248016357422,37.949222564697266,15.85863208770752,2930.950927734375,548.4013061523438,39.499267578125
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,149.58885192871094,41.31874084472656,13.107029914855957,2890.29736328125,550.1697998046875,42.579185485839844
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,153.86859130859375,39.15611267089844,15.441902160644531,3086.71630859375,567.7891845703125,62.00538635253906
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,134.37648010253906,42.415584564208984,10.036808013916016,2202.795166015625,471.19183349609375,68.79986572265625
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,151.05474853515625,65.14578247070312,5.3764567375183105,1915.806884765625,393.2232971191406,290.01177978515625
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,80.72286224365234,3.908747673034668,426.49884033203125,2156.666015625,736.3914184570312,14.295735359191895
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,muon,0.layers.0.mlp.Wi.weight,2304,768,768,151.1312255859375,6.996535778045654,466.597412109375,4104.84130859375,751.8519897460938,22.70895004272461
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,149.59625244140625,7.099997043609619,443.9407958984375,4034.891357421875,745.8424072265625,11.114045143127441
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,muon,0.layers.10.mlp.Wi.weight,2304,768,768,153.87677001953125,7.083287239074707,471.9287414550781,4185.22119140625,753.08740234375,12.92094898223877
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,134.38278198242188,8.032647132873535,279.8786926269531,3241.671630859375,642.0911254882812,15.336076736450195
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,muon,0.layers.21.mlp.Wi.weight,2304,768,768,151.05648803710938,20.589174270629883,53.82708740234375,2023.5072021484375,287.6475830078125,105.4815673828125
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,80.7233657836914,4.411924362182617,334.76678466796875,2141.009033203125,731.1731567382812,15.576789855957031
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,151.13201904296875,7.8955159187316895,366.3970031738281,4074.02392578125,745.98291015625,23.341833114624023
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,149.59420776367188,8.50499153137207,309.37255859375,3987.947265625,737.4378662109375,13.84836483001709
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,153.87486267089844,8.420679092407227,333.9189758300781,4140.5390625,744.9115600585938,15.471033096313477
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,134.3807830810547,15.564189910888672,74.54547882080078,3048.53125,610.4757080078125,27.369230270385742
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,151.05714416503906,24.274944305419922,38.72273635864258,2017.782470703125,301.7625732421875,90.00989532470703
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,80.40618133544922,17.249313354492188,21.728775024414062,1576.528076171875,548.0465698242188,139.39752197265625
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,150.60888671875,36.64656448364258,16.890195846557617,2884.0380859375,544.203125,38.90615463256836
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,149.0900115966797,33.378150939941406,19.95136260986328,2872.7626953125,542.5487670898438,35.49593734741211
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,153.3580322265625,31.061017990112305,24.3770809173584,3082.74755859375,564.092041015625,49.98260498046875
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,133.95936584472656,39.997310638427734,11.217204093933105,2161.2021484375,462.0865478515625,67.00849151611328
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,150.58132934570312,62.69852066040039,5.768032073974609,1928.0833740234375,393.9156188964844,342.65869140625
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,80.41006469726562,3.896641731262207,425.8335266113281,2148.544921875,736.52734375,13.943527221679688
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,muon,0.layers.0.mlp.Wi.weight,2304,768,768,150.61459350585938,6.976150989532471,466.125,4091.246826171875,751.9351806640625,23.100587844848633
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,149.09530639648438,7.002311706542969,453.36199951171875,4033.770263671875,748.556640625,11.197178840637207
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,muon,0.layers.10.mlp.Wi.weight,2304,768,768,153.36387634277344,7.0252685546875,476.56292724609375,4175.8095703125,753.9842529296875,12.785920143127441
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,133.9628143310547,8.155640602111816,269.8064880371094,3192.74658203125,630.8533935546875,17.044525146484375
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,muon,0.layers.21.mlp.Wi.weight,2304,768,768,150.5829315185547,21.324323654174805,49.8655891418457,1963.6282958984375,276.8550720214844,108.77436828613281
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,80.40958404541016,4.404933929443359,333.22442626953125,2130.705810546875,730.5524291992188,15.374638557434082
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,150.6160125732422,7.892382621765137,364.1883850097656,4059.4462890625,745.8502197265625,25.20103645324707
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,149.09681701660156,8.489265441894531,308.4583435058594,3982.837890625,739.2200317382812,13.970519065856934
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,153.36309814453125,8.497314453125,325.74542236328125,4128.4892578125,745.2344970703125,15.252470970153809
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,133.96438598632812,16.42810821533203,66.49723815917969,2983.780517578125,596.4852905273438,32.24665451049805
dense,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,dense/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,150.58389282226562,26.423999786376953,32.475807189941406,1946.9359130859375,288.8633117675781,95.67797088623047
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,78.98217010498047,18.10292625427246,19.035335540771484,1473.6527099609375,517.261474609375,73.92404174804688
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,148.8883514404297,33.419029235839844,19.848779678344727,2759.70556640625,516.5215454101562,43.28023147583008
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,146.30429077148438,39.39044189453125,13.795340538024902,2674.877685546875,508.6521301269531,53.271453857421875
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,151.56211853027344,37.773277282714844,16.099485397338867,2884.243896484375,531.6103515625,84.02761840820312
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,132.65399169921875,34.643714904785156,14.66195011138916,2124.193603515625,447.8715515136719,60.4111442565918
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,150.22250366210938,43.01765823364258,12.194849014282227,2400.39404296875,452.6939392089844,88.53691101074219
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.98594665527344,3.946869134902954,400.4923095703125,2084.941162109375,724.7383422851562,206.21510314941406
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,muon,0.layers.0.mlp.Wi.weight,2304,768,768,148.89759826660156,7.023504257202148,449.43585205078125,4029.1162109375,748.626953125,21.336036682128906
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,146.31126403808594,6.896892070770264,450.0374450683594,3957.576416015625,748.3814086914062,10.85847282409668
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,muon,0.layers.10.mlp.Wi.weight,2304,768,768,151.5706024169922,7.018688678741455,466.3564453125,4119.93017578125,752.5560913085938,12.833769798278809
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,132.663330078125,7.177835464477539,341.5976257324219,3379.587890625,692.19677734375,14.141820907592773
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,muon,0.layers.21.mlp.Wi.weight,2304,768,768,150.22909545898438,10.394719123840332,208.87313842773438,3143.469970703125,507.53375244140625,40.84733963012695
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.98573303222656,4.81242561340332,269.38238525390625,2060.554443359375,716.6453857421875,248.4779052734375
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,148.89544677734375,7.940490245819092,351.6156921386719,3997.587890625,742.6336059570312,23.795108795166016
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,146.31077575683594,8.400449752807617,303.3524475097656,3910.90478515625,739.7192993164062,13.840904235839844
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,151.56849670410156,8.518136978149414,316.6129455566406,4075.456298828125,744.3637084960938,15.467113494873047
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,132.6610565185547,9.685001373291016,187.6236114501953,3315.328369140625,680.0116577148438,17.791048049926758
late,pretrained,,,pretrained,0,0.0,0,late/pretrained,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,150.22720336914062,12.123985290527344,153.53463745117188,3118.296875,507.6709899902344,41.29473114013672
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,78.97657012939453,17.154190063476562,21.196107864379883,1494.0372314453125,524.4977416992188,65.6277084350586
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,148.88131713867188,38.067447662353516,15.295822143554688,2750.613037109375,513.0107421875,48.11030578613281
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,146.29302978515625,35.816741943359375,16.68303680419922,2662.41064453125,506.564453125,47.74113845825195
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,151.55259704589844,35.22287368774414,18.51301383972168,2888.9541015625,532.1627807617188,75.78975677490234
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,132.64547729492188,43.479454040527344,9.307149887084961,2076.106201171875,442.77001953125,76.98837280273438
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,150.21759033203125,48.50972366333008,9.589234352111816,2412.2060546875,456.27252197265625,105.5570068359375
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.97998809814453,3.8657352924346924,417.41680908203125,2101.3515625,732.5330810546875,158.9171142578125
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,muon,0.layers.0.mlp.Wi.weight,2304,768,768,148.8877716064453,6.9103875160217285,464.2087097167969,4041.739501953125,751.407958984375,21.314899444580078
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,146.30006408691406,6.882889270782471,451.80133056640625,3956.857666015625,748.2808227539062,11.752202987670898
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,muon,0.layers.10.mlp.Wi.weight,2304,768,768,151.5598907470703,6.970789432525635,472.720703125,4122.81103515625,753.1932983398438,13.500954627990723
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,132.646728515625,7.225971698760986,336.9772644042969,3376.92919921875,692.2301025390625,13.54753303527832
