draw,learning_rate,margin,optimizer,relative_margin,relative_shortlist_ndcg,removed_fraction,run_id,shortlist_ndcg,step,task
0,0.0003,0.2534951613024316,muon,0.9974493544231943,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,ArguAna
0,0.0003,0.011008589873810487,muon,1.0742375841322072,1.021990871261402,0.1,verified-v3-muon-3e-4,0.7581392420605573,3126,ClimateFEVER
0,0.0003,0.3010696679482077,muon,1.0032417561437688,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,DBPedia
0,0.0003,0.43742199919739244,muon,0.9945894787363386,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,FEVER
0,0.0003,0.23798790548761417,muon,1.0174605865655848,1.0,0.1,verified-v3-muon-3e-4,0.9538662191964322,3126,FiQA2018
0,0.0003,0.2983045781453414,muon,0.973383687207816,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,HotpotQA
0,0.0003,0.4558893989307894,muon,0.9947140065787631,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,MSMARCO
0,0.0003,0.0032393836191418612,muon,5.6267983649521955,1.0347471211322687,0.1,verified-v3-muon-3e-4,0.7201742473770677,3126,NFCorpus
0,0.0003,0.44605717188672245,muon,1.0061005372301086,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,NQ
0,0.0003,0.4897983915817315,muon,0.9826550356330997,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,QuoraRetrieval
0,0.0003,0.10566563803238252,muon,1.0064854043205371,1.0235553619287432,0.1,verified-v3-muon-3e-4,0.8833121401308539,3126,SCIDOCS
0,0.0003,0.2667821162324918,muon,0.9990952592757592,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,SciFact
0,0.0003,0.08184804112843494,muon,0.9790249826903776,0.9746818938298829,0.1,verified-v3-muon-3e-4,0.8880158835937564,3126,TRECCOVID
0,0.0003,0.31963806076263557,muon,0.9940141348943295,1.0,0.1,verified-v3-muon-3e-4,1.0,3126,Touche2020
