family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,tensor,rows,columns,parameters,gradient_steps,weight_frobenius_norm,frobenius_norm,top_1pct_row_energy,top_10pct_row_energy,spectral_norm,approx_stable_rank,sketched_nuclear_norm,sketched_entropy_effective_rank,sketched_condition_number,captured_frobenius_energy,sketch_algorithm,sketch_rank,row_norm_mean,row_norm_cv,row_norm_gini,row_norm_max_to_median,column_norm_mean,column_norm_cv,column_norm_gini,column_norm_max_to_median
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.18.attn.Wo.weight,768,768,589824,8,104.5499038696289,0.03250535577535629,0.08072000741958618,0.28564736247062683,0.017867524176836014,3.3096764087677,0.12679912149906158,25.731340408325195,117.79574584960938,0.9995346069335938,randomized,64,0.0011025200365111232,0.36307984590530396,0.18074899033876923,5.735309600830078,0.0010805519996210933,0.42227497696876526,0.22391913006396674,3.2521162033081055
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.18.attn.Wqkv.weight,2304,768,1769472,8,134.86463928222656,0.06404478847980499,0.14839619398117065,0.4661136269569397,0.031892549246549606,4.032961368560791,0.3232552707195282,38.24870681762695,33.9875373840332,0.993342936038971,randomized,64,0.0010986836859956384,0.6891598701477051,0.34434986710116405,11.76231575012207,0.0021200282499194145,0.43403613567352295,0.15857094845532493,9.01424789428711
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.18.mlp.Wi.weight,2304,768,1769472,8,145.00108337402344,0.0344705656170845,0.28343817591667175,0.6777917742729187,0.024536991491913795,1.9739912748336792,0.14589303731918335,31.68873405456543,84.66846466064453,0.9983149170875549,randomized,64,0.0004943533567711711,1.0539066791534424,0.45697373094633537,19.699329376220703,0.0010753781534731388,0.5815051794052124,0.19790466935417853,10.925226211547852
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.18.mlp.Wo.weight,768,1152,884736,8,118.70745086669922,0.030345609411597252,0.08068431913852692,0.28794971108436584,0.01757168024778366,2.982614517211914,0.12712201476097107,29.222368240356445,90.31385803222656,0.9989907741546631,randomized,64,0.0010287397308275104,0.3647688031196594,0.181971412675976,5.565155029296875,0.0005157519481144845,1.4160898923873901,0.4972676119119933,30.696533203125
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.19.attn.Wo.weight,768,768,589824,8,99.80740356445312,0.019222717732191086,0.0777037963271141,0.28701576590538025,0.011004085652530193,3.0516116619110107,0.0759800523519516,26.366186141967773,118.5950698852539,0.9995061755180359,randomized,64,0.0006510806852020323,0.36746084690093994,0.18666941825800049,5.407345771789551,0.0006427595508284867,0.40571630001068115,0.22260613606103918,3.0508763790130615
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.19.attn.Wqkv.weight,2304,768,1769472,8,132.28602600097656,0.03273497521877289,0.19950932264328003,0.5395978689193726,0.019861143082380295,2.716845989227295,0.1496746987104416,33.96871566772461,59.205997467041016,0.996776819229126,randomized,64,0.0005287409876473248,0.8147484064102173,0.3922776302463442,12.068951606750488,0.001026419922709465,0.5696759223937988,0.1722778936935821,12.709671020507812
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.19.mlp.Wi.weight,2304,768,1769472,8,146.7564239501953,0.022773897275328636,0.23537980020046234,0.6098151206970215,0.014711310155689716,2.396883487701416,0.10006631165742874,31.95333480834961,87.03617858886719,0.9987636804580688,randomized,64,0.0003468183276709169,0.9337108135223389,0.43029979953864084,15.015748023986816,0.0007442000205628574,0.4685899317264557,0.17367796308555322,9.206196784973145
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.19.mlp.Wo.weight,768,1152,884736,8,120.0112075805664,0.022475488483905792,0.08096152544021606,0.297488808631897,0.014494657516479492,2.404550313949585,0.08970408141613007,26.853872299194336,138.87469482421875,0.9995163083076477,randomized,64,0.0007600404787808657,0.372444748878479,0.18733934988485829,4.792435169219971,0.0003830157220363617,1.410412311553955,0.49776026315492,37.57926559448242
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.2.attn.Wo.weight,768,768,589824,8,48.190101623535156,0.06397073715925217,0.034127023071050644,0.21803872287273407,0.03607356548309326,3.1447830200195312,0.34101253747940063,43.332305908203125,24.386871337890625,0.9774072766304016,randomized,64,0.0022421437315642834,0.24482376873493195,0.13432583464390824,2.3124101161956787,0.00202495907433331,0.5472627878189087,0.26224749695174715,7.00248908996582
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.2.attn.Wqkv.weight,2304,768,1769472,8,149.87892150878906,0.13433900475502014,0.1733086258172989,0.6717555522918701,0.11732751131057739,1.3110990524291992,0.49764484167099,32.505027770996094,64.6309585571289,0.9925521016120911,randomized,64,0.0018680888460949063,1.1156598329544067,0.5190516634621863,16.447063446044922,0.0024849993642419577,1.6749883890151978,0.21888138698740028,44.251495361328125
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.2.mlp.Wi.weight,2304,768,1769472,8,153.92576599121094,0.08872957527637482,0.1395585685968399,0.4941490888595581,0.05901213735342026,2.260936975479126,0.4444207549095154,42.176944732666016,28.317201614379883,0.976239800453186,randomized,64,0.0015512269455939531,0.6481992602348328,0.3044684730097369,7.019384384155273,0.002863598056137562,0.5002180933952332,0.1806634351288884,11.882490158081055
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.2.mlp.Wo.weight,768,1152,884736,8,109.49299621582031,0.07156917452812195,0.04444511979818344,0.2414027452468872,0.04681043326854706,2.3376612663269043,0.3631949722766876,42.67158889770508,27.86785125732422,0.9761046171188354,randomized,64,0.002488177502527833,0.27805662155151367,0.14881378495836933,2.607630491256714,0.0016598895890638232,0.7834687232971191,0.318170508181523,16.278757095336914
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.20.attn.Wo.weight,768,768,589824,8,99.068115234375,0.01723327860236168,0.06973437964916229,0.2846505045890808,0.009840980172157288,3.066664457321167,0.06458038836717606,23.890422821044922,168.8479461669922,0.9997704029083252,randomized,64,0.0005845460691489279,0.36295124888420105,0.18904227680240623,4.092852592468262,0.0005705435178242624,0.4335506856441498,0.23326826777150192,3.783332347869873
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.20.attn.Wqkv.weight,2304,768,1769472,8,132.16534423828125,0.039130788296461105,0.22864574193954468,0.6232874393463135,0.025880619883537292,2.286510944366455,0.15793989598751068,28.738283157348633,88.9725112915039,0.9984890818595886,randomized,64,0.0005804047686979175,0.9865254759788513,0.4627137421095713,17.668840408325195,0.0011221094755455852,0.7640455365180969,0.19560923147618647,19.583154678344727
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,148.30758666992188,0.01913490891456604,0.3155026435852051,0.6875414252281189,0.012265773490071297,2.4342000484466553,0.07768236845731735,28.413658142089844,115.2966537475586,0.9994503855705261,randomized,64,0.00026801798958331347,1.1012572050094604,0.4661446924683608,28.395673751831055,0.0006324263522401452,0.4384555518627167,0.18851259631473627,8.18982982635498
