family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,tensor,rows,columns,parameters,gradient_steps,weight_frobenius_norm,update_operator,frobenius_norm,top_1pct_row_energy,top_10pct_row_energy,spectral_norm,approx_stable_rank,sketched_nuclear_norm,sketched_entropy_effective_rank,sketched_condition_number,captured_frobenius_energy,sketch_algorithm,sketch_rank,row_norm_mean,row_norm_cv,row_norm_gini,row_norm_max_to_median,column_norm_mean,column_norm_cv,column_norm_gini,column_norm_max_to_median,cosine_with_final_gradient,cosine_with_weight,per_unit_lr_update_to_weight,matched_frobenius_norm
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.attn.Wo.weight,768,768,589824,8,93.10076141357422,adamw,285.51513671875,0.013710658997297287,0.11932458728551865,89.67777252197266,10.136598587036133,1785.1356201171875,55.466304779052734,6.867447376251221,0.8241468071937561,randomized,64,10.289205551147461,0.05119864270091057,0.028861501008617948,1.199897289276123,10.281085014343262,0.06485261768102646,0.036441605337203746,1.2041666507720947,0.49063801765441895,-0.0005331899155862629,3.0667452812194824,93.10076141357422
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.attn.Wo.weight,768,768,589824,8,93.10076141357422,muon,21.68194580078125,0.012347593903541565,0.10941122472286224,1.1769708395004272,339.3498840332031,71.68267822265625,63.96710968017578,1.1200377941131592,0.17096780240535736,randomized,64,0.7820931077003479,0.02632753923535347,0.013914897089801667,1.2058913707733154,0.7761087417602539,0.1272149533033371,0.07255320064398812,1.2222743034362793,0.25129443407058716,-0.004177795257419348,0.23288220167160034,93.10076141357422
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.attn.Wo.weight,768,768,589824,8,93.10076141357422,normuon,21.681427001953125,0.011343981139361858,0.106058269739151,1.1875239610671997,333.34527587890625,71.80431365966797,63.9643669128418,1.1330848932266235,0.17156311869621277,randomized,64,0.7822554111480713,0.01666709966957569,0.009411038261745611,1.051722764968872,0.7761445641517639,0.12685014307498932,0.0723443962411,1.221174955368042,0.2500535249710083,-0.004162117373198271,0.23288220167160034,93.10076141357422
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.attn.Wqkv.weight,2304,768,1769472,8,142.66677856445312,adamw,495.6842346191406,0.015192341059446335,0.12929707765579224,132.7567596435547,13.941652297973633,3053.995361328125,58.54429626464844,5.061922073364258,0.716787576675415,randomized,64,10.296520233154297,0.07694912701845169,0.04339008606538643,1.2654420137405396,17.87734031677246,0.03257223591208458,0.01837130413875173,1.1285831928253174,0.3256071209907532,-0.0002728707913774997,3.4744884967803955,142.66677856445312
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.attn.Wqkv.weight,2304,768,1769472,8,142.66677856445312,muon,42.036781311035156,0.028707874938845634,0.23931509256362915,2.036547899246216,426.0584716796875,124.90523529052734,63.977848052978516,1.1007107496261597,0.13804571330547333,randomized,64,0.8391884565353394,0.2984507381916046,0.164974755105394,2.009049892425537,1.5165743827819824,0.019719000905752182,0.010193772033520903,1.1985814571380615,0.21847794950008392,-0.0042669824324548244,0.29464995861053467,142.66677856445312
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.attn.Wqkv.weight,2304,768,1769472,8,142.66677856445312,normuon,42.035648345947266,0.0149198854342103,0.12393028289079666,2.5534002780914307,271.0320739746094,142.95587158203125,63.88005828857422,1.27445650100708,0.1813836693763733,randomized,64,0.874433159828186,0.05523090809583664,0.03029804349566596,1.343542456626892,1.5164543390274048,0.023439431563019753,0.011617038676592039,1.270254373550415,0.19776767492294312,-0.003842446720227599,0.29464995861053467,142.66677856445312
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.mlp.Wi.weight,2304,768,1769472,8,152.5620880126953,adamw,488.4312438964844,0.01504045631736517,0.12859919667243958,115.1290512084961,17.999242782592773,2950.624267578125,59.76713943481445,4.331295490264893,0.6577355861663818,randomized,64,10.147896766662598,0.07427861541509628,0.04177212110227902,1.2664870023727417,17.61924934387207,0.025755688548088074,0.014491174842627078,1.0797924995422363,0.38023510575294495,-0.0005476886290125549,3.201587677001953,152.5620880126953
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.mlp.Wi.weight,2304,768,1769472,8,152.5620880126953,muon,44.17396926879883,0.026209432631731033,0.1973152607679367,2.035684585571289,470.8778076171875,124.95301818847656,63.979984283447266,1.0971601009368896,0.12509948015213013,randomized,64,0.8920871019363403,0.253420352935791,0.14314599392742686,1.7515320777893066,1.5938348770141602,0.01366663258522749,0.007219219742972999,1.0366572141647339,0.24704836308956146,0.0015466653276234865,0.28954625129699707,152.5620880126953
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.mlp.Wi.weight,2304,768,1769472,8,152.5620880126953,normuon,44.172767639160156,0.017335452139377594,0.12968403100967407,2.39579701423645,339.9610290527344,136.66607666015625,63.91893768310547,1.2286560535430908,0.14993911981582642,randomized,64,0.9182898998260498,0.0659884437918663,0.03454292591398446,1.4839565753936768,1.593755841255188,0.016921455040574074,0.008784391293099618,1.071860432624817,0.2221536487340927,0.0013659702381119132,0.28954625129699707,152.5620880126953
dense,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,dense/adamw-lr1e-5/checkpoint-3907,0.layers.17.mlp.Wo.weight,768,1152,884736,8,121.37931060791016,adamw,343.5644836425781,0.013045355677604675,0.11455434560775757,104.1475601196289,10.882359504699707,2127.28857421875,57.59027862548828,6.063819408416748,0.7514140605926514,randomized,64,12.388060569763184,0.03880295529961586,0.02185460595344403,1.1441117525100708,10.089313507080078,0.08107984066009521,0.04533566586937169,1.3194341659545898,0.36339282989501953,-7.89536934462376e-05,2.8305182456970215,121.37931060791016
