baseline_margin,baseline_shortlist_ndcg,document_entropy_effective_rank,document_leading_variance_fraction,document_normalized_effective_rank,document_stable_rank,learning_rate,margin_absolute_attribution_participation_ratio,margin_degrading_attribution_mass,margin_degrading_coordinate_fraction,margin_helpful_attribution_mass,margin_helpful_attribution_participation_ratio,margin_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_degrading_attribution_mass,ndcg_degrading_coordinate_fraction,ndcg_helpful_attribution_mass,ndcg_helpful_attribution_participation_ratio,ndcg_helpful_mass_share,optimizer,query_entropy_effective_rank,query_leading_variance_fraction,query_normalized_effective_rank,query_stable_rank,run_id,step,tasks
0.26692868760649896,0.9401129322069467,165.42220974829746,0.03637732149039219,0.21539350227642898,27.489654516320435,0.0003,0.5787291877574029,0.10472986565113855,0.47842261904761907,0.11781936445175756,0.3116976883357302,0.5292498766686419,0.01922238693123821,0.24296297443671322,0.02957589285714286,0.022917855334541996,0.004028689889417435,0.03187844037114557,muon,152.36180388109904,0.03183902671681792,0.68323678870448,31.407995253566682,verified-v3-muon-3e-4,3907,14
0.2487268350398269,0.9391130685387014,156.83726958829618,0.04060972709755873,0.20421519477642733,24.62464220943054,0.001,0.5693919742171812,0.10304682750864637,0.48000372023809523,0.11405187051071716,0.3075910896959181,0.5253375969039663,0.0454232669048762,0.030831177778315105,0.00744047619047619,0.5490248193598165,0.03917081526129153,0.24351266049052217,normuon,149.58184313617488,0.033988837311654856,0.6707705970232057,29.421424182023948,verified-v3-normuon-1e-3,782,14
0.2533105630946583,0.9385997415131014,153.02325804018164,0.042988019057394855,0.19924903390648652,23.262295447130604,0.001,0.5711722969311211,0.10749124468887795,0.48986235119047616,0.11188343178144113,0.30016721742325797,0.5101676808513668,0.01615332778303118,0.02615533550157978,0.022414434523809524,0.04884541465033311,0.007280171415341402,0.17455444771554,normuon,148.2822094157981,0.033440357019050605,0.6649426431201708,29.903986952959592,verified-v3-normuon-1e-3,1563,14
0.26169824641190226,0.943041681704052,155.20613293716755,0.04358896608377966,0.20209131892860357,22.9415856773928,0.001,0.5747633177856155,0.10301009534897357,0.48642113095238093,0.11318097079112256,0.30122780503747093,0.5233428331468621,0.025206473096338364,0.102420617189564,0.019252232142857144,0.1299742734827186,0.009336619019598424,0.20327721954007133,normuon,149.83259482873748,0.030568266392022182,0.671895044075056,32.71366413703407,verified-v3-normuon-1e-3,2345,14
0.26322539932556027,0.9400874532880646,157.84571578883077,0.04168150393018866,0.20552827576670674,23.991456778404057,0.001,0.5717403054303001,0.10663333399400364,0.48558407738095244,0.11268325804361772,0.30281804782592003,0.5135070322725832,0.02809961371190522,0.057602159457360524,0.022321428571428572,0.04673164995285833,0.02788053607173666,0.10423976045058124,normuon,150.77090393250236,0.030162305753294455,0.6761027082174994,33.15396402978163,verified-v3-normuon-1e-3,3126,14
0.2664688901833754,0.9394225481901594,157.44563453670742,0.04179679575837879,0.20500733663633777,23.92527900418144,0.001,0.5723020013508403,0.10403057154072036,0.48204985119047616,0.1135636773324918,0.30581855635014793,0.5217507723558835,0.08207730416095592,0.3051447026947428,0.08333333333333334,0.0009255494698542621,0.00037202380952380956,0.001110867034360898,normuon,150.85330980983073,0.030531247301773805,0.6764722412996894,32.75332940432807,verified-v3-normuon-1e-3,3907,14
0.23966580761464726,0.9439219127530765,167.91648281777242,0.0359694934615846,0.2186412536689745,27.801336737421657,0.0001,0.574845672166403,0.10706730187176763,0.49218749999999994,0.11356111729957859,0.30228757946079965,0.5145456905055268,0.01181660790423195,0.04351304928514015,0.004836309523809523,0.14215641544354582,0.008347590407477375,0.07258592494042845,normuon,151.10611625385008,0.0335008614040342,0.6776059024836326,29.84997871963911,verified-v3-normuon-1e-4,782,14
0.24930178853751375,0.9451232573261811,167.09205636058158,0.0364589894926355,0.21756778171950727,27.42807779140434,0.0001,0.5722930509693611,0.10727885827962932,0.4840959821428571,0.11611810191796038,0.3076740643903841,0.5193993091429726,0.01549409689035849,0.16086185528088276,0.017485119047619048,0.009650951835165308,0.0012199534639335604,0.06931262998226033,normuon,151.05481217969944,0.03417946793383848,0.6773758393708496,29.257330802682755,verified-v3-normuon-1e-4,1563,14
0.2539859253150804,0.9455695477817754,167.10852719707825,0.03568361900524663,0.21758922812119563,28.024063362322305,0.0001,0.5774286916625886,0.10780857864910971,0.4872581845238095,0.11565815983003626,0.30751857105027885,0.5173189646833537,0.009470323851190662,0.05113955849764303,0.006789434523809525,0.02740182166810462,0.008690758577708017,0.16068708188031028,normuon,151.2871361716819,0.03354501222475807,0.6784176509940892,29.81069117816403,verified-v3-normuon-1e-4,2345,14
0.25551613564551384,0.9452600681303174,167.73253586661997,0.03489636705129847,0.21840173940966143,28.65627813147359,0.0001,0.5762326621157963,0.10680215542931511,0.48549107142857145,0.1162942990643151,0.3078962987463249,0.5210524290492711,0.03132351200286947,0.07500871512797826,0.016648065476190476,0.04777373523597861,0.019922628398592795,0.10687871427757137,normuon,151.56214397556042,0.03343441027847877,0.6796508698455624,29.909305762263884,verified-v3-normuon-1e-4,3126,14
0.2558771636654561,0.945330621559002,167.2778600120896,0.035029664905409076,0.21780971355740833,28.54723282966906,0.0001,0.5745188198737392,0.10496166219203569,0.478701636904762,0.11841211327041797,0.312773255407114,0.5292181060072482,0.03550847703121206,0.08377545682019481,0.04789806547619047,0.021132121590222066,0.003841602735265927,0.04895692539521252,normuon,151.52348370781803,0.03352458184012392,0.6794775054162243,29.828858261944053,verified-v3-normuon-1e-4,3907,14
0.18324252279251646,0.9208882424635797,132.8429050876537,0.05360191841052781,0.17297253266621573,18.65604869477195,0.003,0.4261667526111142,0.09461212188746383,0.47600446428571425,0.0986508196955386,0.3026108980035289,0.5104314884496347,0.053277228245059274,0.1614581577459864,0.05450148809523809,0.10606213390834207,0.012488364500623277,0.1502157203146475,normuon,140.91704528704943,0.03658068621867248,0.6319150012872172,27.336829987884528,verified-v3-normuon-3e-3,782,14
0.1858131109149421,0.9349478833515702,124.96465510247921,0.05978239921757719,0.16271439466468648,16.72733133978973,0.003,0.3123298537208626,0.09319289345637947,0.4613095238095238,0.10045541762259269,0.32229561626876707,0.5189741263871981,0.06716713944576405,0.41405108469567586,0.06891741071428571,0.6383373204579029,0.03879190715441726,0.19927609041879593,normuon,138.74899560365697,0.03813104276110922,0.6221928053975648,26.225351513856953,verified-v3-normuon-3e-3,1563,14
0.18753358153277944,0.9254881916066141,127.17385636514237,0.0560913017098463,0.16559095880877914,17.828076181452914,0.003,0.29885973312695624,0.09499293614643016,0.4670758928571429,0.10126065444247781,0.31764169951514537,0.514558903394393,0.03469413749350982,0.02323978683758889,0.007626488095238096,0.11481447668690578,0.029403980035362272,0.33865277676658273,normuon,142.1511018183467,0.034522139861938125,0.6374488870777878,28.96691815742671,verified-v3-normuon-3e-3,2345,14
0.21198824282124423,0.9264047685208785,135.59337768976442,0.05322535125268975,0.1765538772002141,18.78803946736688,0.003,0.453093848887601,0.10271114741117535,0.4808407738095237,0.10775555278806573,0.3054574170257413,0.5118209613175053,0.027274839075137843,0.37625192854859135,0.035528273809523815,0.02299985813034548,0.00434343012210203,0.0866789892148908,normuon,143.11218705974736,0.030824070002025163,0.6417586863665801,32.442179113085956,verified-v3-normuon-3e-3,3126,14
0.22153426886670355,0.9307855113018663,136.61348560359005,0.05227950448375653,0.17788214271300787,19.127954824260133,0.003,0.46766096296336446,0.10035813405449998,0.47293526785714285,0.11216546577612983,0.3106543892479629,0.5267752507153692,0.036251595809128956,0.47098139157304914,0.05552455357142857,0.11759855123217396,0.010205431148483216,0.20829135355193668,normuon,144.14741884502288,0.030920070671914414,0.6464009813678157,32.341452599211834,verified-v3-normuon-3e-3,3907,14
