across_task_standard_error,baseline,baseline_run_id,bootstrap_samples,bootstrap_seed,mean_delta_ndcg_at_10,nominal_bootstrap_ci_95_lower,nominal_bootstrap_ci_95_upper,simultaneous_ci_95_lower,simultaneous_ci_95_upper,simultaneous_critical_value,support,tasks,treatment,treatment_run_id
0.002169027527721249,adamw,verified-v3-adamw-3e-5,50000,20260903,0.003167857142857153,-0.00038142857142857043,0.0077257321428571505,-0.0016307954862677283,0.007966509771982034,2.212352110702016,inconclusive,14,muon,verified-v3-muon-3e-4
0.001315729319454505,adamw,verified-v3-adamw-3e-5,50000,20260903,0.004374285714285718,0.002054267857142852,0.007017857142857147,0.0014634291772780165,0.007285142251293419,2.212352110702016,positive,14,normuon,verified-v3-normuon-3e-4
0.001598508785562223,muon,verified-v3-muon-3e-4,50000,20260903,0.0012064285714285647,-0.0019171607142857087,0.004163571428571414,-0.002330035714285736,0.004742892857142865,2.212352110702016,inconclusive,14,normuon,verified-v3-normuon-3e-4
