draw,learning_rate,margin,optimizer,relative_margin,relative_shortlist_ndcg,removed_fraction,run_id,shortlist_ndcg,step,task
0,3e-06,0.2216341036281554,adamw,0.9916174865898241,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,ArguAna
0,3e-06,0.01167762685093566,adamw,1.1610727259868285,1.0338822502184553,0.1,verified-v3-adamw-3e-6,0.7777301810814071,1563,ClimateFEVER
0,3e-06,0.2795344490444493,adamw,0.9939126770949583,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,DBPedia
0,3e-06,0.36672113607467677,adamw,0.9935578069749312,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,FEVER
0,3e-06,0.2113994347097773,adamw,1.0069235999100614,1.0,0.1,verified-v3-adamw-3e-6,0.9769331095982161,1563,FiQA2018
0,3e-06,0.27920878110285025,adamw,0.9807493558137206,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,HotpotQA
0,3e-06,0.388372388764451,adamw,0.9949342227491974,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,MSMARCO
0,3e-06,0.009542530840023544,adamw,1.2261022111675122,1.0113803276550133,0.1,verified-v3-adamw-3e-6,0.7272405784410585,1563,NFCorpus
0,3e-06,0.3876338396321833,adamw,1.0027409692403912,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,NQ
0,3e-06,0.4713733104979654,adamw,0.9819295231367144,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,QuoraRetrieval
0,3e-06,0.09689735974136623,adamw,1.0072319921168529,1.0,0.1,verified-v3-adamw-3e-6,0.8555909140437343,1563,SCIDOCS
0,3e-06,0.26603249087082026,adamw,1.0035340259076837,1.0,0.1,verified-v3-adamw-3e-6,0.9769331095982161,1563,SciFact
0,3e-06,0.06860831547887869,adamw,1.0177024246268622,0.9746818938298829,0.1,verified-v3-adamw-3e-6,0.8880158835937564,1563,TRECCOVID
0,3e-06,0.2735139095023065,adamw,0.9975009197300279,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,Touche2020
1,3e-06,0.22220967249018725,adamw,0.9941926505153404,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,ArguAna
1,3e-06,0.012014953472030031,adamw,1.1946121381038193,1.0166380183490416,0.1,verified-v3-adamw-3e-6,0.7647583367813671,1563,ClimateFEVER
1,3e-06,0.2781691354409591,adamw,0.9890581680948769,0.9769331095982161,0.1,verified-v3-adamw-3e-6,0.9769331095982161,1563,DBPedia
1,3e-06,0.36831161372680804,adamw,0.9978668890884105,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,FEVER
1,3e-06,0.21339621296599048,adamw,1.0164345200917004,1.0,0.1,verified-v3-adamw-3e-6,0.9769331095982161,1563,FiQA2018
1,3e-06,0.28217603204732244,adamw,0.9911721277653548,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,HotpotQA
1,3e-06,0.38696897373883243,adamw,0.9913389474976521,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,MSMARCO
1,3e-06,0.00918346046489224,adamw,1.1799659200416086,0.9825941245853821,0.1,verified-v3-adamw-3e-6,0.7065416441242134,1563,NFCorpus
1,3e-06,0.38914165204818546,adamw,1.0066414163347146,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,NQ
1,3e-06,0.4780425671716799,adamw,0.995822418384387,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,QuoraRetrieval
1,3e-06,0.09657712822409757,adamw,1.0039032385786961,1.0054399077981533,0.1,verified-v3-adamw-3e-6,0.86024524972907,1563,SCIDOCS
1,3e-06,0.2677201392785837,adamw,1.0099002129678272,1.0,0.1,verified-v3-adamw-3e-6,0.9769331095982161,1563,SciFact
1,3e-06,0.06485459195050164,adamw,0.9620215132162873,1.0,0.1,verified-v3-adamw-3e-6,0.9110827739955403,1563,TRECCOVID
1,3e-06,0.2750501279750141,adamw,1.0031034843024127,1.0,0.1,verified-v3-adamw-3e-6,1.0,1563,Touche2020
